crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
wheat,2016-01-01,2016-01-15,2016-01_Q1,25.69,2.84,8.05,VIABLE_WITH_RESERVE,warm for crop,0.7183
wheat,2016-01-16,2016-01-31,2016-01_Q2,21.81,2.94,8.67,VIABLE,optimal temperature range,1.0
wheat,2016-02-01,2016-02-15,2016-02_Q1,24.27,4.92,24.23,VIABLE_WITH_RESERVE,warm for crop,0.955
wheat,2016-02-16,2016-02-29,2016-02_Q2,23.0,3.72,13.87,VIABLE,optimal temperature range,1.0
wheat,2016-03-01,2016-03-15,2016-03_Q1,24.11,2.74,7.53,VIABLE_WITH_RESERVE,warm for crop,0.9817
wheat,2016-03-16,2016-03-31,2016-03_Q2,19.55,2.54,6.46,VIABLE,optimal temperature range,1.0
wheat,2016-04-01,2016-04-15,2016-04_Q1,18.07,2.18,4.75,VIABLE,optimal temperature range,1.0
wheat,2016-04-16,2016-04-30,2016-04_Q2,16.31,3.01,9.07,VIABLE,optimal temperature range,1.0
wheat,2016-05-01,2016-05-15,2016-05_Q1,13.3,1.3,1.69,VIABLE,optimal temperature range,1.0
wheat,2016-05-16,2016-05-31,2016-05_Q2,12.32,1.94,3.77,VIABLE,optimal temperature range,1.0
wheat,2016-06-01,2016-06-15,2016-06_Q1,11.49,1.88,3.52,VIABLE,optimal temperature range,1.0
wheat,2016-06-16,2016-06-30,2016-06_Q2,10.23,1.52,2.32,VIABLE,optimal temperature range,1.0
wheat,2016-07-01,2016-07-15,2016-07_Q1,9.22,1.48,2.18,VIABLE_WITH_RESERVE,cool for crop,0.844
wheat,2016-07-16,2016-07-31,2016-07_Q2,10.08,2.62,6.87,VIABLE,optimal temperature range,1.0
wheat,2016-08-01,2016-08-15,2016-08_Q1,9.85,1.51,2.29,VIABLE_WITH_RESERVE,cool for crop,0.97
wheat,2016-08-16,2016-08-31,2016-08_Q2,9.45,2.08,4.33,VIABLE_WITH_RESERVE,cool for crop,0.89
wheat,2016-09-01,2016-09-15,2016-09_Q1,10.6,1.86,3.47,VIABLE,optimal temperature range,1.0
wheat,2016-09-16,2016-09-30,2016-09_Q2,9.63,2.03,4.12,VIABLE_WITH_RESERVE,cool for crop,0.926
wheat,2016-10-01,2016-10-15,2016-10_Q1,14.1,3.53,12.49,VIABLE,optimal temperature range,1.0
wheat,2016-10-16,2016-10-31,2016-10_Q2,14.98,2.7,7.27,VIABLE,optimal temperature range,1.0
wheat,2016-11-01,2016-11-15,2016-11_Q1,19.69,4.01,16.12,VIABLE,optimal temperature range,1.0
wheat,2016-11-16,2016-11-30,2016-11_Q2,21.03,3.33,11.12,VIABLE,optimal temperature range,1.0
wheat,2016-12-01,2016-12-15,2016-12_Q1,20.95,3.58,12.84,VIABLE,optimal temperature range,1.0
wheat,2016-12-16,2016-12-31,2016-12_Q2,21.61,3.54,12.52,VIABLE,optimal temperature range,1.0
wheat,2017-01-01,2017-01-15,2017-01_Q1,25.05,3.71,13.77,VIABLE_WITH_RESERVE,warm for crop,0.825
wheat,2017-01-16,2017-01-31,2017-01_Q2,23.08,4.16,17.28,VIABLE,optimal temperature range,1.0
wheat,2017-02-01,2017-02-15,2017-02_Q1,20.26,3.31,10.96,VIABLE,optimal temperature range,1.0
wheat,2017-02-16,2017-02-28,2017-02_Q2,21.84,3.36,11.28,VIABLE,optimal temperature range,1.0
wheat,2017-03-01,2017-03-15,2017-03_Q1,23.34,3.74,13.99,VIABLE,optimal temperature range,1.0
wheat,2017-03-16,2017-03-31,2017-03_Q2,17.38,1.85,3.43,VIABLE,optimal temperature range,1.0
wheat,2017-04-01,2017-04-15,2017-04_Q1,18.41,2.08,4.34,VIABLE,optimal temperature range,1.0
wheat,2017-04-16,2017-04-30,2017-04_Q2,17.05,1.56,2.42,VIABLE,optimal temperature range,1.0
wheat,2017-05-01,2017-05-15,2017-05_Q1,16.0,2.23,4.96,VIABLE,optimal temperature range,1.0
wheat,2017-05-16,2017-05-31,2017-05_Q2,12.93,1.54,2.37,VIABLE,optimal temperature range,1.0
wheat,2017-06-01,2017-06-15,2017-06_Q1,13.8,0.9,0.8,VIABLE,optimal temperature range,1.0
wheat,2017-06-16,2017-06-30,2017-06_Q2,11.14,1.56,2.45,VIABLE,optimal temperature range,1.0
wheat,2017-07-01,2017-07-15,2017-07_Q1,9.42,2.4,5.75,VIABLE_WITH_RESERVE,cool for crop,0.884
wheat,2017-07-16,2017-07-31,2017-07_Q2,10.8,1.79,3.19,VIABLE,optimal temperature range,1.0
