period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,9.66,27.95,77.94,-68.28,,,,
2016-01-16,2016-01-31,2016-01_Q2,30.7,24.36,77.94,-47.24,1.593,,,
2016-02-01,2016-02-15,2016-02_Q1,4.49,26.7,66.89,-62.4,0.964,,,
2016-02-16,2016-02-29,2016-02_Q2,4.5,25.66,66.89,-62.39,-0.354,,,
2016-03-01,2016-03-15,2016-03_Q1,18.57,26.56,56.32,-37.75,0.156,,,
2016-03-16,2016-03-31,2016-03_Q2,51.91,20.8,56.32,-4.41,1.647,1.391,,
2016-04-01,2016-04-15,2016-04_Q1,26.91,19.47,30.34,-3.43,1.687,1.518,,
2016-04-16,2016-04-30,2016-04_Q2,11.48,17.61,30.34,-18.86,1.511,1.444,,
2016-05-01,2016-05-15,2016-05_Q1,12.87,13.77,14.74,-1.87,0.879,1.592,,
2016-05-16,2016-05-31,2016-05_Q2,20.52,12.85,14.74,5.78,1.126,1.553,,
2016-06-01,2016-06-15,2016-06_Q1,35.09,11.63,9.23,25.86,0.89,1.576,,
2016-06-16,2016-06-30,2016-06_Q2,0.0,10.34,9.23,-9.23,-0.031,1.293,1.584,
2016-07-01,2016-07-15,2016-07_Q1,34.09,9.69,8.03,26.06,0.151,1.07,1.552,
2016-07-16,2016-07-31,2016-07_Q2,0.0,10.34,8.03,-8.03,0.39,0.85,1.277,
2016-08-01,2016-08-15,2016-08_Q1,33.73,10.77,9.43,24.3,0.83,1.378,1.633,
2016-08-16,2016-08-31,2016-08_Q2,0.0,10.21,9.43,-9.43,0.017,-0.111,1.522,
2016-09-01,2016-09-15,2016-09_Q1,4.58,11.66,11.52,-6.94,-0.863,-0.226,1.481,
2016-09-16,2016-09-30,2016-09_Q2,14.8,10.91,11.52,3.28,1.353,0.601,1.419,
2016-10-01,2016-10-15,2016-10_Q1,6.21,16.07,28.59,-22.38,1.617,0.395,1.033,
2016-10-16,2016-10-31,2016-10_Q2,4.43,17.24,28.59,-24.16,0.632,0.754,0.976,
2016-11-01,2016-11-15,2016-11_Q1,2.57,22.33,57.27,-54.7,-0.122,-0.057,0.567,
2016-11-16,2016-11-30,2016-11_Q2,2.61,23.73,57.27,-54.66,-1.151,-0.134,-0.041,
2016-12-01,2016-12-15,2016-12_Q1,10.32,23.03,65.54,-55.22,-0.311,0.222,-0.024,
2016-12-16,2016-12-31,2016-12_Q2,3.85,24.71,65.54,-61.69,1.882,0.164,0.376,1.423
2017-01-01,2017-01-15,2017-01_Q1,0.0,27.59,81.49,-81.49,0.902,0.016,0.123,1.344
2017-01-16,2017-01-31,2017-01_Q2,35.34,25.87,81.49,-46.15,1.126,0.926,0.887,1.372
2017-02-01,2017-02-15,2017-02_Q1,14.76,22.96,55.11,-40.35,1.545,1.363,0.87,1.64
2017-02-16,2017-02-28,2017-02_Q2,17.38,24.68,55.11,-37.73,1.369,1.679,1.613,1.657
2017-03-01,2017-03-15,2017-03_Q1,22.55,26.72,53.55,-31.0,1.283,1.572,1.559,1.698
2017-03-16,2017-03-31,2017-03_Q2,0.0,19.49,53.55,-53.55,0.058,1.248,1.36,1.545
2017-04-01,2017-04-15,2017-04_Q1,0.0,20.78,35.32,-35.32,-0.785,1.126,1.13,1.302
2017-04-16,2017-04-30,2017-04_Q2,9.63,19.15,35.32,-25.69,-1.089,0.626,1.063,1.242
