crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
wheat,2016-01-01,2016-01-15,2016-01_Q1,24.07,2.86,8.2,VIABLE_WITH_RESERVE,warm for crop,0.9883
wheat,2016-01-16,2016-01-31,2016-01_Q2,20.51,2.83,8.03,VIABLE,optimal temperature range,1.0
wheat,2016-02-01,2016-02-15,2016-02_Q1,22.59,4.64,21.55,VIABLE,optimal temperature range,1.0
wheat,2016-02-16,2016-02-29,2016-02_Q2,21.84,3.86,14.87,VIABLE,optimal temperature range,1.0
wheat,2016-03-01,2016-03-15,2016-03_Q1,22.54,2.89,8.37,VIABLE,optimal temperature range,1.0
wheat,2016-03-16,2016-03-31,2016-03_Q2,18.41,2.25,5.05,VIABLE,optimal temperature range,1.0
wheat,2016-04-01,2016-04-15,2016-04_Q1,17.14,1.99,3.96,VIABLE,optimal temperature range,1.0
wheat,2016-04-16,2016-04-30,2016-04_Q2,16.0,2.97,8.84,VIABLE,optimal temperature range,1.0
wheat,2016-05-01,2016-05-15,2016-05_Q1,13.26,1.34,1.79,VIABLE,optimal temperature range,1.0
wheat,2016-05-16,2016-05-31,2016-05_Q2,12.11,1.8,3.25,VIABLE,optimal temperature range,1.0
wheat,2016-06-01,2016-06-15,2016-06_Q1,11.23,1.67,2.78,VIABLE,optimal temperature range,1.0
wheat,2016-06-16,2016-06-30,2016-06_Q2,10.13,1.42,2.02,VIABLE,optimal temperature range,1.0
wheat,2016-07-01,2016-07-15,2016-07_Q1,9.09,1.49,2.21,VIABLE_WITH_RESERVE,cool for crop,0.818
wheat,2016-07-16,2016-07-31,2016-07_Q2,10.04,2.62,6.87,VIABLE,optimal temperature range,1.0
wheat,2016-08-01,2016-08-15,2016-08_Q1,9.84,1.32,1.74,VIABLE_WITH_RESERVE,cool for crop,0.968
wheat,2016-08-16,2016-08-31,2016-08_Q2,9.36,2.01,4.02,VIABLE_WITH_RESERVE,cool for crop,0.872
wheat,2016-09-01,2016-09-15,2016-09_Q1,10.31,2.08,4.34,VIABLE,optimal temperature range,1.0
