period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,12.43,4,4.21
2016-01-16,2016-01-31,2016-01_Q2,30.72,2,16.38
2016-02-01,2016-02-15,2016-02_Q1,0.0,0,0.0
2016-02-16,2016-02-29,2016-02_Q2,0.0,0,0.0
2016-03-01,2016-03-15,2016-03_Q1,13.67,3,4.97
2016-03-16,2016-03-31,2016-03_Q2,7.64,1,7.64
2016-04-01,2016-04-15,2016-04_Q1,5.55,2,4.2
2016-04-16,2016-04-30,2016-04_Q2,13.51,4,4.11
2016-05-01,2016-05-15,2016-05_Q1,35.28,2,18.53
2016-05-16,2016-05-31,2016-05_Q2,12.3,1,12.3
2016-06-01,2016-06-15,2016-06_Q1,5.0,1,5.0
2016-06-16,2016-06-30,2016-06_Q2,20.47,3,11.7
2016-07-01,2016-07-15,2016-07_Q1,29.46,2,16.83
2016-07-16,2016-07-31,2016-07_Q2,0.0,0,0.0
2016-08-01,2016-08-15,2016-08_Q1,14.31,2,10.91
2016-08-16,2016-08-31,2016-08_Q2,32.7,3,13.12
2016-09-01,2016-09-15,2016-09_Q1,43.17,3,31.42
2016-09-16,2016-09-30,2016-09_Q2,35.28,2,17.85
2016-10-01,2016-10-15,2016-10_Q1,7.19,2,5.79
2016-10-16,2016-10-31,2016-10_Q2,25.24,4,12.53
2016-11-01,2016-11-15,2016-11_Q1,13.28,3,9.49
2016-11-16,2016-11-30,2016-11_Q2,17.47,1,17.47
2016-12-01,2016-12-15,2016-12_Q1,23.54,5,9.09
2016-12-16,2016-12-31,2016-12_Q2,0.0,0,0.0
2017-01-01,2017-01-15,2017-01_Q1,15.35,2,8.42
2017-01-16,2017-01-31,2017-01_Q2,6.19,1,6.19
2017-02-01,2017-02-15,2017-02_Q1,9.28,2,6.48
2017-02-16,2017-02-28,2017-02_Q2,0.0,0,0.0
2017-03-01,2017-03-15,2017-03_Q1,6.97,1,6.97
2017-03-16,2017-03-31,2017-03_Q2,22.94,3,10.01
2017-04-01,2017-04-15,2017-04_Q1,0.0,0,0.0
2017-04-16,2017-04-30,2017-04_Q2,61.53,1,61.53
2017-05-01,2017-05-15,2017-05_Q1,3.73,1,3.73
2017-05-16,2017-05-31,2017-05_Q2,30.89,2,25.74
2017-06-01,2017-06-15,2017-06_Q1,5.2,1,5.2
2017-06-16,2017-06-30,2017-06_Q2,5.35,1,5.35
2017-07-01,2017-07-15,2017-07_Q1,0.0,0,0.0
2017-07-16,2017-07-31,2017-07_Q2,16.55,2,9.74
2017-08-01,2017-08-15,2017-08_Q1,23.79,2,17.23
2017-08-16,2017-08-31,2017-08_Q2,12.08,1,12.08
2017-09-01,2017-09-15,2017-09_Q1,15.33,1,15.33
2017-09-16,2017-09-30,2017-09_Q2,0.0,0,0.0
2017-10-01,2017-10-15,2017-10_Q1,14.27,1,14.27
2017-10-16,2017-10-31,2017-10_Q2,9.28,2,4.64
2017-11-01,2017-11-15,2017-11_Q1,20.65,3,8.97
2017-11-16,2017-11-30,2017-11_Q2,14.6,1,14.6
2017-12-01,2017-12-15,2017-12_Q1,36.47,2,35.16
2017-12-16,2017-12-31,2017-12_Q2,16.73,3,8.22
2018-01-01,2018-01-15,2018-01_Q1,15.99,4,6.91
2018-01-16,2018-01-31,2018-01_Q2,14.7,3,9.86
2018-02-01,2018-02-15,2018-02_Q1,0.0,0,0.0
2018-02-16,2018-02-28,2018-02_Q2,0.0,0,0.0
2018-03-01,2018-03-15,2018-03_Q1,0.0,0,0.0
2018-03-16,2018-03-31,2018-03_Q2,11.21,1,11.21
2018-04-01,2018-04-15,2018-04_Q1,11.51,1,11.51
2018-04-16,2018-04-30,2018-04_Q2,0.0,0,0.0
2018-05-01,2018-05-15,2018-05_Q1,20.1,3,11.65
2018-05-16,2018-05-31,2018-05_Q2,8.07,1,8.07
2018-06-01,2018-06-15,2018-06_Q1,17.54,1,17.54
2018-06-16,2018-06-30,2018-06_Q2,15.98,1,15.98
2018-07-01,2018-07-15,2018-07_Q1,0.0,0,0.0
2018-07-16,2018-07-31,2018-07_Q2,10.93,2,5.8
2018-08-01,2018-08-15,2018-08_Q1,0.0,0,0.0
2018-08-16,2018-08-31,2018-08_Q2,17.36,4,11.19
2018-09-01,2018-09-15,2018-09_Q1,7.12,2,3.72
2018-09-16,2018-09-30,2018-09_Q2,4.88,1,4.88
2018-10-01,2018-10-15,2018-10_Q1,18.28,3,8.1
2018-10-16,2018-10-31,2018-10_Q2,14.02,3,7.41
2018-11-01,2018-11-15,2018-11_Q1,24.83,6,8.87
2018-11-16,2018-11-30,2018-11_Q2,3.87,1,3.87
2018-12-01,2018-12-15,2018-12_Q1,18.63,2,15.52
2018-12-16,2018-12-31,2018-12_Q2,18.9,3,7.96
2019-01-01,2019-01-15,2019-01_Q1,0.0,0,0.0
2019-01-16,2019-01-31,2019-01_Q2,14.05,5,6.15
2019-02-01,2019-02-15,2019-02_Q1,8.2,2,6.27
2019-02-16,2019-02-28,2019-02_Q2,0.0,0,0.0
2019-03-01,2019-03-15,2019-03_Q1,4.88,2,2.7
2019-03-16,2019-03-31,2019-03_Q2,7.35,2,5.69
2019-04-01,2019-04-15,2019-04_Q1,0.0,0,0.0
2019-04-16,2019-04-30,2019-04_Q2,23.22,5,7.78
2019-05-01,2019-05-15,2019-05_Q1,29.14,1,29.14
2019-05-16,2019-05-31,2019-05_Q2,4.53,1,4.53
2019-06-01,2019-06-15,2019-06_Q1,9.78,2,7.93
2019-06-16,2019-06-30,2019-06_Q2,10.11,1,10.11
2019-07-01,2019-07-15,2019-07_Q1,22.71,2,19.45
2019-07-16,2019-07-31,2019-07_Q2,0.0,0,0.0
2019-08-01,2019-08-15,2019-08_Q1,0.0,0,0.0
2019-08-16,2019-08-31,2019-08_Q2,16.86,3,8.06
2019-09-01,2019-09-15,2019-09_Q1,0.0,0,0.0
2019-09-16,2019-09-30,2019-09_Q2,19.64,3,7.91
2019-10-01,2019-10-15,2019-10_Q1,6.65,2,4.56
2019-10-16,2019-10-31,2019-10_Q2,10.06,3,5.8
2019-11-01,2019-11-15,2019-11_Q1,15.51,2,9.93
2019-11-16,2019-11-30,2019-11_Q2,2.76,1,2.76
2019-12-01,2019-12-15,2019-12_Q1,0.0,0,0.0
2019-12-16,2019-12-31,2019-12_Q2,7.72,2,5.05
2020-01-01,2020-01-15,2020-01_Q1,5.88,2,2.98
2020-01-16,2020-01-31,2020-01_Q2,13.15,3,9.25
2020-02-01,2020-02-15,2020-02_Q1,15.29,2,7.88
2020-02-16,2020-02-29,2020-02_Q2,0.0,0,0.0
2020-03-01,2020-03-15,2020-03_Q1,22.25,3,12.72
2020-03-16,2020-03-31,2020-03_Q2,8.19,2,5.11
2020-04-01,2020-04-15,2020-04_Q1,34.02,2,32.2
2020-04-16,2020-04-30,2020-04_Q2,38.24,6,17.57
2020-05-01,2020-05-15,2020-05_Q1,8.44,1,8.44
2020-05-16,2020-05-31,2020-05_Q2,12.35,3,8.51
2020-06-01,2020-06-15,2020-06_Q1,15.34,2,7.04
2020-06-16,2020-06-30,2020-06_Q2,0.0,0,0.0
2020-07-01,2020-07-15,2020-07_Q1,0.0,0,0.0
2020-07-16,2020-07-31,2020-07_Q2,10.49,2,6.05
2020-08-01,2020-08-15,2020-08_Q1,44.96,4,27.95
2020-08-16,2020-08-31,2020-08_Q2,0.0,0,0.0
2020-09-01,2020-09-15,2020-09_Q1,9.9,1,9.9
2020-09-16,2020-09-30,2020-09_Q2,19.13,1,18.73
2020-10-01,2020-10-15,2020-10_Q1,3.37,1,3.37
2020-10-16,2020-10-31,2020-10_Q2,63.5,9,11.82
2020-11-01,2020-11-15,2020-11_Q1,10.58,4,4.71
2020-11-16,2020-11-30,2020-11_Q2,7.45,2,6.21
2020-12-01,2020-12-15,2020-12_Q1,0.0,0,0.0
2020-12-16,2020-12-31,2020-12_Q2,21.0,3,8.87
2021-01-01,2021-01-15,2021-01_Q1,18.29,1,18.29
2021-01-16,2021-01-31,2021-01_Q2,17.1,1,17.1
2021-02-01,2021-02-15,2021-02_Q1,5.82,3,2.36
2021-02-16,2021-02-28,2021-02_Q2,0.0,0,0.0
2021-03-01,2021-03-15,2021-03_Q1,7.86,2,5.31
2021-03-16,2021-03-31,2021-03_Q2,7.72,3,3.36
2021-04-01,2021-04-15,2021-04_Q1,3.19,1,3.19
2021-04-16,2021-04-30,2021-04_Q2,3.4,1,3.4
2021-05-01,2021-05-15,2021-05_Q1,6.5,1,6.5
2021-05-16,2021-05-31,2021-05_Q2,10.79,1,10.79
2021-06-01,2021-06-15,2021-06_Q1,20.14,3,12.3
2021-06-16,2021-06-30,2021-06_Q2,18.79,3,11.61
2021-07-01,2021-07-15,2021-07_Q1,14.48,2,11.61
2021-07-16,2021-07-31,2021-07_Q2,12.05,1,12.05
2021-08-01,2021-08-15,2021-08_Q1,20.33,1,20.33
2021-08-16,2021-08-31,2021-08_Q2,0.0,0,0.0
2021-09-01,2021-09-15,2021-09_Q1,19.25,1,19.25
2021-09-16,2021-09-30,2021-09_Q2,16.85,2,8.43
2021-10-01,2021-10-15,2021-10_Q1,23.18,4,10.42
2021-10-16,2021-10-31,2021-10_Q2,9.68,3,4.42
2021-11-01,2021-11-15,2021-11_Q1,11.01,1,11.01
2021-11-16,2021-11-30,2021-11_Q2,40.1,6,11.88
2021-12-01,2021-12-15,2021-12_Q1,4.49,1,4.49
2021-12-16,2021-12-31,2021-12_Q2,8.02,3,4.01
2022-01-01,2022-01-15,2022-01_Q1,14.71,1,14.71
2022-01-16,2022-01-31,2022-01_Q2,44.73,4,25.03
2022-02-01,2022-02-15,2022-02_Q1,0.0,0,0.0
2022-02-16,2022-02-28,2022-02_Q2,7.0,2,4.2
2022-03-01,2022-03-15,2022-03_Q1,26.27,3,13.14
2022-03-16,2022-03-31,2022-03_Q2,0.0,0,0.0
2022-04-01,2022-04-15,2022-04_Q1,2.6,1,2.6
2022-04-16,2022-04-30,2022-04_Q2,54.94,5,35.53
2022-05-01,2022-05-15,2022-05_Q1,9.73,1,9.73
2022-05-16,2022-05-31,2022-05_Q2,17.24,1,17.24
2022-06-01,2022-06-15,2022-06_Q1,0.0,0,0.0
2022-06-16,2022-06-30,2022-06_Q2,22.22,4,9.21
2022-07-01,2022-07-15,2022-07_Q1,6.18,1,6.18
2022-07-16,2022-07-31,2022-07_Q2,6.26,1,6.26
2022-08-01,2022-08-15,2022-08_Q1,22.03,2,15.33
2022-08-16,2022-08-31,2022-08_Q2,19.33,1,19.33
2022-09-01,2022-09-15,2022-09_Q1,40.92,2,33.88
2022-09-16,2022-09-30,2022-09_Q2,26.34,3,12.07
2022-10-01,2022-10-15,2022-10_Q1,91.98,5,37.68
2022-10-16,2022-10-31,2022-10_Q2,52.54,4,28.02
2022-11-01,2022-11-15,2022-11_Q1,53.77,4,28.76
2022-11-16,2022-11-30,2022-11_Q2,0.0,0,0.0
2022-12-01,2022-12-15,2022-12_Q1,1.89,1,1.89
2022-12-16,2022-12-31,2022-12_Q2,9.12,1,9.12
2023-01-01,2023-01-15,2023-01_Q1,5.24,1,5.24
2023-01-16,2023-01-31,2023-01_Q2,28.96,4,12.71
2023-02-01,2023-02-15,2023-02_Q1,5.38,1,5.38
2023-02-16,2023-02-28,2023-02_Q2,0.0,0,0.0
2023-03-01,2023-03-15,2023-03_Q1,0.0,0,0.0
2023-03-16,2023-03-31,2023-03_Q2,28.49,4,8.54
2023-04-01,2023-04-15,2023-04_Q1,29.13,2,21.87
2023-04-16,2023-04-30,2023-04_Q2,0.0,0,0.0
2023-05-01,2023-05-15,2023-05_Q1,0.0,0,0.0
2023-05-16,2023-05-31,2023-05_Q2,17.01,3,10.17
2023-06-01,2023-06-15,2023-06_Q1,34.78,5,13.38
2023-06-16,2023-06-30,2023-06_Q2,17.15,4,5.93
2023-07-01,2023-07-15,2023-07_Q1,21.46,1,21.46
2023-07-16,2023-07-31,2023-07_Q2,0.0,0,0.0
2023-08-01,2023-08-15,2023-08_Q1,13.75,2,7.07
2023-08-16,2023-08-31,2023-08_Q2,16.13,2,11.44
2023-09-01,2023-09-15,2023-09_Q1,11.19,1,11.19
2023-09-16,2023-09-30,2023-09_Q2,0.0,0,0.0
2023-10-01,2023-10-15,2023-10_Q1,31.08,1,31.08
2023-10-16,2023-10-31,2023-10_Q2,0.9,0,0.9
2023-11-01,2023-11-15,2023-11_Q1,11.46,5,3.42
2023-11-16,2023-11-30,2023-11_Q2,51.93,6,19.31
2023-12-01,2023-12-15,2023-12_Q1,11.19,3,5.4
2023-12-16,2023-12-31,2023-12_Q2,43.68,3,23.22
2024-01-01,2024-01-15,2024-01_Q1,67.86,5,24.04
2024-01-16,2024-01-31,2024-01_Q2,18.08,1,18.08
2024-02-01,2024-02-15,2024-02_Q1,8.8,2,5.87
2024-02-16,2024-02-29,2024-02_Q2,4.83,1,4.83
2024-03-01,2024-03-15,2024-03_Q1,7.01,1,7.01
2024-03-16,2024-03-31,2024-03_Q2,5.17,1,5.17
2024-04-01,2024-04-15,2024-04_Q1,20.97,2,19.75
2024-04-16,2024-04-30,2024-04_Q2,2.06,1,2.06
2024-05-01,2024-05-15,2024-05_Q1,13.57,1,13.57
2024-05-16,2024-05-31,2024-05_Q2,28.89,3,23.11
2024-06-01,2024-06-15,2024-06_Q1,11.26,3,5.01
2024-06-16,2024-06-30,2024-06_Q2,6.6,1,6.6
2024-07-01,2024-07-15,2024-07_Q1,14.82,2,8.91
2024-07-16,2024-07-31,2024-07_Q2,3.67,1,3.67
2024-08-01,2024-08-15,2024-08_Q1,3.72,1,3.72
2024-08-16,2024-08-31,2024-08_Q2,14.63,5,4.11
2024-09-01,2024-09-15,2024-09_Q1,4.71,1,4.69
2024-09-16,2024-09-30,2024-09_Q2,14.46,2,8.66
2024-10-01,2024-10-15,2024-10_Q1,3.0,1,2.07
2024-10-16,2024-10-31,2024-10_Q2,25.53,3,22.02
2024-11-01,2024-11-15,2024-11_Q1,16.13,5,5.46
2024-11-16,2024-11-30,2024-11_Q2,33.6,4,20.61
2024-12-01,2024-12-15,2024-12_Q1,15.43,2,13.28
2024-12-16,2024-12-31,2024-12_Q2,2.11,1,2.11
2025-01-01,2025-01-15,2025-01_Q1,16.33,4,10.42
2025-01-16,2025-01-31,2025-01_Q2,1.51,1,1.51
2025-02-01,2025-02-15,2025-02_Q1,12.76,2,6.64
2025-02-16,2025-02-28,2025-02_Q2,1.52,1,1.52
2025-03-01,2025-03-15,2025-03_Q1,5.47,1,5.47
2025-03-16,2025-03-31,2025-03_Q2,19.76,3,9.65
2025-04-01,2025-04-15,2025-04_Q1,6.48,1,6.48
2025-04-16,2025-04-30,2025-04_Q2,32.84,1,32.84
2025-05-01,2025-05-15,2025-05_Q1,7.08,2,6.05
2025-05-16,2025-05-31,2025-05_Q2,6.8,2,5.65
2025-06-01,2025-06-15,2025-06_Q1,14.04,2,8.71
2025-06-16,2025-06-30,2025-06_Q2,5.11,1,5.11
2025-07-01,2025-07-15,2025-07_Q1,19.72,2,14.43
2025-07-16,2025-07-31,2025-07_Q2,16.87,2,10.12
2025-08-01,2025-08-15,2025-08_Q1,6.34,1,6.34
2025-08-16,2025-08-31,2025-08_Q2,12.01,2,7.23
2025-09-01,2025-09-15,2025-09_Q1,13.04,1,13.04
2025-09-16,2025-09-30,2025-09_Q2,5.43,1,5.43
2025-10-01,2025-10-15,2025-10_Q1,2.77,2,1.66
2025-10-16,2025-10-31,2025-10_Q2,8.86,4,2.63
2025-11-01,2025-11-15,2025-11_Q1,14.37,3,11.44
2025-11-16,2025-11-30,2025-11_Q2,6.79,2,2.93
2025-12-01,2025-12-15,2025-12_Q1,24.27,4,8.54
2025-12-16,2025-12-31,2025-12_Q2,0.0,0,0.0
2026-01-01,2026-01-15,2026-01_Q1,8.26,1,8.26
2026-01-16,2026-01-31,2026-01_Q2,0.0,0,0.0
2026-02-01,2026-02-15,2026-02_Q1,9.27,3,4.52
2026-02-16,2026-02-28,2026-02_Q2,20.88,3,8.74
2026-03-01,2026-03-15,2026-03_Q1,12.79,1,12.79
2026-03-16,2026-03-31,2026-03_Q2,42.45,4,15.33
2026-04-01,2026-04-15,2026-04_Q1,4.08,1,4.08
2026-04-16,2026-04-30,2026-04_Q2,5.04,1,5.04
2026-05-01,2026-05-15,2026-05_Q1,15.79,3,9.67
2026-05-16,2026-05-31,2026-05_Q2,35.66,5,21.59
2026-06-01,2026-06-15,2026-06_Q1,10.23,3,4.65
2026-06-16,2026-06-30,2026-06_Q2,30.1,2,24.57
2026-07-01,2026-07-15,2026-07_Q1,35.03,1,35.03
2026-07-16,2026-07-31,2026-07_Q2,0.0,0,0.0
