period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,10.36,23.74,67.97,-57.61,,,,
2016-01-16,2016-01-31,2016-01_Q2,31.77,23.23,67.97,-36.2,0.615,,,
2016-02-01,2016-02-15,2016-02_Q1,0.0,22.38,51.91,-51.91,0.48,,,
2016-02-16,2016-02-29,2016-02_Q2,0.0,21.66,51.91,-51.91,-0.939,,,
2016-03-01,2016-03-15,2016-03_Q1,16.31,25.74,51.76,-35.45,0.12,,,
2016-03-16,2016-03-31,2016-03_Q2,10.99,17.71,51.76,-40.77,-0.098,-0.143,,
2016-04-01,2016-04-15,2016-04_Q1,6.36,16.61,30.43,-24.07,-0.4,-0.15,,
2016-04-16,2016-04-30,2016-04_Q2,9.38,17.38,30.43,-21.05,-0.6,-0.723,,
2016-05-01,2016-05-15,2016-05_Q1,9.39,15.04,20.06,-10.67,-0.629,-0.711,,
2016-05-16,2016-05-31,2016-05_Q2,31.16,12.22,20.06,11.1,-0.014,-0.488,,
2016-06-01,2016-06-15,2016-06_Q1,8.69,9.95,10.51,-1.82,-0.785,-1.058,,
2016-06-16,2016-06-30,2016-06_Q2,28.92,9.29,10.51,18.41,-0.161,-0.725,-0.466,
2016-07-01,2016-07-15,2016-07_Q1,53.74,9.23,11.2,42.54,1.63,1.425,0.354,
2016-07-16,2016-07-31,2016-07_Q2,0.0,10.11,11.2,-11.2,1.446,0.813,-0.417,
2016-08-01,2016-08-15,2016-08_Q1,11.01,9.46,12.81,-1.8,-1.41,-0.126,-0.597,
2016-08-16,2016-08-31,2016-08_Q2,29.16,10.48,12.81,16.35,-0.334,0.196,-0.238,
2016-09-01,2016-09-15,2016-09_Q1,37.69,11.45,16.1,21.59,1.125,1.141,0.2,
2016-09-16,2016-09-30,2016-09_Q2,41.67,10.54,16.1,25.57,1.532,1.337,0.935,
2016-10-01,2016-10-15,2016-10_Q1,14.45,13.03,23.27,-8.82,0.998,0.492,0.834,
2016-10-16,2016-10-31,2016-10_Q2,35.43,12.51,23.27,12.16,0.732,1.004,1.127,
2016-11-01,2016-11-15,2016-11_Q1,12.48,14.56,36.53,-24.05,0.702,1.199,1.066,
2016-11-16,2016-11-30,2016-11_Q2,4.66,18.36,36.53,-31.87,-0.319,1.074,1.034,
2016-12-01,2016-12-15,2016-12_Q1,10.94,19.41,57.0,-46.06,-0.457,0.764,1.018,
2016-12-16,2016-12-31,2016-12_Q2,24.7,22.23,57.0,-32.3,0.618,0.512,1.044,0.677
2017-01-01,2017-01-15,2017-01_Q1,6.71,23.16,64.73,-58.02,0.763,0.422,0.627,0.642
2017-01-16,2017-01-31,2017-01_Q2,18.1,22.4,64.73,-46.63,0.188,0.591,0.907,0.529
2017-02-01,2017-02-15,2017-02_Q1,21.63,22.55,48.58,-26.95,1.014,0.803,1.161,0.776
2017-02-16,2017-02-28,2017-02_Q2,0.0,19.71,48.58,-48.58,1.04,0.883,1.073,0.794
2017-03-01,2017-03-15,2017-03_Q1,0.0,24.35,54.06,-54.06,-1.425,0.5,0.642,0.641
2017-03-16,2017-03-31,2017-03_Q2,14.77,20.29,54.06,-39.29,-1.392,-0.132,0.202,0.634
2017-04-01,2017-04-15,2017-04_Q1,0.0,16.34,27.73,-27.73,-0.578,-0.227,0.076,0.538
2017-04-16,2017-04-30,2017-04_Q2,40.9,15.74,27.73,13.17,1.021,0.418,0.113,0.82
2017-05-01,2017-05-15,2017-05_Q1,0.0,10.76,15.17,-15.17,1.107,-0.2,0.072,0.811
2017-05-16,2017-05-31,2017-05_Q2,47.73,12.14,15.17,32.56,1.412,0.457,0.667,0.92
2017-06-01,2017-06-15,2017-06_Q1,10.62,8.51,9.42,1.2,1.049,0.609,0.582,0.987
2017-06-16,2017-06-30,2017-06_Q2,3.83,9.47,9.42,-5.59,-1.99,0.419,0.065,0.769
2017-07-01,2017-07-15,2017-07_Q1,4.7,8.21,9.7,-5.0,-1.001,0.404,-0.044,0.413
2017-07-16,2017-07-31,2017-07_Q2,34.42,9.47,9.7,24.72,0.495,-0.25,0.211,0.716
2017-08-01,2017-08-15,2017-08_Q1,41.98,10.19,11.25,30.73,0.993,1.063,0.32,0.993
2017-08-16,2017-08-31,2017-08_Q2,21.94,8.2,11.25,10.69,0.782,-0.082,0.316,0.774
2017-09-01,2017-09-15,2017-09_Q1,32.31,10.59,17.39,14.92,0.799,0.853,1.015,0.855
2017-09-16,2017-09-30,2017-09_Q2,0.0,12.48,17.39,-17.39,0.112,0.702,0.775,0.478
2017-10-01,2017-10-15,2017-10_Q1,5.94,14.4,31.52,-25.58,-1.325,0.419,0.497,0.293
2017-10-16,2017-10-31,2017-10_Q2,39.53,16.45,31.52,8.01,0.063,0.446,0.353,0.368
2017-11-01,2017-11-15,2017-11_Q1,19.73,18.41,51.94,-32.21,0.359,0.233,0.407,0.495
2017-11-16,2017-11-30,2017-11_Q2,30.28,22.58,51.94,-21.66,-0.206,0.071,0.071,0.525
2017-12-01,2017-12-15,2017-12_Q1,3.74,18.67,56.45,-52.71,-0.231,-0.807,0.079,0.437
2017-12-16,2017-12-31,2017-12_Q2,14.63,22.72,56.45,-41.82,-0.32,-0.247,0.267,0.276
2018-01-01,2018-01-15,2018-01_Q1,11.3,22.07,72.51,-61.21,0.186,-0.063,0.294,0.254
2018-01-16,2018-01-31,2018-01_Q2,2.85,26.83,72.51,-69.66,-0.907,-1.083,-0.095,-0.006
2018-02-01,2018-02-15,2018-02_Q1,0.0,24.09,57.64,-57.64,-1.472,-1.274,-0.527,-0.313
2018-02-16,2018-02-28,2018-02_Q2,7.3,22.92,57.64,-50.34,-1.34,-1.442,-0.81,-0.404
2018-03-01,2018-03-15,2018-03_Q1,1.82,21.05,45.65,-43.83,-0.459,-1.161,-1.242,-0.329
2018-03-16,2018-03-31,2018-03_Q2,10.39,19.13,45.65,-35.26,-0.295,-1.386,-1.043,-0.325
2018-04-01,2018-04-15,2018-04_Q1,2.71,19.36,32.53,-29.82,-0.419,-1.313,-0.926,-0.337
2018-04-16,2018-04-30,2018-04_Q2,6.36,16.07,32.53,-26.17,-1.374,-1.269,-1.328,-0.781
2018-05-01,2018-05-15,2018-05_Q1,24.79,12.9,17.57,7.22,0.233,-0.462,-1.26,-0.595
2018-05-16,2018-05-31,2018-05_Q2,13.14,12.2,17.57,-4.43,0.188,-0.838,-1.338,-0.923
2018-06-01,2018-06-15,2018-06_Q1,30.87,10.12,9.23,21.64,-0.124,-0.403,-1.124,-0.689
2018-06-16,2018-06-30,2018-06_Q2,4.65,7.63,9.23,-4.58,-0.122,-1.017,-1.319,-0.699
2018-07-01,2018-07-15,2018-07_Q1,10.82,8.97,10.5,0.32,-0.626,-1.013,-1.306,-0.624
2018-07-16,2018-07-31,2018-07_Q2,24.27,9.61,10.5,13.77,-0.072,-0.172,-1.152,-0.736
2018-08-01,2018-08-15,2018-08_Q1,37.96,10.1,12.03,25.93,0.226,-0.458,-0.561,-0.934
2018-08-16,2018-08-31,2018-08_Q2,21.4,9.08,12.03,9.37,0.601,0.363,-0.428,-0.902
2018-09-01,2018-09-15,2018-09_Q1,10.85,11.37,16.54,-5.69,0.049,0.067,-0.399,-0.946
2018-09-16,2018-09-30,2018-09_Q2,0.0,10.99,16.54,-16.54,-0.927,-0.153,-0.786,-1.095
2018-10-01,2018-10-15,2018-10_Q1,27.59,16.81,34.12,-6.53,-0.353,0.035,-0.325,-0.991
2018-10-16,2018-10-31,2018-10_Q2,6.43,15.6,34.12,-27.69,-0.654,-0.346,-0.397,-1.224
2018-11-01,2018-11-15,2018-11_Q1,22.0,18.08,40.55,-18.55,-0.448,-0.269,-0.386,-1.229
2018-11-16,2018-11-30,2018-11_Q2,9.95,17.05,40.55,-30.6,0.045,-0.776,-0.384,-1.263
2018-12-01,2018-12-15,2018-12_Q1,39.49,21.51,62.53,-23.04,0.736,-0.268,-0.121,-0.767
2018-12-16,2018-12-31,2018-12_Q2,10.82,22.6,62.53,-51.71,0.809,-0.059,-0.095,-0.93
2019-01-01,2019-01-15,2019-01_Q1,0.0,24.31,77.33,-77.33,-1.545,-0.755,-0.438,-0.978
2019-01-16,2019-01-31,2019-01_Q2,12.27,26.59,77.33,-65.06,-1.357,-0.333,-0.591,-0.899
2019-02-01,2019-02-15,2019-02_Q1,16.15,21.06,53.76,-37.61,-0.182,-0.398,-0.613,-0.72
2019-02-16,2019-02-28,2019-02_Q2,0.0,23.95,53.76,-53.76,0.109,-0.57,-0.92,-0.841
