crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
wheat,2016-01-01,2016-01-15,2016-01_Q1,26.11,3.7,13.69,VIABLE_WITH_RESERVE,warm for crop,0.6483
wheat,2016-01-16,2016-01-31,2016-01_Q2,24.95,4.38,19.22,VIABLE_WITH_RESERVE,warm for crop,0.8417
wheat,2016-02-01,2016-02-15,2016-02_Q1,24.8,2.78,7.74,VIABLE_WITH_RESERVE,warm for crop,0.8667
wheat,2016-02-16,2016-02-29,2016-02_Q2,24.22,4.13,17.05,VIABLE_WITH_RESERVE,warm for crop,0.9633
wheat,2016-03-01,2016-03-15,2016-03_Q1,28.35,3.02,9.11,VIABLE_WITH_RESERVE,warm for crop,0.275
wheat,2016-03-16,2016-03-31,2016-03_Q2,19.34,3.36,11.28,VIABLE,optimal temperature range,1.0
wheat,2016-04-01,2016-04-15,2016-04_Q1,17.58,2.1,4.41,VIABLE,optimal temperature range,1.0
wheat,2016-04-16,2016-04-30,2016-04_Q2,18.93,2.74,7.52,VIABLE,optimal temperature range,1.0
wheat,2016-05-01,2016-05-15,2016-05_Q1,16.11,1.72,2.97,VIABLE,optimal temperature range,1.0
wheat,2016-05-16,2016-05-31,2016-05_Q2,12.93,2.31,5.33,VIABLE,optimal temperature range,1.0
wheat,2016-06-01,2016-06-15,2016-06_Q1,10.89,1.88,3.54,VIABLE,optimal temperature range,1.0
wheat,2016-06-16,2016-06-30,2016-06_Q2,9.76,2.0,3.98,VIABLE_WITH_RESERVE,cool for crop,0.952
wheat,2016-07-01,2016-07-15,2016-07_Q1,9.95,1.39,1.94,VIABLE_WITH_RESERVE,cool for crop,0.99
wheat,2016-07-16,2016-07-31,2016-07_Q2,11.21,2.45,5.99,VIABLE,optimal temperature range,1.0
wheat,2016-08-01,2016-08-15,2016-08_Q1,10.25,1.19,1.41,VIABLE,optimal temperature range,1.0
wheat,2016-08-16,2016-08-31,2016-08_Q2,11.67,2.93,8.57,VIABLE,optimal temperature range,1.0
wheat,2016-09-01,2016-09-15,2016-09_Q1,12.92,2.26,5.09,VIABLE,optimal temperature range,1.0
wheat,2016-09-16,2016-09-30,2016-09_Q2,11.89,1.46,2.14,VIABLE,optimal temperature range,1.0
wheat,2016-10-01,2016-10-15,2016-10_Q1,14.73,3.32,11.02,VIABLE,optimal temperature range,1.0
wheat,2016-10-16,2016-10-31,2016-10_Q2,14.52,3.85,14.79,VIABLE,optimal temperature range,1.0
wheat,2016-11-01,2016-11-15,2016-11_Q1,17.23,2.71,7.36,VIABLE,optimal temperature range,1.0
wheat,2016-11-16,2016-11-30,2016-11_Q2,20.8,4.37,19.13,VIABLE,optimal temperature range,1.0
wheat,2016-12-01,2016-12-15,2016-12_Q1,21.83,3.87,14.95,VIABLE,optimal temperature range,1.0
wheat,2016-12-16,2016-12-31,2016-12_Q2,24.76,4.55,20.68,VIABLE_WITH_RESERVE,warm for crop,0.8733
wheat,2017-01-01,2017-01-15,2017-01_Q1,25.45,4.57,20.88,VIABLE_WITH_RESERVE,warm for crop,0.7583
wheat,2017-01-16,2017-01-31,2017-01_Q2,25.47,3.25,10.57,VIABLE_WITH_RESERVE,warm for crop,0.755
wheat,2017-02-01,2017-02-15,2017-02_Q1,24.78,5.01,25.13,VIABLE_WITH_RESERVE,warm for crop,0.87
wheat,2017-02-16,2017-02-28,2017-02_Q2,21.55,3.91,15.25,VIABLE,optimal temperature range,1.0
wheat,2017-03-01,2017-03-15,2017-03_Q1,25.7,2.01,4.02,VIABLE_WITH_RESERVE,warm for crop,0.7167
wheat,2017-03-16,2017-03-31,2017-03_Q2,22.35,4.05,16.37,VIABLE,optimal temperature range,1.0
wheat,2017-04-01,2017-04-15,2017-04_Q1,17.69,2.49,6.22,VIABLE,optimal temperature range,1.0
wheat,2017-04-16,2017-04-30,2017-04_Q2,17.1,3.23,10.44,VIABLE,optimal temperature range,1.0
wheat,2017-05-01,2017-05-15,2017-05_Q1,11.5,1.33,1.78,VIABLE,optimal temperature range,1.0
wheat,2017-05-16,2017-05-31,2017-05_Q2,12.99,2.3,5.27,VIABLE,optimal temperature range,1.0
wheat,2017-06-01,2017-06-15,2017-06_Q1,9.27,1.79,3.22,VIABLE_WITH_RESERVE,cool for crop,0.854
wheat,2017-06-16,2017-06-30,2017-06_Q2,9.27,1.38,1.91,VIABLE_WITH_RESERVE,cool for crop,0.854
wheat,2017-07-01,2017-07-15,2017-07_Q1,9.33,1.51,2.29,VIABLE_WITH_RESERVE,cool for crop,0.866
wheat,2017-07-16,2017-07-31,2017-07_Q2,10.76,1.8,3.23,VIABLE,optimal temperature range,1.0
wheat,2017-08-01,2017-08-15,2017-08_Q1,11.23,2.17,4.72,VIABLE,optimal temperature range,1.0
wheat,2017-08-16,2017-08-31,2017-08_Q2,9.55,1.5,2.26,VIABLE_WITH_RESERVE,cool for crop,0.91
wheat,2017-09-01,2017-09-15,2017-09_Q1,12.41,2.77,7.65,VIABLE,optimal temperature range,1.0
wheat,2017-09-16,2017-09-30,2017-09_Q2,15.17,3.37,11.35,VIABLE,optimal temperature range,1.0
wheat,2017-10-01,2017-10-15,2017-10_Q1,17.1,2.58,6.68,VIABLE,optimal temperature range,1.0
wheat,2017-10-16,2017-10-31,2017-10_Q2,18.98,3.92,15.35,VIABLE,optimal temperature range,1.0
wheat,2017-11-01,2017-11-15,2017-11_Q1,20.54,5.63,31.65,VIABLE,optimal temperature range,1.0
wheat,2017-11-16,2017-11-30,2017-11_Q2,24.43,4.07,16.57,VIABLE_WITH_RESERVE,warm for crop,0.9283
wheat,2017-12-01,2017-12-15,2017-12_Q1,20.5,4.46,19.88,VIABLE,optimal temperature range,1.0
wheat,2017-12-16,2017-12-31,2017-12_Q2,25.13,3.52,12.36,VIABLE_WITH_RESERVE,warm for crop,0.8117
wheat,2018-01-01,2018-01-15,2018-01_Q1,24.63,4.48,20.11,VIABLE_WITH_RESERVE,warm for crop,0.895
wheat,2018-01-16,2018-01-31,2018-01_Q2,29.04,4.77,22.71,VIABLE_WITH_RESERVE,warm for crop,0.16
wheat,2018-02-01,2018-02-15,2018-02_Q1,25.51,4.2,17.64,VIABLE_WITH_RESERVE,warm for crop,0.7483
wheat,2018-02-16,2018-02-28,2018-02_Q2,25.14,3.25,10.54,VIABLE_WITH_RESERVE,warm for crop,0.81
wheat,2018-03-01,2018-03-15,2018-03_Q1,22.6,2.36,5.56,VIABLE,optimal temperature range,1.0
wheat,2018-03-16,2018-03-31,2018-03_Q2,20.91,3.26,10.65,VIABLE,optimal temperature range,1.0
wheat,2018-04-01,2018-04-15,2018-04_Q1,20.92,3.9,15.2,VIABLE,optimal temperature range,1.0
wheat,2018-04-16,2018-04-30,2018-04_Q2,17.81,2.88,8.28,VIABLE,optimal temperature range,1.0
wheat,2018-05-01,2018-05-15,2018-05_Q1,13.75,2.29,5.26,VIABLE,optimal temperature range,1.0
wheat,2018-05-16,2018-05-31,2018-05_Q2,13.01,2.17,4.69,VIABLE,optimal temperature range,1.0
wheat,2018-06-01,2018-06-15,2018-06_Q1,11.11,1.49,2.21,VIABLE,optimal temperature range,1.0
wheat,2018-06-16,2018-06-30,2018-06_Q2,7.92,0.96,0.93,VIABLE_WITH_RESERVE,cool for crop,0.584
wheat,2018-07-01,2018-07-15,2018-07_Q1,9.56,2.19,4.78,VIABLE_WITH_RESERVE,cool for crop,0.912
wheat,2018-07-16,2018-07-31,2018-07_Q2,10.93,1.38,1.92,VIABLE,optimal temperature range,1.0
wheat,2018-08-01,2018-08-15,2018-08_Q1,11.55,2.01,4.02,VIABLE,optimal temperature range,1.0
wheat,2018-08-16,2018-08-31,2018-08_Q2,10.7,2.09,4.35,VIABLE,optimal temperature range,1.0
wheat,2018-09-01,2018-09-15,2018-09_Q1,13.45,3.03,9.2,VIABLE,optimal temperature range,1.0
wheat,2018-09-16,2018-09-30,2018-09_Q2,13.27,2.08,4.31,VIABLE,optimal temperature range,1.0
wheat,2018-10-01,2018-10-15,2018-10_Q1,19.2,2.92,8.53,VIABLE,optimal temperature range,1.0
wheat,2018-10-16,2018-10-31,2018-10_Q2,18.5,3.25,10.53,VIABLE,optimal temperature range,1.0
wheat,2018-11-01,2018-11-15,2018-11_Q1,20.99,4.44,19.69,VIABLE,optimal temperature range,1.0
wheat,2018-11-16,2018-11-30,2018-11_Q2,19.28,3.78,14.3,VIABLE,optimal temperature range,1.0
wheat,2018-12-01,2018-12-15,2018-12_Q1,23.54,5.73,32.85,VIABLE,optimal temperature range,1.0
wheat,2018-12-16,2018-12-31,2018-12_Q2,25.18,4.77,22.73,VIABLE_WITH_RESERVE,warm for crop,0.8033
wheat,2019-01-01,2019-01-15,2019-01_Q1,26.95,4.11,16.92,VIABLE_WITH_RESERVE,warm for crop,0.5083
wheat,2019-01-16,2019-01-31,2019-01_Q2,29.14,4.21,17.76,VIABLE_WITH_RESERVE,warm for crop,0.1433
wheat,2019-02-01,2019-02-15,2019-02_Q1,23.18,4.6,21.13,VIABLE,optimal temperature range,1.0
wheat,2019-02-16,2019-02-28,2019-02_Q2,25.26,3.44,11.81,VIABLE_WITH_RESERVE,warm for crop,0.79
wheat,2019-03-01,2019-03-15,2019-03_Q1,22.57,4.75,22.58,VIABLE,optimal temperature range,1.0
wheat,2019-03-16,2019-03-31,2019-03_Q2,21.63,4.3,18.49,VIABLE,optimal temperature range,1.0
wheat,2019-04-01,2019-04-15,2019-04_Q1,18.4,3.26,10.64,VIABLE,optimal temperature range,1.0
wheat,2019-04-16,2019-04-30,2019-04_Q2,18.22,3.86,14.87,VIABLE,optimal temperature range,1.0
wheat,2019-05-01,2019-05-15,2019-05_Q1,13.05,1.76,3.1,VIABLE,optimal temperature range,1.0
wheat,2019-05-16,2019-05-31,2019-05_Q2,13.64,2.99,8.94,VIABLE,optimal temperature range,1.0
wheat,2019-06-01,2019-06-15,2019-06_Q1,11.34,1.91,3.66,VIABLE,optimal temperature range,1.0
wheat,2019-06-16,2019-06-30,2019-06_Q2,9.48,2.75,7.57,VIABLE_WITH_RESERVE,cool for crop,0.896
wheat,2019-07-01,2019-07-15,2019-07_Q1,11.09,1.52,2.31,VIABLE,optimal temperature range,1.0
wheat,2019-07-16,2019-07-31,2019-07_Q2,11.26,1.27,1.61,VIABLE,optimal temperature range,1.0
wheat,2019-08-01,2019-08-15,2019-08_Q1,9.69,1.52,2.32,VIABLE_WITH_RESERVE,cool for crop,0.938
wheat,2019-08-16,2019-08-31,2019-08_Q2,10.79,1.95,3.79,VIABLE,optimal temperature range,1.0
wheat,2019-09-01,2019-09-15,2019-09_Q1,13.49,2.78,7.73,VIABLE,optimal temperature range,1.0
wheat,2019-09-16,2019-09-30,2019-09_Q2,13.69,3.56,12.66,VIABLE,optimal temperature range,1.0
wheat,2019-10-01,2019-10-15,2019-10_Q1,17.49,3.76,14.16,VIABLE,optimal temperature range,1.0
wheat,2019-10-16,2019-10-31,2019-10_Q2,19.34,5.42,29.33,VIABLE,optimal temperature range,1.0
wheat,2019-11-01,2019-11-15,2019-11_Q1,17.33,3.52,12.42,VIABLE,optimal temperature range,1.0
wheat,2019-11-16,2019-11-30,2019-11_Q2,21.15,4.65,21.66,VIABLE,optimal temperature range,1.0
wheat,2019-12-01,2019-12-15,2019-12_Q1,20.57,3.92,15.37,VIABLE,optimal temperature range,1.0
wheat,2019-12-16,2019-12-31,2019-12_Q2,29.64,4.01,16.07,VIABLE_WITH_RESERVE,warm for crop,0.06
wheat,2020-01-01,2020-01-15,2020-01_Q1,24.86,4.61,21.29,VIABLE_WITH_RESERVE,warm for crop,0.8567
wheat,2020-01-16,2020-01-31,2020-01_Q2,24.38,4.86,23.6,VIABLE_WITH_RESERVE,warm for crop,0.9367
wheat,2020-02-01,2020-02-15,2020-02_Q1,24.23,3.29,10.8,VIABLE_WITH_RESERVE,warm for crop,0.9617
wheat,2020-02-16,2020-02-29,2020-02_Q2,22.03,3.49,12.17,VIABLE,optimal temperature range,1.0
wheat,2020-03-01,2020-03-15,2020-03_Q1,20.73,3.0,9.02,VIABLE,optimal temperature range,1.0
wheat,2020-03-16,2020-03-31,2020-03_Q2,20.65,3.51,12.29,VIABLE,optimal temperature range,1.0
wheat,2020-04-01,2020-04-15,2020-04_Q1,16.31,2.35,5.51,VIABLE,optimal temperature range,1.0
wheat,2020-04-16,2020-04-30,2020-04_Q2,15.26,2.43,5.9,VIABLE,optimal temperature range,1.0
wheat,2020-05-01,2020-05-15,2020-05_Q1,11.87,2.22,4.93,VIABLE,optimal temperature range,1.0
wheat,2020-05-16,2020-05-31,2020-05_Q2,11.96,1.71,2.91,VIABLE,optimal temperature range,1.0
wheat,2020-06-01,2020-06-15,2020-06_Q1,9.74,2.11,4.45,VIABLE_WITH_RESERVE,cool for crop,0.948
wheat,2020-06-16,2020-06-30,2020-06_Q2,10.25,1.78,3.16,VIABLE,optimal temperature range,1.0
wheat,2020-07-01,2020-07-15,2020-07_Q1,9.46,1.34,1.8,VIABLE_WITH_RESERVE,cool for crop,0.892
wheat,2020-07-16,2020-07-31,2020-07_Q2,9.33,0.98,0.95,VIABLE_WITH_RESERVE,cool for crop,0.866
wheat,2020-08-01,2020-08-15,2020-08_Q1,10.16,1.97,3.9,VIABLE,optimal temperature range,1.0
wheat,2020-08-16,2020-08-31,2020-08_Q2,10.24,2.15,4.63,VIABLE,optimal temperature range,1.0
wheat,2020-09-01,2020-09-15,2020-09_Q1,14.77,2.53,6.42,VIABLE,optimal temperature range,1.0
wheat,2020-09-16,2020-09-30,2020-09_Q2,14.37,3.68,13.56,VIABLE,optimal temperature range,1.0
wheat,2020-10-01,2020-10-15,2020-10_Q1,17.49,4.32,18.69,VIABLE,optimal temperature range,1.0
wheat,2020-10-16,2020-10-31,2020-10_Q2,15.68,2.51,6.3,VIABLE,optimal temperature range,1.0
wheat,2020-11-01,2020-11-15,2020-11_Q1,20.53,5.02,25.16,VIABLE,optimal temperature range,1.0
wheat,2020-11-16,2020-11-30,2020-11_Q2,25.32,4.14,17.18,VIABLE_WITH_RESERVE,warm for crop,0.78
wheat,2020-12-01,2020-12-15,2020-12_Q1,22.07,4.6,21.14,VIABLE,optimal temperature range,1.0
wheat,2020-12-16,2020-12-31,2020-12_Q2,21.47,3.36,11.31,VIABLE,optimal temperature range,1.0
wheat,2021-01-01,2021-01-15,2021-01_Q1,23.47,3.79,14.33,VIABLE,optimal temperature range,1.0
wheat,2021-01-16,2021-01-31,2021-01_Q2,24.22,4.26,18.13,VIABLE_WITH_RESERVE,warm for crop,0.9633
wheat,2021-02-01,2021-02-15,2021-02_Q1,22.5,3.27,10.66,VIABLE,optimal temperature range,1.0
wheat,2021-02-16,2021-02-28,2021-02_Q2,23.51,4.43,19.63,VIABLE,optimal temperature range,1.0
wheat,2021-03-01,2021-03-15,2021-03_Q1,19.74,2.67,7.15,VIABLE,optimal temperature range,1.0
wheat,2021-03-16,2021-03-31,2021-03_Q2,19.9,2.2,4.83,VIABLE,optimal temperature range,1.0
wheat,2021-04-01,2021-04-15,2021-04_Q1,18.94,3.69,13.62,VIABLE,optimal temperature range,1.0
wheat,2021-04-16,2021-04-30,2021-04_Q2,14.38,1.59,2.52,VIABLE,optimal temperature range,1.0
wheat,2021-05-01,2021-05-15,2021-05_Q1,14.12,2.62,6.88,VIABLE,optimal temperature range,1.0
wheat,2021-05-16,2021-05-31,2021-05_Q2,12.06,2.66,7.09,VIABLE,optimal temperature range,1.0
wheat,2021-06-01,2021-06-15,2021-06_Q1,11.58,1.44,2.08,VIABLE,optimal temperature range,1.0
wheat,2021-06-16,2021-06-30,2021-06_Q2,10.72,1.23,1.5,VIABLE,optimal temperature range,1.0
wheat,2021-07-01,2021-07-15,2021-07_Q1,9.05,2.03,4.14,VIABLE_WITH_RESERVE,cool for crop,0.81
wheat,2021-07-16,2021-07-31,2021-07_Q2,10.32,2.15,4.62,VIABLE,optimal temperature range,1.0
