crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
wheat,2016-01-01,2016-01-15,2016-01_Q1,25.7,2.93,8.58,VIABLE_WITH_RESERVE,warm for crop,0.7167
wheat,2016-01-16,2016-01-31,2016-01_Q2,22.15,2.97,8.84,VIABLE,optimal temperature range,1.0
wheat,2016-02-01,2016-02-15,2016-02_Q1,24.36,5.18,26.88,VIABLE_WITH_RESERVE,warm for crop,0.94
wheat,2016-02-16,2016-02-29,2016-02_Q2,23.29,3.99,15.88,VIABLE,optimal temperature range,1.0
wheat,2016-03-01,2016-03-15,2016-03_Q1,23.93,2.93,8.6,VIABLE,optimal temperature range,1.0
wheat,2016-03-16,2016-03-31,2016-03_Q2,19.44,2.56,6.54,VIABLE,optimal temperature range,1.0
wheat,2016-04-01,2016-04-15,2016-04_Q1,18.08,2.21,4.87,VIABLE,optimal temperature range,1.0
wheat,2016-04-16,2016-04-30,2016-04_Q2,16.59,3.19,10.2,VIABLE,optimal temperature range,1.0
wheat,2016-05-01,2016-05-15,2016-05_Q1,13.19,1.36,1.85,VIABLE,optimal temperature range,1.0
wheat,2016-05-16,2016-05-31,2016-05_Q2,12.1,1.78,3.17,VIABLE,optimal temperature range,1.0
wheat,2016-06-01,2016-06-15,2016-06_Q1,11.15,1.82,3.31,VIABLE,optimal temperature range,1.0
wheat,2016-06-16,2016-06-30,2016-06_Q2,9.81,1.8,3.24,VIABLE_WITH_RESERVE,cool for crop,0.962
wheat,2016-07-01,2016-07-15,2016-07_Q1,8.97,1.44,2.08,VIABLE_WITH_RESERVE,cool for crop,0.794
wheat,2016-07-16,2016-07-31,2016-07_Q2,10.0,2.76,7.63,VIABLE,optimal temperature range,1.0
wheat,2016-08-01,2016-08-15,2016-08_Q1,10.07,1.74,3.02,VIABLE,optimal temperature range,1.0
wheat,2016-08-16,2016-08-31,2016-08_Q2,9.5,2.13,4.52,VIABLE_WITH_RESERVE,cool for crop,0.9
