period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,12.12,26.9,72.27,-60.15,,,,
2016-01-16,2016-01-31,2016-01_Q2,34.8,23.22,72.27,-37.47,1.625,,,
2016-02-01,2016-02-15,2016-02_Q1,3.84,25.72,61.48,-57.64,1.251,,,
2016-02-16,2016-02-29,2016-02_Q2,4.55,24.27,61.48,-56.93,-0.364,,,
2016-03-01,2016-03-15,2016-03_Q1,10.8,25.36,53.73,-42.93,-0.289,,,
2016-03-16,2016-03-31,2016-03_Q2,65.25,20.46,53.73,11.52,1.745,1.528,,
2016-04-01,2016-04-15,2016-04_Q1,29.25,18.78,29.7,-0.45,1.746,1.666,,
2016-04-16,2016-04-30,2016-04_Q2,21.32,16.98,29.7,-8.38,1.384,1.669,,
2016-05-01,2016-05-15,2016-05_Q1,10.05,13.65,15.82,-5.77,0.645,1.798,,
2016-05-16,2016-05-31,2016-05_Q2,29.57,12.66,15.82,13.75,1.426,1.749,,
2016-06-01,2016-06-15,2016-06_Q1,38.32,11.83,10.54,27.78,1.72,1.844,,
2016-06-16,2016-06-30,2016-06_Q2,0.0,10.31,10.54,-10.54,-0.196,1.287,1.776,
2016-07-01,2016-07-15,2016-07_Q1,43.18,9.48,9.02,34.16,-0.17,1.15,1.679,
2016-07-16,2016-07-31,2016-07_Q2,6.34,10.38,9.02,-2.68,0.373,0.872,1.601,
2016-08-01,2016-08-15,2016-08_Q1,41.02,10.44,10.19,30.83,1.24,1.473,1.807,
2016-08-16,2016-08-31,2016-08_Q2,0.0,9.98,10.19,-10.19,0.035,-0.249,1.661,
2016-09-01,2016-09-15,2016-09_Q1,0.0,11.46,12.16,-12.16,-1.58,-0.8,1.563,
2016-09-16,2016-09-30,2016-09_Q2,19.94,10.32,12.16,7.78,0.819,0.077,1.428,
2016-10-01,2016-10-15,2016-10_Q1,9.51,15.11,27.21,-17.7,1.217,0.054,0.826,
2016-10-16,2016-10-31,2016-10_Q2,3.98,16.2,27.21,-23.23,0.356,0.366,0.705,
2016-11-01,2016-11-15,2016-11_Q1,0.0,21.03,52.48,-52.48,-0.711,-0.498,0.397,
2016-11-16,2016-11-30,2016-11_Q2,0.0,22.42,52.48,-52.48,-1.214,-0.378,-0.215,
2016-12-01,2016-12-15,2016-12_Q1,10.54,21.97,59.7,-49.16,-0.251,0.154,-0.223,
2016-12-16,2016-12-31,2016-12_Q2,4.98,23.02,59.7,-54.72,1.933,0.056,0.115,1.503
2017-01-01,2017-01-15,2017-01_Q1,0.0,26.39,74.45,-74.45,0.852,-0.142,0.004,1.42
2017-01-16,2017-01-31,2017-01_Q2,36.39,24.52,74.45,-38.06,1.118,1.188,0.726,1.443
2017-02-01,2017-02-15,2017-02_Q1,10.77,21.47,49.75,-38.98,1.719,1.673,0.672,1.595
2017-02-16,2017-02-28,2017-02_Q2,23.25,23.27,49.75,-26.5,1.739,1.755,1.49,1.667
2017-03-01,2017-03-15,2017-03_Q1,31.46,25.07,48.62,-17.16,1.654,1.722,1.779,1.806
2017-03-16,2017-03-31,2017-03_Q2,0.0,18.41,48.62,-48.62,0.825,1.526,1.727,1.668
2017-04-01,2017-04-15,2017-04_Q1,0.0,19.56,32.58,-32.58,-0.5,1.462,1.583,1.437
2017-04-16,2017-04-30,2017-04_Q2,14.55,17.98,32.58,-18.03,-0.815,1.216,1.551,1.372
2017-05-01,2017-05-15,2017-05_Q1,6.94,16.55,20.34,-13.4,-0.625,0.785,1.597,1.36
2017-05-16,2017-05-31,2017-05_Q2,15.31,13.47,20.34,-5.03,-0.179,0.071,1.583,1.215
2017-06-01,2017-06-15,2017-06_Q1,14.08,14.48,14.51,-0.43,-1.129,-1.202,1.427,0.838
2017-06-16,2017-06-30,2017-06_Q2,9.32,11.7,14.51,-5.19,-1.665,-1.483,0.663,0.693
2017-07-01,2017-07-15,2017-07_Q1,38.86,10.05,10.57,28.29,-0.197,-1.092,0.887,0.642
2017-07-16,2017-07-31,2017-07_Q2,6.75,11.54,10.57,-3.82,-0.061,-1.705,0.297,0.665
2017-08-01,2017-08-15,2017-08_Q1,24.4,10.43,12.32,12.08,-0.541,-1.496,0.231,0.483
2017-08-16,2017-08-31,2017-08_Q2,23.5,12.13,12.32,11.18,0.213,-1.25,-0.909,0.935
2017-09-01,2017-09-15,2017-09_Q1,32.47,13.57,18.65,13.82,0.961,0.329,-0.865,1.251
2017-09-16,2017-09-30,2017-09_Q2,9.27,13.68,18.65,-9.38,1.375,0.254,-0.932,1.056
2017-10-01,2017-10-15,2017-10_Q1,25.46,15.43,30.85,-5.39,0.839,0.817,-0.185,1.125
2017-10-16,2017-10-31,2017-10_Q2,0.0,18.01,30.85,-30.85,0.65,0.777,-0.163,0.993
2017-11-01,2017-11-15,2017-11_Q1,4.41,22.41,53.45,-49.04,-1.077,0.554,-0.241,1.015
2017-11-16,2017-11-30,2017-11_Q2,12.67,21.46,53.45,-40.78,-0.497,0.556,-0.188,1.102
2017-12-01,2017-12-15,2017-12_Q1,4.62,23.94,65.2,-60.58,-0.224,-0.202,0.113,0.997
2017-12-16,2017-12-31,2017-12_Q2,5.08,23.18,65.2,-60.12,0.496,0.173,0.267,0.649
2018-01-01,2018-01-15,2018-01_Q1,16.85,24.8,68.84,-51.99,1.695,0.5,0.761,0.934
2018-01-16,2018-01-31,2018-01_Q2,3.79,24.06,68.84,-65.05,0.938,0.808,0.892,0.75
2018-02-01,2018-02-15,2018-02_Q1,0.0,24.85,57.3,-57.3,0.054,0.898,0.917,0.56
2018-02-16,2018-02-28,2018-02_Q2,13.8,23.33,57.3,-43.5,0.519,1.022,1.032,0.482
2018-03-01,2018-03-15,2018-03_Q1,5.2,24.6,56.03,-50.83,0.014,0.718,0.623,0.271
2018-03-16,2018-03-31,2018-03_Q2,4.44,22.24,56.03,-51.59,-1.35,0.118,0.468,0.075
2018-04-01,2018-04-15,2018-04_Q1,0.0,19.17,33.28,-33.28,-0.721,-0.683,-0.063,-0.08
2018-04-16,2018-04-30,2018-04_Q2,12.5,18.79,33.28,-20.78,-1.077,-1.359,-0.15,-0.176
2018-05-01,2018-05-15,2018-05_Q1,0.0,16.29,21.69,-21.69,-1.366,-1.968,-0.166,-0.319
2018-05-16,2018-05-31,2018-05_Q2,23.27,14.76,21.69,1.58,-0.458,-2.063,0.058,-0.227
2018-06-01,2018-06-15,2018-06_Q1,17.52,12.4,12.27,5.25,-0.435,-1.294,-0.44,-0.19
2018-06-16,2018-06-30,2018-06_Q2,24.45,11.57,12.27,12.18,-0.182,-0.984,-0.55,-0.104
2018-07-01,2018-07-15,2018-07_Q1,60.94,11.47,11.95,48.99,1.547,0.41,-0.198,0.277
2018-07-16,2018-07-31,2018-07_Q2,0.0,11.55,11.95,-11.95,0.677,0.085,-1.041,0.172
2018-08-01,2018-08-15,2018-08_Q1,25.38,9.83,10.61,14.77,-1.168,0.874,-0.781,0.288
2018-08-16,2018-08-31,2018-08_Q2,35.86,11.03,10.61,25.25,1.124,1.018,-0.561,0.437
2018-09-01,2018-09-15,2018-09_Q1,10.41,11.07,17.57,-7.16,0.684,1.144,-0.189,0.091
2018-09-16,2018-09-30,2018-09_Q2,16.34,15.34,17.57,-1.23,0.535,1.025,0.068,0.253
2018-10-01,2018-10-15,2018-10_Q1,10.82,16.18,32.07,-21.25,0.294,0.138,0.27,0.188
2018-10-16,2018-10-31,2018-10_Q2,16.3,17.95,32.07,-15.77,0.6,0.855,0.64,0.406
2018-11-01,2018-11-15,2018-11_Q1,7.47,19.91,43.88,-36.41,1.086,0.904,1.014,0.566
2018-11-16,2018-11-30,2018-11_Q2,5.64,19.65,43.88,-38.24,0.353,0.614,0.918,0.558
2018-12-01,2018-12-15,2018-12_Q1,11.92,23.81,68.4,-56.48,0.715,1.218,1.13,0.608
2018-12-16,2018-12-31,2018-12_Q2,1.87,24.51,68.4,-66.53,0.315,0.7,0.924,0.302
2019-01-01,2019-01-15,2019-01_Q1,0.0,25.68,74.23,-74.23,-0.099,0.814,0.449,0.048
2019-01-16,2019-01-31,2019-01_Q2,0.0,25.15,74.23,-74.23,-0.65,-0.118,0.633,0.067
2019-02-01,2019-02-15,2019-02_Q1,0.0,24.9,64.08,-64.08,-1.074,-0.335,0.339,-0.018
2019-02-16,2019-02-28,2019-02_Q2,8.97,26.19,64.08,-55.11,-0.732,-0.268,0.107,-0.042
2019-03-01,2019-03-15,2019-03_Q1,3.13,24.08,55.71,-52.58,-0.769,-0.958,0.016,0.125
2019-03-16,2019-03-31,2019-03_Q2,10.78,22.62,55.71,-44.93,-0.962,-1.108,-0.252,0.103
2019-04-01,2019-04-15,2019-04_Q1,19.93,20.35,30.95,-11.02,0.568,-0.696,0.066,0.262
2019-04-16,2019-04-30,2019-04_Q2,16.0,16.19,30.95,-14.95,0.715,-0.677,-0.248,0.287
2019-05-01,2019-05-15,2019-05_Q1,0.0,14.62,16.36,-16.36,-0.616,-0.615,-0.459,0.359
2019-05-16,2019-05-31,2019-05_Q2,14.56,12.16,16.36,-1.8,-0.139,-0.168,-0.38,0.334
2019-06-01,2019-06-15,2019-06_Q1,29.66,12.24,12.34,17.32,0.121,0.25,-0.678,0.511
2019-06-16,2019-06-30,2019-06_Q2,34.88,11.8,12.34,22.54,1.173,0.696,-0.37,0.445
2019-07-01,2019-07-15,2019-07_Q1,32.17,10.92,11.36,20.81,0.807,0.477,-0.159,0.096
2019-07-16,2019-07-31,2019-07_Q2,13.86,11.5,11.36,2.5,-0.137,0.498,-0.15,0.322
2019-08-01,2019-08-15,2019-08_Q1,15.3,11.81,13.68,1.62,-1.016,0.593,0.177,0.177
2019-08-16,2019-08-31,2019-08_Q2,28.03,12.02,13.68,14.35,-0.306,0.217,0.011,-0.238
2019-09-01,2019-09-15,2019-09_Q1,4.55,15.16,24.95,-20.4,-0.575,-0.272,0.017,-0.267
2019-09-16,2019-09-30,2019-09_Q2,13.32,16.59,24.95,-11.63,-1.277,-1.063,-0.197,-0.445
2019-10-01,2019-10-15,2019-10_Q1,0.0,17.97,38.81,-38.81,-1.058,-1.247,-0.812,-0.467
2019-10-16,2019-10-31,2019-10_Q2,21.51,19.75,38.81,-17.3,-0.541,-0.82,-0.561,-0.449
2019-11-01,2019-11-15,2019-11_Q1,2.44,21.84,54.8,-52.36,-0.187,-0.953,-0.646,-0.683
2019-11-16,2019-11-30,2019-11_Q2,0.0,22.61,54.8,-54.8,-1.306,-1.33,-0.85,-0.913
2019-12-01,2019-12-15,2019-12_Q1,0.0,27.66,87.5,-87.5,-1.813,-1.518,-1.194,-1.291
2019-12-16,2019-12-31,2019-12_Q2,6.19,27.32,87.5,-81.31,-1.861,-1.681,-1.458,-1.403
2020-01-01,2020-01-15,2020-01_Q1,2.3,25.08,72.84,-70.54,-1.362,-1.723,-1.567,-1.389
2020-01-16,2020-01-31,2020-01_Q2,2.8,25.25,72.84,-70.04,-0.212,-1.769,-1.499,-1.436
2020-02-01,2020-02-15,2020-02_Q1,3.63,27.05,65.62,-61.99,-0.593,-1.784,-1.562,-1.495
2020-02-16,2020-02-29,2020-02_Q2,32.62,24.68,65.62,-33.0,0.803,-0.766,-1.39,-1.287
2020-03-01,2020-03-15,2020-03_Q1,13.23,23.75,51.96,-38.73,0.952,0.097,-1.382,-1.647
2020-03-16,2020-03-31,2020-03_Q2,5.71,21.27,51.96,-46.25,-0.105,0.111,-1.392,-1.259
2020-04-01,2020-04-15,2020-04_Q1,4.99,22.15,35.94,-30.95,-0.283,-0.044,-1.333,-1.219
2020-04-16,2020-04-30,2020-04_Q2,10.73,17.37,35.94,-25.21,-1.24,-0.396,-1.727,-1.328
2020-05-01,2020-05-15,2020-05_Q1,0.0,15.46,18.63,-18.63,-1.449,-0.516,-1.808,-1.37
2020-05-16,2020-05-31,2020-05_Q2,29.82,13.21,18.63,11.19,0.826,-0.444,-0.981,-1.236
2020-06-01,2020-06-15,2020-06_Q1,26.43,14.47,15.6,10.83,0.548,-0.532,-0.578,-1.35
2020-06-16,2020-06-30,2020-06_Q2,17.08,12.72,15.6,1.48,-0.529,-0.819,-0.427,-1.389
2020-07-01,2020-07-15,2020-07_Q1,0.0,11.35,12.54,-12.54,-1.754,-1.844,-1.256,-1.555
2020-07-16,2020-07-31,2020-07_Q2,36.32,12.26,12.54,23.78,-0.987,-0.797,-0.925,-1.513
2020-08-01,2020-08-15,2020-08_Q1,19.64,11.25,13.68,5.96,1.338,-0.506,-0.87,-1.545
2020-08-16,2020-08-31,2020-08_Q2,18.3,12.58,13.68,4.62,-0.729,-1.468,-1.698,-1.647
2020-09-01,2020-09-15,2020-09_Q1,12.59,14.73,21.43,-8.84,-0.465,-1.475,-1.633,-1.501
2020-09-16,2020-09-30,2020-09_Q2,6.06,14.58,21.43,-15.37,-0.697,-1.243,-1.717,-1.573
2020-10-01,2020-10-15,2020-10_Q1,0.0,16.87,37.91,-37.91,-1.151,-0.655,-1.427,-1.672
2020-10-16,2020-10-31,2020-10_Q2,8.55,20.39,37.91,-29.36,-1.093,-1.012,-1.257,-1.721
2020-11-01,2020-11-15,2020-11_Q1,11.36,17.22,42.21,-30.85,0.562,-0.747,-0.915,-1.505
2020-11-16,2020-11-30,2020-11_Q2,5.53,21.54,42.21,-36.68,0.763,-0.607,-0.988,-1.282
2020-12-01,2020-12-15,2020-12_Q1,9.16,22.68,68.3,-59.14,0.512,-0.616,-0.832,-0.94
2020-12-16,2020-12-31,2020-12_Q2,0.0,25.6,68.3,-68.3,-0.011,-0.37,-0.87,-0.8
2021-01-01,2021-01-15,2021-01_Q1,2.32,24.72,72.32,-70.0,0.137,0.449,-0.219,-0.805
2021-01-16,2021-01-31,2021-01_Q2,3.08,25.42,72.32,-69.24,-0.139,0.442,-0.455,-0.751
2021-02-01,2021-02-15,2021-02_Q1,16.21,21.73,54.41,-38.2,0.807,0.721,-0.262,-0.441
2021-02-16,2021-02-28,2021-02_Q2,0.0,25.16,54.41,-54.41,0.906,0.61,-0.035,-0.705
2021-03-01,2021-03-15,2021-03_Q1,45.4,21.51,52.11,-6.71,1.261,1.088,0.771,0.002
2021-03-16,2021-03-31,2021-03_Q2,0.0,23.58,52.11,-52.11,1.068,0.774,0.752,-0.243
2021-04-01,2021-04-15,2021-04_Q1,0.0,20.34,34.7,-34.7,-0.845,0.591,0.924,-0.369
2021-04-16,2021-04-30,2021-04_Q2,19.18,18.46,34.7,-15.52,-0.786,0.766,0.966,-0.284
2021-05-01,2021-05-15,2021-05_Q1,33.09,15.27,20.26,12.83,1.376,0.932,1.196,0.147
2021-05-16,2021-05-31,2021-05_Q2,37.2,14.69,20.26,16.94,1.852,1.252,1.351,0.249
2021-06-01,2021-06-15,2021-06_Q1,21.49,11.97,10.16,11.33,0.948,0.495,1.425,0.229
2021-06-16,2021-06-30,2021-06_Q2,17.06,9.74,10.16,6.9,-0.128,0.758,1.054,0.1
2021-07-01,2021-07-15,2021-07_Q1,61.29,11.35,11.49,49.8,1.377,1.8,1.358,1.127
2021-07-16,2021-07-31,2021-07_Q2,20.59,11.2,11.49,9.1,1.569,1.874,1.633,0.95
2021-08-01,2021-08-15,2021-08_Q1,12.72,10.26,12.31,0.41,-0.399,1.498,1.482,1.127
2021-08-16,2021-08-31,2021-08_Q2,14.33,12.29,12.31,2.02,-1.408,0.238,1.233,1.163
2021-09-01,2021-09-15,2021-09_Q1,5.55,12.15,17.59,-12.04,-0.815,0.323,0.567,0.828
2021-09-16,2021-09-30,2021-09_Q2,10.19,14.28,17.59,-7.4,-0.324,-0.138,0.844,1.119
2021-10-01,2021-10-15,2021-10_Q1,20.47,13.65,24.6,-4.13,1.088,-0.198,1.374,1.417
2021-10-16,2021-10-31,2021-10_Q2,6.09,16.05,24.6,-18.51,1.472,-0.023,1.405,1.485
2021-11-01,2021-11-15,2021-11_Q1,3.53,17.64,43.04,-39.51,0.715,0.28,1.028,1.363
2021-11-16,2021-11-30,2021-11_Q2,2.7,21.52,43.04,-40.34,0.053,0.544,0.571,1.271
2021-12-01,2021-12-15,2021-12_Q1,5.58,23.15,71.43,-65.85,-0.629,0.772,0.502,1.25
2021-12-16,2021-12-31,2021-12_Q2,0.0,26.28,71.43,-71.43,-0.638,0.466,0.199,0.894
2022-01-01,2022-01-15,2022-01_Q1,2.68,25.99,78.72,-76.04,-0.83,-0.36,-0.25,0.865
2022-01-16,2022-01-31,2022-01_Q2,2.35,26.43,78.72,-76.37,-0.871,-0.902,-0.358,0.894
2022-02-01,2022-02-15,2022-02_Q1,19.86,26.42,68.92,-49.06,-0.138,-0.505,-0.251,0.798
2022-02-16,2022-02-28,2022-02_Q2,0.0,26.66,68.92,-68.92,-0.633,-0.896,-0.245,0.735
2022-03-01,2022-03-15,2022-03_Q1,0.0,23.51,52.46,-52.46,-1.734,-1.277,-0.284,0.453
2022-03-16,2022-03-31,2022-03_Q2,32.5,21.74,52.46,-19.96,0.55,-0.475,0.133,0.748
2022-04-01,2022-04-15,2022-04_Q1,15.12,18.17,27.56,-12.44,1.139,0.004,0.036,0.829
2022-04-16,2022-04-30,2022-04_Q2,13.85,16.21,27.56,-13.71,0.707,0.331,-0.181,0.825
2022-05-01,2022-05-15,2022-05_Q1,14.45,14.73,19.23,-4.78,0.334,0.296,-0.011,0.615
2022-05-16,2022-05-31,2022-05_Q2,7.34,14.42,19.23,-11.89,0.059,0.613,-0.133,0.221
2022-06-01,2022-06-15,2022-06_Q1,27.21,12.16,12.72,14.49,-0.689,0.758,-0.263,0.242
2022-06-16,2022-06-30,2022-06_Q2,25.38,12.27,12.72,12.66,0.455,0.336,-0.121,0.117
2022-07-01,2022-07-15,2022-07_Q1,28.06,11.28,11.26,16.8,0.129,-0.014,0.037,-0.247
2022-07-16,2022-07-31,2022-07_Q2,13.72,11.03,11.26,2.46,-0.412,-0.118,0.16,-0.356
2022-08-01,2022-08-15,2022-08_Q1,36.8,10.56,10.88,25.92,1.255,0.491,0.732,0.03
2022-08-16,2022-08-31,2022-08_Q2,40.89,10.58,10.88,30.01,1.701,1.439,1.039,0.43
2022-09-01,2022-09-15,2022-09_Q1,34.57,12.64,17.69,16.88,1.636,1.661,1.447,0.97
2022-09-16,2022-09-30,2022-09_Q2,2.95,13.87,17.69,-14.74,1.239,1.502,1.374,0.949
2022-10-01,2022-10-15,2022-10_Q1,11.21,13.62,24.13,-12.92,-0.029,1.791,1.165,0.783
2022-10-16,2022-10-31,2022-10_Q2,6.13,15.78,24.13,-18.0,0.978,1.6,1.209,0.766
2022-11-01,2022-11-15,2022-11_Q1,14.21,17.03,38.73,-24.52,1.588,1.699,1.462,0.938
2022-11-16,2022-11-30,2022-11_Q2,0.0,20.02,38.73,-38.73,1.002,1.773,1.626,0.911
2022-12-01,2022-12-15,2022-12_Q1,0.0,21.04,62.33,-62.33,-0.193,1.078,1.523,0.979
2022-12-16,2022-12-31,2022-12_Q2,6.09,24.98,62.33,-56.24,0.668,1.946,1.757,0.861
2023-01-01,2023-01-15,2023-01_Q1,0.0,24.63,72.24,-72.24,0.897,1.774,1.863,0.939
2023-01-16,2023-01-31,2023-01_Q2,5.95,25.48,72.24,-66.29,-0.1,1.252,1.556,1.13
2023-02-01,2023-02-15,2023-02_Q1,3.43,24.92,62.61,-59.18,-0.14,0.286,1.579,1.05
2023-02-16,2023-02-28,2023-02_Q2,3.16,25.55,62.61,-59.45,-0.685,0.194,0.899,1.153
2023-03-01,2023-03-15,2023-03_Q1,4.55,24.11,53.15,-48.6,-0.791,-0.086,0.471,1.347
