crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
wheat,2016-01-01,2016-01-15,2016-01_Q1,23.43,3.78,14.26,VIABLE,optimal temperature range,1.0
wheat,2016-01-16,2016-01-31,2016-01_Q2,22.59,5.0,25.04,VIABLE,optimal temperature range,1.0
wheat,2016-02-01,2016-02-15,2016-02_Q1,22.25,3.54,12.51,VIABLE,optimal temperature range,1.0
wheat,2016-02-16,2016-02-29,2016-02_Q2,21.99,4.28,18.32,VIABLE,optimal temperature range,1.0
wheat,2016-03-01,2016-03-15,2016-03_Q1,24.97,2.51,6.29,VIABLE_WITH_RESERVE,warm for crop,0.8383
wheat,2016-03-16,2016-03-31,2016-03_Q2,17.24,3.13,9.83,VIABLE,optimal temperature range,1.0
wheat,2016-04-01,2016-04-15,2016-04_Q1,16.14,2.31,5.34,VIABLE,optimal temperature range,1.0
wheat,2016-04-16,2016-04-30,2016-04_Q2,17.26,2.94,8.63,VIABLE,optimal temperature range,1.0
wheat,2016-05-01,2016-05-15,2016-05_Q1,13.64,2.2,4.83,VIABLE,optimal temperature range,1.0
wheat,2016-05-16,2016-05-31,2016-05_Q2,11.71,1.85,3.41,VIABLE,optimal temperature range,1.0
wheat,2016-06-01,2016-06-15,2016-06_Q1,9.98,1.62,2.63,VIABLE_WITH_RESERVE,cool for crop,0.996
wheat,2016-06-16,2016-06-30,2016-06_Q2,8.02,1.52,2.32,VIABLE_WITH_RESERVE,cool for crop,0.604
wheat,2016-07-01,2016-07-15,2016-07_Q1,6.96,1.58,2.48,VIABLE_WITH_RESERVE,cool for crop,0.392
wheat,2016-07-16,2016-07-31,2016-07_Q2,9.48,2.87,8.25,VIABLE_WITH_RESERVE,cool for crop,0.896
wheat,2016-08-01,2016-08-15,2016-08_Q1,8.55,2.28,5.19,VIABLE_WITH_RESERVE,cool for crop,0.71
wheat,2016-08-16,2016-08-31,2016-08_Q2,9.76,2.86,8.19,VIABLE_WITH_RESERVE,cool for crop,0.952
wheat,2016-09-01,2016-09-15,2016-09_Q1,10.15,2.61,6.81,VIABLE,optimal temperature range,1.0
wheat,2016-09-16,2016-09-30,2016-09_Q2,8.85,1.61,2.59,VIABLE_WITH_RESERVE,cool for crop,0.77
wheat,2016-10-01,2016-10-15,2016-10_Q1,13.42,4.05,16.41,VIABLE,optimal temperature range,1.0
wheat,2016-10-16,2016-10-31,2016-10_Q2,12.34,4.3,18.45,VIABLE,optimal temperature range,1.0
wheat,2016-11-01,2016-11-15,2016-11_Q1,15.03,3.28,10.76,VIABLE,optimal temperature range,1.0
wheat,2016-11-16,2016-11-30,2016-11_Q2,18.96,4.28,18.3,VIABLE,optimal temperature range,1.0
wheat,2016-12-01,2016-12-15,2016-12_Q1,19.86,4.06,16.49,VIABLE,optimal temperature range,1.0
wheat,2016-12-16,2016-12-31,2016-12_Q2,21.53,4.17,17.38,VIABLE,optimal temperature range,1.0
wheat,2017-01-01,2017-01-15,2017-01_Q1,22.73,4.45,19.8,VIABLE,optimal temperature range,1.0
wheat,2017-01-16,2017-01-31,2017-01_Q2,23.83,3.47,12.01,VIABLE,optimal temperature range,1.0
wheat,2017-02-01,2017-02-15,2017-02_Q1,23.38,4.81,23.1,VIABLE,optimal temperature range,1.0
wheat,2017-02-16,2017-02-28,2017-02_Q2,19.48,4.13,17.02,VIABLE,optimal temperature range,1.0
wheat,2017-03-01,2017-03-15,2017-03_Q1,22.93,3.03,9.2,VIABLE,optimal temperature range,1.0
wheat,2017-03-16,2017-03-31,2017-03_Q2,20.27,4.9,24.01,VIABLE,optimal temperature range,1.0
wheat,2017-04-01,2017-04-15,2017-04_Q1,16.16,2.82,7.93,VIABLE,optimal temperature range,1.0
wheat,2017-04-16,2017-04-30,2017-04_Q2,15.62,3.81,14.54,VIABLE,optimal temperature range,1.0
wheat,2017-05-01,2017-05-15,2017-05_Q1,11.45,1.61,2.58,VIABLE,optimal temperature range,1.0
wheat,2017-05-16,2017-05-31,2017-05_Q2,11.5,2.42,5.86,VIABLE,optimal temperature range,1.0
wheat,2017-06-01,2017-06-15,2017-06_Q1,8.68,1.2,1.45,VIABLE_WITH_RESERVE,cool for crop,0.736
