period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,32.22,2.0,22.13
2016-01-16,2016-01-31,2016-01_Q2,129.09,4.0,56.56
2016-02-01,2016-02-15,2016-02_Q1,133.65,1.0,133.65
2016-02-16,2016-02-29,2016-02_Q2,0.0,0.0,0.0
2016-03-01,2016-03-15,2016-03_Q1,126.08,1.0,126.08
2016-03-16,2016-03-31,2016-03_Q2,111.5,1.0,111.5
2016-04-01,2016-04-15,2016-04_Q1,33.69,4.0,9.62
2016-04-16,2016-04-30,2016-04_Q2,34.12,4.0,12.1
2016-05-01,2016-05-15,2016-05_Q1,124.23,4.0,34.14
2016-05-16,2016-05-31,2016-05_Q2,35.5,1.0,35.5
2016-06-01,2016-06-15,2016-06_Q1,180.61,2.0,112.88
2016-06-16,2016-06-30,2016-06_Q2,180.67,2.0,119.45
2016-07-01,2016-07-15,2016-07_Q1,16.35,2.0,8.17
2016-07-16,2016-07-31,2016-07_Q2,20.29,1.0,20.29
2016-08-01,2016-08-15,2016-08_Q1,47.37,5.0,19.05
2016-08-16,2016-08-31,2016-08_Q2,40.86,4.0,14.09
2016-09-01,2016-09-15,2016-09_Q1,0.0,0.0,0.0
2016-09-16,2016-09-30,2016-09_Q2,54.61,3.0,40.64
2016-10-01,2016-10-15,2016-10_Q1,17.48,1.0,17.48
2016-10-16,2016-10-31,2016-10_Q2,26.14,2.0,17.94
2016-11-01,2016-11-15,2016-11_Q1,58.0,4.0,22.38
2016-11-16,2016-11-30,2016-11_Q2,17.86,3.0,5.95
2016-12-01,2016-12-15,2016-12_Q1,121.86,6.0,45.61
2016-12-16,2016-12-31,2016-12_Q2,11.02,1.0,11.02
2017-01-01,2017-01-15,2017-01_Q1,187.26,2.0,107.31
2017-01-16,2017-01-31,2017-01_Q2,29.59,1.0,29.59
2017-02-01,2017-02-15,2017-02_Q1,11.7,1.0,11.7
2017-02-16,2017-02-28,2017-02_Q2,84.88,2.0,62.45
2017-03-01,2017-03-15,2017-03_Q1,132.41,2.0,99.31
2017-03-16,2017-03-31,2017-03_Q2,588.51,3.0,255.06
2017-04-01,2017-04-15,2017-04_Q1,23.89,3.0,8.44
2017-04-16,2017-04-30,2017-04_Q2,39.52,4.0,13.22
2017-05-01,2017-05-15,2017-05_Q1,0.0,0.0,0.0
2017-05-16,2017-05-31,2017-05_Q2,114.9,3.0,56.84
2017-06-01,2017-06-15,2017-06_Q1,140.22,2.0,93.48
2017-06-16,2017-06-30,2017-06_Q2,0.0,0.0,0.0
2017-07-01,2017-07-15,2017-07_Q1,13.67,2.0,8.09
2017-07-16,2017-07-31,2017-07_Q2,13.94,2.0,7.95
2017-08-01,2017-08-15,2017-08_Q1,11.3,2.0,6.51
2017-08-16,2017-08-31,2017-08_Q2,2.74,1.0,2.74
2017-09-01,2017-09-15,2017-09_Q1,5.75,1.0,5.75
2017-09-16,2017-09-30,2017-09_Q2,6.61,1.0,6.61
2017-10-01,2017-10-15,2017-10_Q1,113.59,7.0,22.91
2017-10-16,2017-10-31,2017-10_Q2,52.34,3.0,24.84
2017-11-01,2017-11-15,2017-11_Q1,90.59,2.0,70.94
2017-11-16,2017-11-30,2017-11_Q2,36.75,1.0,36.75
2017-12-01,2017-12-15,2017-12_Q1,51.5,4.0,18.58
2017-12-16,2017-12-31,2017-12_Q2,50.06,5.0,15.23
2018-01-01,2018-01-15,2018-01_Q1,83.35,2.0,55.03
2018-01-16,2018-01-31,2018-01_Q2,0.0,0.0,0.0
2018-02-01,2018-02-15,2018-02_Q1,41.12,3.0,20.56
2018-02-16,2018-02-28,2018-02_Q2,251.17,3.0,179.98
2018-03-01,2018-03-15,2018-03_Q1,83.09,7.0,31.11
2018-03-16,2018-03-31,2018-03_Q2,123.16,9.0,34.65
2018-04-01,2018-04-15,2018-04_Q1,29.13,3.0,11.84
2018-04-16,2018-04-30,2018-04_Q2,62.07,6.0,24.0
2018-05-01,2018-05-15,2018-05_Q1,59.73,1.0,59.73
2018-05-16,2018-05-31,2018-05_Q2,0.0,0.0,0.0
2018-06-01,2018-06-15,2018-06_Q1,46.26,2.0,36.7
2018-06-16,2018-06-30,2018-06_Q2,0.0,0.0,0.0
2018-07-01,2018-07-15,2018-07_Q1,10.73,2.0,6.0
2018-07-16,2018-07-31,2018-07_Q2,24.48,3.0,8.34
2018-08-01,2018-08-15,2018-08_Q1,27.56,3.0,9.7
2018-08-16,2018-08-31,2018-08_Q2,15.88,2.0,8.1
2018-09-01,2018-09-15,2018-09_Q1,0.0,0.0,0.0
2018-09-16,2018-09-30,2018-09_Q2,57.6,1.0,57.6
2018-10-01,2018-10-15,2018-10_Q1,126.87,4.0,63.43
2018-10-16,2018-10-31,2018-10_Q2,33.88,1.0,33.88
2018-11-01,2018-11-15,2018-11_Q1,18.58,3.0,11.36
2018-11-16,2018-11-30,2018-11_Q2,47.24,4.0,24.52
2018-12-01,2018-12-15,2018-12_Q1,60.04,3.0,29.5
2018-12-16,2018-12-31,2018-12_Q2,43.53,3.0,27.24
2019-01-01,2019-01-15,2019-01_Q1,7.67,1.0,7.67
2019-01-16,2019-01-31,2019-01_Q2,14.16,2.0,8.02
2019-02-01,2019-02-15,2019-02_Q1,53.49,5.0,17.04
2019-02-16,2019-02-28,2019-02_Q2,29.26,4.0,9.52
2019-03-01,2019-03-15,2019-03_Q1,88.42,3.0,56.93
2019-03-16,2019-03-31,2019-03_Q2,184.01,6.0,44.86
2019-04-01,2019-04-15,2019-04_Q1,61.82,6.0,15.06
2019-04-16,2019-04-30,2019-04_Q2,78.14,7.0,23.53
2019-05-01,2019-05-15,2019-05_Q1,62.44,1.0,62.44
2019-05-16,2019-05-31,2019-05_Q2,0.0,0.0,0.0
2019-06-01,2019-06-15,2019-06_Q1,82.18,6.0,40.34
2019-06-16,2019-06-30,2019-06_Q2,35.08,5.0,10.59
2019-07-01,2019-07-15,2019-07_Q1,6.07,1.0,6.07
2019-07-16,2019-07-31,2019-07_Q2,23.65,3.0,10.39
2019-08-01,2019-08-15,2019-08_Q1,12.1,2.0,7.07
2019-08-16,2019-08-31,2019-08_Q2,4.73,1.0,4.73
2019-09-01,2019-09-15,2019-09_Q1,0.0,0.0,0.0
2019-09-16,2019-09-30,2019-09_Q2,17.02,1.0,17.02
2019-10-01,2019-10-15,2019-10_Q1,30.55,1.0,30.55
2019-10-16,2019-10-31,2019-10_Q2,8.52,1.0,8.52
2019-11-01,2019-11-15,2019-11_Q1,0.0,0.0,0.0
2019-11-16,2019-11-30,2019-11_Q2,12.64,3.0,6.48
2019-12-01,2019-12-15,2019-12_Q1,59.78,3.0,30.99
2019-12-16,2019-12-31,2019-12_Q2,43.95,1.0,43.95
2020-01-01,2020-01-15,2020-01_Q1,47.92,4.0,13.0
2020-01-16,2020-01-31,2020-01_Q2,192.6,4.0,131.75
2020-02-01,2020-02-15,2020-02_Q1,573.17,6.0,228.46
2020-02-16,2020-02-29,2020-02_Q2,0.0,0.0,0.0
2020-03-01,2020-03-15,2020-03_Q1,146.87,1.0,146.87
2020-03-16,2020-03-31,2020-03_Q2,0.0,0.0,0.0
2020-04-01,2020-04-15,2020-04_Q1,0.0,0.0,0.0
2020-04-16,2020-04-30,2020-04_Q2,53.68,2.0,29.66
2020-05-01,2020-05-15,2020-05_Q1,0.0,0.0,0.0
2020-05-16,2020-05-31,2020-05_Q2,102.32,3.0,54.78
2020-06-01,2020-06-15,2020-06_Q1,74.95,9.0,41.24
2020-06-16,2020-06-30,2020-06_Q2,0.0,0.0,0.0
2020-07-01,2020-07-15,2020-07_Q1,0.0,0.0,0.0
2020-07-16,2020-07-31,2020-07_Q2,133.65,3.0,124.64
2020-08-01,2020-08-15,2020-08_Q1,14.29,2.0,7.6
2020-08-16,2020-08-31,2020-08_Q2,13.06,2.0,6.97
2020-09-01,2020-09-15,2020-09_Q1,0.0,0.0,0.0
2020-09-16,2020-09-30,2020-09_Q2,35.8,6.0,8.89
2020-10-01,2020-10-15,2020-10_Q1,0.0,0.0,0.0
2020-10-16,2020-10-31,2020-10_Q2,89.28,8.0,29.63
2020-11-01,2020-11-15,2020-11_Q1,13.74,1.0,13.74
2020-11-16,2020-11-30,2020-11_Q2,13.89,1.0,13.89
2020-12-01,2020-12-15,2020-12_Q1,379.62,9.0,124.35
2020-12-16,2020-12-31,2020-12_Q2,187.33,3.0,115.77
2021-01-01,2021-01-15,2021-01_Q1,109.48,8.0,24.85
2021-01-16,2021-01-31,2021-01_Q2,59.17,6.0,21.88
2021-02-01,2021-02-15,2021-02_Q1,27.52,1.0,27.52
2021-02-16,2021-02-28,2021-02_Q2,271.17,3.0,156.89
2021-03-01,2021-03-15,2021-03_Q1,93.89,2.0,46.95
2021-03-16,2021-03-31,2021-03_Q2,417.05,6.0,191.16
2021-04-01,2021-04-15,2021-04_Q1,126.55,2.0,72.32
2021-04-16,2021-04-30,2021-04_Q2,61.48,2.0,40.42
2021-05-01,2021-05-15,2021-05_Q1,150.8,4.0,45.15
2021-05-16,2021-05-31,2021-05_Q2,0.0,0.0,0.0
2021-06-01,2021-06-15,2021-06_Q1,0.0,0.0,0.0
2021-06-16,2021-06-30,2021-06_Q2,48.28,2.0,32.19
2021-07-01,2021-07-15,2021-07_Q1,89.96,2.0,53.97
2021-07-16,2021-07-31,2021-07_Q2,0.0,0.0,0.0
2021-08-01,2021-08-15,2021-08_Q1,10.59,2.0,6.17
2021-08-16,2021-08-31,2021-08_Q2,14.11,2.0,8.84
2021-09-01,2021-09-15,2021-09_Q1,0.0,0.0,0.0
2021-09-16,2021-09-30,2021-09_Q2,46.25,2.0,30.83
2021-10-01,2021-10-15,2021-10_Q1,108.38,2.0,74.54
2021-10-16,2021-10-31,2021-10_Q2,55.36,4.0,25.44
2021-11-01,2021-11-15,2021-11_Q1,59.64,4.0,26.37
2021-11-16,2021-11-30,2021-11_Q2,193.63,8.0,56.64
2021-12-01,2021-12-15,2021-12_Q1,184.87,4.0,133.12
2021-12-16,2021-12-31,2021-12_Q2,39.73,2.0,29.8
2022-01-01,2022-01-15,2022-01_Q1,64.04,1.0,64.04
2022-01-16,2022-01-31,2022-01_Q2,88.81,1.0,88.81
2022-02-01,2022-02-15,2022-02_Q1,0.0,0.0,0.0
2022-02-16,2022-02-28,2022-02_Q2,581.94,6.0,227.31
2022-03-01,2022-03-15,2022-03_Q1,134.28,2.0,86.85
2022-03-16,2022-03-31,2022-03_Q2,293.98,3.0,219.23
2022-04-01,2022-04-15,2022-04_Q1,23.21,3.0,8.11
2022-04-16,2022-04-30,2022-04_Q2,100.4,9.0,29.22
2022-05-01,2022-05-15,2022-05_Q1,157.5,2.0,107.86
2022-05-16,2022-05-31,2022-05_Q2,113.79,3.0,75.36
2022-06-01,2022-06-15,2022-06_Q1,17.41,2.0,11.61
2022-06-16,2022-06-30,2022-06_Q2,11.56,3.0,7.3
2022-07-01,2022-07-15,2022-07_Q1,67.94,4.0,31.71
2022-07-16,2022-07-31,2022-07_Q2,81.61,1.0,81.61
2022-08-01,2022-08-15,2022-08_Q1,12.52,2.0,6.33
2022-08-16,2022-08-31,2022-08_Q2,17.16,2.0,9.82
2022-09-01,2022-09-15,2022-09_Q1,109.43,2.0,95.75
2022-09-16,2022-09-30,2022-09_Q2,13.12,2.0,10.32
2022-10-01,2022-10-15,2022-10_Q1,0.0,0.0,0.0
2022-10-16,2022-10-31,2022-10_Q2,176.42,7.0,57.05
2022-11-01,2022-11-15,2022-11_Q1,0.0,0.0,0.0
2022-11-16,2022-11-30,2022-11_Q2,45.73,2.0,34.3
2022-12-01,2022-12-15,2022-12_Q1,53.37,2.0,30.37
2022-12-16,2022-12-31,2022-12_Q2,45.19,2.0,30.13
2023-01-01,2023-01-15,2023-01_Q1,77.6,3.0,36.72
2023-01-16,2023-01-31,2023-01_Q2,81.78,3.0,37.61
2023-02-01,2023-02-15,2023-02_Q1,50.86,7.0,16.48
2023-02-16,2023-02-28,2023-02_Q2,107.11,7.0,53.62
2023-03-01,2023-03-15,2023-03_Q1,33.31,1.0,33.31
2023-03-16,2023-03-31,2023-03_Q2,111.9,4.0,43.88
2023-04-01,2023-04-15,2023-04_Q1,15.79,1.0,15.79
2023-04-16,2023-04-30,2023-04_Q2,81.02,1.0,81.02
2023-05-01,2023-05-15,2023-05_Q1,114.03,1.0,114.03
2023-05-16,2023-05-31,2023-05_Q2,0.0,0.0,0.0
2023-06-01,2023-06-15,2023-06_Q1,6.81,1.0,6.81
2023-06-16,2023-06-30,2023-06_Q2,21.96,3.0,8.89
2023-07-01,2023-07-15,2023-07_Q1,41.59,1.0,41.59
2023-07-16,2023-07-31,2023-07_Q2,0.0,0.0,0.0
2023-08-01,2023-08-15,2023-08_Q1,0.0,0.0,0.0
2023-08-16,2023-08-31,2023-08_Q2,34.91,2.0,17.46
2023-09-01,2023-09-15,2023-09_Q1,32.03,1.0,32.03
2023-09-16,2023-09-30,2023-09_Q2,0.0,0.0,0.0
2023-10-01,2023-10-15,2023-10_Q1,28.15,3.0,11.98
2023-10-16,2023-10-31,2023-10_Q2,23.41,3.0,9.34
2023-11-01,2023-11-15,2023-11_Q1,0.0,0.0,0.0
2023-11-16,2023-11-30,2023-11_Q2,182.42,5.0,65.12
2023-12-01,2023-12-15,2023-12_Q1,15.45,1.0,15.45
2023-12-16,2023-12-31,2023-12_Q2,162.37,12.0,33.68
2024-01-01,2024-01-15,2024-01_Q1,205.89,6.0,94.82
2024-01-16,2024-01-31,2024-01_Q2,101.38,4.0,44.73
2024-02-01,2024-02-15,2024-02_Q1,62.43,1.0,62.43
2024-02-16,2024-02-29,2024-02_Q2,94.41,2.0,55.1
2024-03-01,2024-03-15,2024-03_Q1,103.66,3.0,41.47
2024-03-16,2024-03-31,2024-03_Q2,58.79,1.0,58.79
2024-04-01,2024-04-15,2024-04_Q1,155.55,6.0,76.9
2024-04-16,2024-04-30,2024-04_Q2,33.51,1.0,33.51
2024-05-01,2024-05-15,2024-05_Q1,0.0,0.0,0.0
2024-05-16,2024-05-31,2024-05_Q2,161.49,6.0,68.74
2024-06-01,2024-06-15,2024-06_Q1,20.7,3.0,16.04
2024-06-16,2024-06-30,2024-06_Q2,11.55,1.0,11.55
2024-07-01,2024-07-15,2024-07_Q1,69.3,1.0,69.3
2024-07-16,2024-07-31,2024-07_Q2,0.0,0.0,0.0
2024-08-01,2024-08-15,2024-08_Q1,76.66,1.0,76.66
2024-08-16,2024-08-31,2024-08_Q2,6.33,2.0,3.12
2024-09-01,2024-09-15,2024-09_Q1,15.85,2.0,12.3
2024-09-16,2024-09-30,2024-09_Q2,66.74,2.0,59.4
2024-10-01,2024-10-15,2024-10_Q1,80.89,3.0,62.77
2024-10-16,2024-10-31,2024-10_Q2,63.13,2.0,53.32
2024-11-01,2024-11-15,2024-11_Q1,203.76,8.0,56.27
2024-11-16,2024-11-30,2024-11_Q2,142.42,4.0,66.32
2024-12-01,2024-12-15,2024-12_Q1,80.86,4.0,20.48
2024-12-16,2024-12-31,2024-12_Q2,77.91,4.0,65.87
2025-01-01,2025-01-15,2025-01_Q1,123.07,4.0,79.26
2025-01-16,2025-01-31,2025-01_Q2,167.18,7.0,99.59
2025-02-01,2025-02-15,2025-02_Q1,130.18,8.0,56.07
2025-02-16,2025-02-28,2025-02_Q2,2.9,1.0,2.01
2025-03-01,2025-03-15,2025-03_Q1,437.91,5.0,175.44
2025-03-16,2025-03-31,2025-03_Q2,244.71,5.0,142.74
2025-04-01,2025-04-15,2025-04_Q1,77.51,1.0,77.51
2025-04-16,2025-04-30,2025-04_Q2,134.43,1.0,134.43
2025-05-01,2025-05-15,2025-05_Q1,74.63,4.0,29.52
2025-05-16,2025-05-31,2025-05_Q2,57.84,5.0,21.63
2025-06-01,2025-06-15,2025-06_Q1,24.81,3.0,21.8
2025-06-16,2025-06-30,2025-06_Q2,45.76,2.0,30.51
2025-07-01,2025-07-15,2025-07_Q1,32.53,1.0,32.09
2025-07-16,2025-07-31,2025-07_Q2,57.3,1.0,57.3
2025-08-01,2025-08-15,2025-08_Q1,41.21,5.0,12.93
2025-08-16,2025-08-31,2025-08_Q2,46.07,4.0,16.95
2025-09-01,2025-09-15,2025-09_Q1,4.96,1.0,4.96
2025-09-16,2025-09-30,2025-09_Q2,11.42,2.0,6.41
2025-10-01,2025-10-15,2025-10_Q1,9.87,2.0,6.83
2025-10-16,2025-10-31,2025-10_Q2,88.58,3.0,44.29
2025-11-01,2025-11-15,2025-11_Q1,100.82,6.0,24.49
2025-11-16,2025-11-30,2025-11_Q2,62.12,9.0,15.64
2025-12-01,2025-12-15,2025-12_Q1,71.8,2.0,40.68
2025-12-16,2025-12-31,2025-12_Q2,72.74,2.0,43.65
2026-01-01,2026-01-15,2026-01_Q1,67.6,1.0,67.6
2026-01-16,2026-01-31,2026-01_Q2,27.09,1.0,27.09
2026-02-01,2026-02-15,2026-02_Q1,239.63,2.0,143.78
2026-02-16,2026-02-28,2026-02_Q2,16.06,4.0,5.36
2026-03-01,2026-03-15,2026-03_Q1,131.65,1.0,131.65
2026-03-16,2026-03-31,2026-03_Q2,62.15,1.0,62.15
2026-04-01,2026-04-15,2026-04_Q1,0.0,0.0,0.0
2026-04-16,2026-04-30,2026-04_Q2,146.23,2.0,121.86
2026-05-01,2026-05-15,2026-05_Q1,40.37,5.0,17.11
2026-05-16,2026-05-31,2026-05_Q2,277.01,6.0,139.87
2026-06-01,2026-06-15,2026-06_Q1,28.29,4.0,7.9
2026-06-16,2026-06-30,2026-06_Q2,39.25,4.0,11.94
2026-07-01,2026-07-15,2026-07_Q1,0.0,0.0,0.0
2026-07-16,2026-07-31,2026-07_Q2,47.75,1.0,47.75
2026-08-01,2026-08-15,2026-08_Q1,0.0,0.0,0.0
2026-08-16,2026-08-31,2026-08_Q2,40.34,8.0,15.26
2026-09-01,2026-09-15,2026-09_Q1,,,
