period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,0.0,24.7,68.41,-68.41,,,,
2016-01-16,2016-01-31,2016-01_Q2,219.02,25.57,68.41,150.61,1.679,,,
2016-02-01,2016-02-15,2016-02_Q1,105.68,25.27,61.47,44.21,1.908,,,
2016-02-16,2016-02-29,2016-02_Q2,0.0,25.74,61.47,-61.47,0.195,,,
2016-03-01,2016-03-15,2016-03_Q1,41.34,25.1,59.98,-18.64,-1.095,,,
2016-03-16,2016-03-31,2016-03_Q2,18.99,24.44,59.98,-40.99,-1.333,0.839,,
2016-04-01,2016-04-15,2016-04_Q1,32.11,23.6,45.94,-13.83,-0.635,1.668,,
2016-04-16,2016-04-30,2016-04_Q2,0.0,22.71,45.94,-45.94,-0.939,-1.582,,
2016-05-01,2016-05-15,2016-05_Q1,29.35,22.04,37.53,-8.18,-0.569,-1.825,,
2016-05-16,2016-05-31,2016-05_Q2,11.59,21.08,37.53,-25.94,-2.016,-1.701,,
2016-06-01,2016-06-15,2016-06_Q1,70.2,18.32,21.06,49.14,0.469,-0.721,,
2016-06-16,2016-06-30,2016-06_Q2,44.02,16.81,21.06,22.96,1.914,0.478,0.898,
2016-07-01,2016-07-15,2016-07_Q1,8.98,16.79,21.86,-12.88,0.92,0.53,1.318,
2016-07-16,2016-07-31,2016-07_Q2,33.37,18.23,21.86,11.51,0.714,1.084,-0.088,
2016-08-01,2016-08-15,2016-08_Q1,17.99,17.27,23.56,-5.57,0.665,1.046,-1.049,
2016-08-16,2016-08-31,2016-08_Q2,12.14,18.11,23.56,-11.42,0.539,1.544,-0.327,
2016-09-01,2016-09-15,2016-09_Q1,10.66,20.03,36.24,-25.58,0.631,0.908,-0.375,
2016-09-16,2016-09-30,2016-09_Q2,36.91,21.46,36.24,0.67,1.285,0.706,0.685,
2016-10-01,2016-10-15,2016-10_Q1,23.0,21.04,42.7,-19.7,0.582,0.414,0.414,
2016-10-16,2016-10-31,2016-10_Q2,11.18,21.64,42.7,-31.52,-0.662,-0.246,0.155,
2016-11-01,2016-11-15,2016-11_Q1,40.73,24.69,58.38,-17.65,-0.523,-0.213,0.084,
2016-11-16,2016-11-30,2016-11_Q2,43.32,23.34,58.38,-15.06,0.073,-0.218,0.224,
