period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,99.21,20.4,38.48,60.73,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,20.24,38.48,-38.48,0.039,,,
2016-02-01,2016-02-15,2016-02_Q1,23.4,21.11,38.29,-14.89,-1.764,,,
2016-02-16,2016-02-29,2016-02_Q2,31.01,21.26,38.29,-7.28,-1.473,,,
2016-03-01,2016-03-15,2016-03_Q1,91.98,20.38,41.31,50.67,-0.975,,,
2016-03-16,2016-03-31,2016-03_Q2,77.05,21.36,41.31,35.74,-0.449,-1.126,,
2016-04-01,2016-04-15,2016-04_Q1,96.25,20.76,40.65,55.6,-0.53,-1.376,,
2016-04-16,2016-04-30,2016-04_Q2,85.86,21.15,40.65,45.21,-1.006,-1.336,,
2016-05-01,2016-05-15,2016-05_Q1,123.84,21.03,43.35,80.49,0.358,-0.698,,
2016-05-16,2016-05-31,2016-05_Q2,107.52,21.37,43.35,64.17,1.217,0.069,,
2016-06-01,2016-06-15,2016-06_Q1,42.42,20.52,40.52,1.9,0.11,-0.316,,
2016-06-16,2016-06-30,2016-06_Q2,0.0,21.15,40.52,-40.52,-1.227,-0.508,-0.999,
2016-07-01,2016-07-15,2016-07_Q1,17.7,20.65,40.25,-22.55,-0.909,-0.258,-1.095,
2016-07-16,2016-07-31,2016-07_Q2,15.21,20.3,40.25,-25.04,0.07,-0.091,-0.912,
2016-08-01,2016-08-15,2016-08_Q1,0.0,20.66,40.25,-40.25,-0.802,-0.634,-0.826,
2016-08-16,2016-08-31,2016-08_Q2,23.89,20.39,40.25,-16.36,-0.742,-0.954,-0.697,
2016-09-01,2016-09-15,2016-09_Q1,73.9,19.87,36.44,37.46,1.302,-0.397,-0.747,
2016-09-16,2016-09-30,2016-09_Q2,80.86,20.08,36.44,44.42,1.658,0.718,-0.28,
2016-10-01,2016-10-15,2016-10_Q1,135.65,19.68,35.73,99.92,1.473,1.451,0.604,
