period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,0.0,24.54,67.23,-67.23,,,,
2016-01-16,2016-01-31,2016-01_Q2,199.05,25.26,67.23,131.82,1.499,,,
2016-02-01,2016-02-15,2016-02_Q1,114.77,24.93,60.75,54.02,1.784,,,
2016-02-16,2016-02-29,2016-02_Q2,0.0,25.76,60.75,-60.75,0.097,,,
2016-03-01,2016-03-15,2016-03_Q1,33.21,24.92,58.83,-25.62,-1.206,,,
2016-03-16,2016-03-31,2016-03_Q2,30.59,24.15,58.83,-28.24,-1.496,0.061,,
2016-04-01,2016-04-15,2016-04_Q1,27.75,23.33,44.7,-16.95,-0.729,0.474,,
2016-04-16,2016-04-30,2016-04_Q2,14.5,22.34,44.7,-30.2,-0.898,-1.575,,
2016-05-01,2016-05-15,2016-05_Q1,31.97,21.54,35.73,-3.76,0.122,-1.702,,
2016-05-16,2016-05-31,2016-05_Q2,11.66,20.56,35.73,-24.07,-4.753,-1.576,,
2016-06-01,2016-06-15,2016-06_Q1,76.25,17.7,19.7,56.55,0.667,-0.857,,
2016-06-16,2016-06-30,2016-06_Q2,46.19,16.18,19.7,26.49,1.985,0.561,0.438,
2016-07-01,2016-07-15,2016-07_Q1,10.97,16.14,20.5,-9.53,0.647,0.769,0.734,
2016-07-16,2016-07-31,2016-07_Q2,28.31,17.66,20.5,7.81,0.182,0.976,-0.894,
2016-08-01,2016-08-15,2016-08_Q1,12.5,16.75,22.53,-10.03,0.439,0.916,-1.327,
2016-08-16,2016-08-31,2016-08_Q2,13.43,17.66,22.53,-9.1,0.4,1.609,-0.863,
2016-09-01,2016-09-15,2016-09_Q1,10.38,19.72,35.44,-25.06,0.824,0.646,-0.761,
2016-09-16,2016-09-30,2016-09_Q2,28.43,21.14,35.44,-7.01,0.847,0.157,0.449,
2016-10-01,2016-10-15,2016-10_Q1,16.24,21.15,44.06,-27.82,0.31,0.175,0.495,
2016-10-16,2016-10-31,2016-10_Q2,8.39,21.82,44.06,-35.67,-1.079,-0.742,-0.09,
2016-11-01,2016-11-15,2016-11_Q1,23.55,25.19,60.86,-37.31,-0.795,-0.681,-0.398,
2016-11-16,2016-11-30,2016-11_Q2,43.53,23.5,60.86,-17.33,-0.434,-0.735,-0.152,
2016-12-01,2016-12-15,2016-12_Q1,53.08,25.27,69.9,-16.82,-0.733,-0.781,-0.643,
2016-12-16,2016-12-31,2016-12_Q2,10.69,25.09,69.9,-59.21,-0.952,-1.033,-0.966,-0.634
2017-01-01,2017-01-15,2017-01_Q1,26.64,26.16,78.98,-52.34,-0.968,-0.922,-0.881,-0.519
2017-01-16,2017-01-31,2017-01_Q2,12.56,27.03,78.98,-66.42,-1.178,-1.056,-1.142,-1.239
2017-02-01,2017-02-15,2017-02_Q1,6.37,27.46,69.19,-62.82,-1.446,-1.245,-1.15,-1.358
2017-02-16,2017-02-28,2017-02_Q2,14.34,26.0,69.19,-54.85,-1.395,-1.493,-1.393,-1.329
2017-03-01,2017-03-15,2017-03_Q1,53.64,25.79,63.73,-10.09,-0.851,-1.404,-1.376,-1.335
2017-03-16,2017-03-31,2017-03_Q2,266.86,24.91,63.73,203.13,1.71,-0.569,-0.94,-0.782
2017-04-01,2017-04-15,2017-04_Q1,12.21,21.85,37.92,-25.71,1.417,-0.624,-0.917,-0.839
2017-04-16,2017-04-30,2017-04_Q2,32.99,20.85,37.92,-4.93,-0.037,0.551,-0.738,-0.768
2017-05-01,2017-05-15,2017-05_Q1,0.0,19.82,30.14,-30.14,0.06,0.732,-0.957,-0.825
2017-05-16,2017-05-31,2017-05_Q2,68.95,19.45,30.14,38.81,0.471,1.621,-0.682,-0.552
2017-06-01,2017-06-15,2017-06_Q1,29.48,16.97,21.63,7.85,1.219,1.683,-0.553,-0.743
2017-06-16,2017-06-30,2017-06_Q2,0.0,18.23,21.63,-21.63,-0.763,-0.403,-0.51,-0.934
2017-07-01,2017-07-15,2017-07_Q1,4.86,17.77,21.86,-17.0,-1.215,-0.088,-0.573,-0.952
2017-07-16,2017-07-31,2017-07_Q2,12.34,16.93,21.86,-9.52,-1.078,-0.735,0.149,-1.064
