period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,74.43,3.0,48.62
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,88.26,3.0,39.98
2016-02-16,2016-02-29,2016-02_Q2,42.93,1.0,42.93
2016-03-01,2016-03-15,2016-03_Q1,51.19,5.0,23.72
2016-03-16,2016-03-31,2016-03_Q2,70.15,4.0,35.6
2016-04-01,2016-04-15,2016-04_Q1,139.65,7.0,36.53
2016-04-16,2016-04-30,2016-04_Q2,118.98,6.0,41.12
2016-05-01,2016-05-15,2016-05_Q1,87.93,8.0,26.88
2016-05-16,2016-05-31,2016-05_Q2,87.41,7.0,24.84
2016-06-01,2016-06-15,2016-06_Q1,55.35,6.0,18.47
2016-06-16,2016-06-30,2016-06_Q2,104.56,6.0,33.36
2016-07-01,2016-07-15,2016-07_Q1,41.34,5.0,18.04
2016-07-16,2016-07-31,2016-07_Q2,39.93,3.0,20.88
2016-08-01,2016-08-15,2016-08_Q1,24.04,4.0,12.7
2016-08-16,2016-08-31,2016-08_Q2,53.61,6.0,17.92
2016-09-01,2016-09-15,2016-09_Q1,76.02,7.0,19.41
2016-09-16,2016-09-30,2016-09_Q2,33.44,7.0,7.93
2016-10-01,2016-10-15,2016-10_Q1,97.49,7.0,26.41
2016-10-16,2016-10-31,2016-10_Q2,129.43,8.0,40.77
2016-11-01,2016-11-15,2016-11_Q1,129.86,7.0,34.9
2016-11-16,2016-11-30,2016-11_Q2,43.12,3.0,21.08
2016-12-01,2016-12-15,2016-12_Q1,73.36,6.0,18.69
2016-12-16,2016-12-31,2016-12_Q2,71.26,5.0,29.29
2017-01-01,2017-01-15,2017-01_Q1,60.47,5.0,26.07
2017-01-16,2017-01-31,2017-01_Q2,48.03,5.0,13.7
2017-02-01,2017-02-15,2017-02_Q1,39.14,5.0,12.31
2017-02-16,2017-02-28,2017-02_Q2,29.29,2.0,15.88
2017-03-01,2017-03-15,2017-03_Q1,107.59,9.0,28.33
2017-03-16,2017-03-31,2017-03_Q2,84.14,10.0,15.96
2017-04-01,2017-04-15,2017-04_Q1,68.48,5.0,25.38
2017-04-16,2017-04-30,2017-04_Q2,94.66,10.0,20.91
2017-05-01,2017-05-15,2017-05_Q1,174.36,9.0,33.29
2017-05-16,2017-05-31,2017-05_Q2,40.09,6.0,10.77
2017-06-01,2017-06-15,2017-06_Q1,63.83,6.0,22.73
2017-06-16,2017-06-30,2017-06_Q2,83.15,8.0,17.5
2017-07-01,2017-07-15,2017-07_Q1,20.49,4.0,6.36
2017-07-16,2017-07-31,2017-07_Q2,18.61,4.0,6.96
2017-08-01,2017-08-15,2017-08_Q1,28.89,5.0,9.27
2017-08-16,2017-08-31,2017-08_Q2,106.7,9.0,18.45
2017-09-01,2017-09-15,2017-09_Q1,50.86,6.0,13.23
2017-09-16,2017-09-30,2017-09_Q2,99.09,8.0,30.75
2017-10-01,2017-10-15,2017-10_Q1,81.08,8.0,22.78
2017-10-16,2017-10-31,2017-10_Q2,109.0,9.0,18.55
2017-11-01,2017-11-15,2017-11_Q1,114.64,6.0,31.02
2017-11-16,2017-11-30,2017-11_Q2,45.27,5.0,11.73
2017-12-01,2017-12-15,2017-12_Q1,28.39,1.0,28.39
2017-12-16,2017-12-31,2017-12_Q2,77.5,3.0,49.77
2018-01-01,2018-01-15,2018-01_Q1,91.51,6.0,20.44
2018-01-16,2018-01-31,2018-01_Q2,29.98,4.0,9.84
2018-02-01,2018-02-15,2018-02_Q1,31.12,4.0,12.57
2018-02-16,2018-02-28,2018-02_Q2,40.15,3.0,16.06
2018-03-01,2018-03-15,2018-03_Q1,4.63,1.0,4.63
2018-03-16,2018-03-31,2018-03_Q2,96.16,8.0,17.16
2018-04-01,2018-04-15,2018-04_Q1,85.58,7.0,31.8
2018-04-16,2018-04-30,2018-04_Q2,70.69,14.0,9.65
2018-05-01,2018-05-15,2018-05_Q1,94.86,9.0,27.24
2018-05-16,2018-05-31,2018-05_Q2,110.32,11.0,25.26
2018-06-01,2018-06-15,2018-06_Q1,76.46,10.0,19.57
2018-06-16,2018-06-30,2018-06_Q2,41.45,4.0,20.56
2018-07-01,2018-07-15,2018-07_Q1,17.66,4.0,5.46
2018-07-16,2018-07-31,2018-07_Q2,50.01,3.0,28.03
2018-08-01,2018-08-15,2018-08_Q1,56.35,7.0,13.82
2018-08-16,2018-08-31,2018-08_Q2,17.65,5.0,4.25
2018-09-01,2018-09-15,2018-09_Q1,90.8,4.0,58.1
2018-09-16,2018-09-30,2018-09_Q2,38.68,5.0,14.71
2018-10-01,2018-10-15,2018-10_Q1,89.26,6.0,34.1
2018-10-16,2018-10-31,2018-10_Q2,69.16,10.0,13.48
2018-11-01,2018-11-15,2018-11_Q1,79.54,9.0,16.87
2018-11-16,2018-11-30,2018-11_Q2,95.45,6.0,28.68
2018-12-01,2018-12-15,2018-12_Q1,18.29,3.0,6.1
2018-12-16,2018-12-31,2018-12_Q2,33.07,5.0,12.29
2019-01-01,2019-01-15,2019-01_Q1,25.92,2.0,15.55
2019-01-16,2019-01-31,2019-01_Q2,21.53,2.0,12.99
2019-02-01,2019-02-15,2019-02_Q1,0.0,0.0,0.0
2019-02-16,2019-02-28,2019-02_Q2,57.09,4.0,21.66
2019-03-01,2019-03-15,2019-03_Q1,63.1,9.0,15.63
2019-03-16,2019-03-31,2019-03_Q2,98.73,9.0,16.35
2019-04-01,2019-04-15,2019-04_Q1,100.04,8.0,30.15
2019-04-16,2019-04-30,2019-04_Q2,92.27,12.0,32.73
2019-05-01,2019-05-15,2019-05_Q1,54.92,5.0,16.58
2019-05-16,2019-05-31,2019-05_Q2,113.41,12.0,15.24
2019-06-01,2019-06-15,2019-06_Q1,75.19,13.0,8.79
2019-06-16,2019-06-30,2019-06_Q2,55.58,8.0,17.59
2019-07-01,2019-07-15,2019-07_Q1,30.92,5.0,15.47
2019-07-16,2019-07-31,2019-07_Q2,31.93,2.0,27.89
2019-08-01,2019-08-15,2019-08_Q1,20.2,1.0,20.2
2019-08-16,2019-08-31,2019-08_Q2,21.27,4.0,8.12
2019-09-01,2019-09-15,2019-09_Q1,23.1,7.0,6.43
2019-09-16,2019-09-30,2019-09_Q2,131.68,9.0,31.95
2019-10-01,2019-10-15,2019-10_Q1,90.7,5.0,39.28
2019-10-16,2019-10-31,2019-10_Q2,89.16,5.0,31.59
2019-11-01,2019-11-15,2019-11_Q1,50.22,7.0,17.64
2019-11-16,2019-11-30,2019-11_Q2,49.02,5.0,14.58
2019-12-01,2019-12-15,2019-12_Q1,32.78,2.0,18.98
2019-12-16,2019-12-31,2019-12_Q2,55.92,6.0,17.23
2020-01-01,2020-01-15,2020-01_Q1,5.1,1.0,5.1
2020-01-16,2020-01-31,2020-01_Q2,30.32,4.0,12.2
2020-02-01,2020-02-15,2020-02_Q1,14.11,2.0,10.2
2020-02-16,2020-02-29,2020-02_Q2,28.35,4.0,11.58
2020-03-01,2020-03-15,2020-03_Q1,59.37,4.0,24.86
2020-03-16,2020-03-31,2020-03_Q2,0.0,0.0,0.0
2020-04-01,2020-04-15,2020-04_Q1,67.72,4.0,36.6
2020-04-16,2020-04-30,2020-04_Q2,73.12,5.0,29.64
2020-05-01,2020-05-15,2020-05_Q1,31.75,7.0,9.05
2020-05-16,2020-05-31,2020-05_Q2,102.35,14.0,29.88
2020-06-01,2020-06-15,2020-06_Q1,67.38,13.0,7.96
2020-06-16,2020-06-30,2020-06_Q2,30.34,4.0,15.0
2020-07-01,2020-07-15,2020-07_Q1,125.92,8.0,25.56
2020-07-16,2020-07-31,2020-07_Q2,51.95,9.0,13.72
2020-08-01,2020-08-15,2020-08_Q1,30.82,4.0,9.99
2020-08-16,2020-08-31,2020-08_Q2,89.86,9.0,18.61
2020-09-01,2020-09-15,2020-09_Q1,61.74,6.0,20.43
2020-09-16,2020-09-30,2020-09_Q2,22.33,7.0,6.84
2020-10-01,2020-10-15,2020-10_Q1,46.32,7.0,11.43
2020-10-16,2020-10-31,2020-10_Q2,88.53,10.0,21.61
2020-11-01,2020-11-15,2020-11_Q1,25.81,3.0,17.18
2020-11-16,2020-11-30,2020-11_Q2,84.27,4.0,48.55
2020-12-01,2020-12-15,2020-12_Q1,38.4,3.0,12.8
2020-12-16,2020-12-31,2020-12_Q2,68.12,4.0,25.1
2021-01-01,2021-01-15,2021-01_Q1,7.53,1.0,7.53
2021-01-16,2021-01-31,2021-01_Q2,34.18,4.0,10.21
2021-02-01,2021-02-15,2021-02_Q1,34.62,5.0,14.71
2021-02-16,2021-02-28,2021-02_Q2,41.21,4.0,14.3
2021-03-01,2021-03-15,2021-03_Q1,78.01,9.0,17.5
2021-03-16,2021-03-31,2021-03_Q2,89.22,9.0,18.11
2021-04-01,2021-04-15,2021-04_Q1,134.91,8.0,38.6
2021-04-16,2021-04-30,2021-04_Q2,122.61,10.0,23.35
2021-05-01,2021-05-15,2021-05_Q1,73.35,4.0,26.24
2021-05-16,2021-05-31,2021-05_Q2,112.43,10.0,27.87
2021-06-01,2021-06-15,2021-06_Q1,99.07,10.0,20.38
2021-06-16,2021-06-30,2021-06_Q2,63.0,6.0,17.19
2021-07-01,2021-07-15,2021-07_Q1,22.23,4.0,7.56
2021-07-16,2021-07-31,2021-07_Q2,70.23,8.0,16.94
2021-08-01,2021-08-15,2021-08_Q1,100.51,8.0,26.03
2021-08-16,2021-08-31,2021-08_Q2,103.52,9.0,20.31
2021-09-01,2021-09-15,2021-09_Q1,40.16,3.0,26.15
2021-09-16,2021-09-30,2021-09_Q2,48.1,2.0,24.31
2021-10-01,2021-10-15,2021-10_Q1,51.68,8.0,13.87
2021-10-16,2021-10-31,2021-10_Q2,82.3,6.0,36.98
2021-11-01,2021-11-15,2021-11_Q1,35.3,2.0,22.08
2021-11-16,2021-11-30,2021-11_Q2,71.06,2.0,43.4
2021-12-01,2021-12-15,2021-12_Q1,84.08,6.0,24.26
2021-12-16,2021-12-31,2021-12_Q2,89.33,3.0,44.61
2022-01-01,2022-01-15,2022-01_Q1,33.53,3.0,18.63
2022-01-16,2022-01-31,2022-01_Q2,24.34,3.0,14.61
2022-02-01,2022-02-15,2022-02_Q1,43.07,4.0,17.12
2022-02-16,2022-02-28,2022-02_Q2,70.59,6.0,27.54
2022-03-01,2022-03-15,2022-03_Q1,54.86,6.0,14.58
2022-03-16,2022-03-31,2022-03_Q2,119.2,11.0,24.1
2022-04-01,2022-04-15,2022-04_Q1,99.87,8.0,20.92
2022-04-16,2022-04-30,2022-04_Q2,112.69,9.0,38.75
2022-05-01,2022-05-15,2022-05_Q1,39.65,9.0,7.88
2022-05-16,2022-05-31,2022-05_Q2,129.46,12.0,20.94
2022-06-01,2022-06-15,2022-06_Q1,88.57,8.0,27.3
2022-06-16,2022-06-30,2022-06_Q2,102.19,9.0,35.38
2022-07-01,2022-07-15,2022-07_Q1,15.55,2.0,8.59
2022-07-16,2022-07-31,2022-07_Q2,97.5,6.0,33.43
2022-08-01,2022-08-15,2022-08_Q1,61.87,3.0,32.22
2022-08-16,2022-08-31,2022-08_Q2,36.48,4.0,13.41
2022-09-01,2022-09-15,2022-09_Q1,36.67,6.0,8.59
2022-09-16,2022-09-30,2022-09_Q2,86.18,11.0,17.5
2022-10-01,2022-10-15,2022-10_Q1,101.72,5.0,44.31
2022-10-16,2022-10-31,2022-10_Q2,149.87,6.0,64.19
2022-11-01,2022-11-15,2022-11_Q1,104.35,5.0,27.92
2022-11-16,2022-11-30,2022-11_Q2,62.17,5.0,21.43
2022-12-01,2022-12-15,2022-12_Q1,39.3,4.0,18.26
2022-12-16,2022-12-31,2022-12_Q2,30.43,3.0,18.83
2023-01-01,2023-01-15,2023-01_Q1,72.27,5.0,39.31
2023-01-16,2023-01-31,2023-01_Q2,12.35,4.0,4.62
2023-02-01,2023-02-15,2023-02_Q1,17.31,3.0,6.92
2023-02-16,2023-02-28,2023-02_Q2,24.83,2.0,17.36
2023-03-01,2023-03-15,2023-03_Q1,97.65,6.0,33.66
2023-03-16,2023-03-31,2023-03_Q2,66.04,5.0,23.48
2023-04-01,2023-04-15,2023-04_Q1,72.41,10.0,19.54
2023-04-16,2023-04-30,2023-04_Q2,102.87,8.0,22.51
2023-05-01,2023-05-15,2023-05_Q1,47.65,7.0,13.6
2023-05-16,2023-05-31,2023-05_Q2,92.46,10.0,27.02
2023-06-01,2023-06-15,2023-06_Q1,22.02,4.0,9.38
2023-06-16,2023-06-30,2023-06_Q2,51.75,6.0,13.76
