crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
sugarcane,2016-01-01,2016-01-15,2016-01_Q1,24.53,1.44,2.08,VIABLE,optimal temperature range,1.0
sugarcane,2016-01-16,2016-01-31,2016-01_Q2,25.28,1.56,2.44,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-01,2016-02-15,2016-02_Q1,24.86,1.74,3.04,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-16,2016-02-29,2016-02_Q2,25.77,1.0,0.99,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-01,2016-03-15,2016-03_Q1,24.9,0.47,0.22,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-16,2016-03-31,2016-03_Q2,24.13,1.04,1.07,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-01,2016-04-15,2016-04_Q1,23.22,0.75,0.56,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-16,2016-04-30,2016-04_Q2,22.38,0.58,0.34,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-01,2016-05-15,2016-05_Q1,21.59,1.85,3.43,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-16,2016-05-31,2016-05_Q2,20.4,1.69,2.86,VIABLE,optimal temperature range,1.0
sugarcane,2016-06-01,2016-06-15,2016-06_Q1,17.52,1.39,1.94,VIABLE_WITH_RESERVE,cool for crop,0.504
sugarcane,2016-06-16,2016-06-30,2016-06_Q2,15.97,2.33,5.43,VIABLE_WITH_RESERVE,cool for crop,0.194
sugarcane,2016-07-01,2016-07-15,2016-07_Q1,15.94,1.45,2.1,VIABLE_WITH_RESERVE,cool for crop,0.188
sugarcane,2016-07-16,2016-07-31,2016-07_Q2,17.48,1.87,3.49,VIABLE_WITH_RESERVE,cool for crop,0.496
sugarcane,2016-08-01,2016-08-15,2016-08_Q1,16.54,1.15,1.33,VIABLE_WITH_RESERVE,cool for crop,0.308
sugarcane,2016-08-16,2016-08-31,2016-08_Q2,17.35,1.68,2.81,VIABLE_WITH_RESERVE,cool for crop,0.47
sugarcane,2016-09-01,2016-09-15,2016-09_Q1,19.53,1.04,1.08,VIABLE_WITH_RESERVE,cool for crop,0.906
sugarcane,2016-09-16,2016-09-30,2016-09_Q2,21.01,0.9,0.8,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-01,2016-10-15,2016-10_Q1,21.05,1.43,2.06,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-16,2016-10-31,2016-10_Q2,21.68,1.75,3.05,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-01,2016-11-15,2016-11_Q1,25.2,1.95,3.79,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-16,2016-11-30,2016-11_Q2,23.31,1.54,2.38,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-01,2016-12-15,2016-12_Q1,25.26,1.33,1.78,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,24.98,1.3,1.69,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,25.9,1.62,2.62,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,27.04,1.17,1.37,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,27.51,1.0,0.99,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,26.03,0.92,0.85,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,25.67,1.13,1.27,VIABLE,optimal temperature range,1.0
