period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,96.1,7.0,25.3
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,29.2,2.0,17.2
2016-02-16,2016-02-29,2016-02_Q2,31.86,4.0,13.05
2016-03-01,2016-03-15,2016-03_Q1,73.99,7.0,17.43
2016-03-16,2016-03-31,2016-03_Q2,71.03,5.0,37.04
2016-04-01,2016-04-15,2016-04_Q1,97.73,7.0,21.3
2016-04-16,2016-04-30,2016-04_Q2,86.98,7.0,25.8
2016-05-01,2016-05-15,2016-05_Q1,92.86,6.0,35.38
2016-05-16,2016-05-31,2016-05_Q2,69.7,7.0,19.21
2016-06-01,2016-06-15,2016-06_Q1,33.89,6.0,12.01
2016-06-16,2016-06-30,2016-06_Q2,52.16,6.0,13.53
2016-07-01,2016-07-15,2016-07_Q1,32.11,5.0,15.57
2016-07-16,2016-07-31,2016-07_Q2,24.53,7.0,11.11
2016-08-01,2016-08-15,2016-08_Q1,18.5,5.0,5.79
2016-08-16,2016-08-31,2016-08_Q2,45.39,6.0,22.3
2016-09-01,2016-09-15,2016-09_Q1,57.04,7.0,15.62
2016-09-16,2016-09-30,2016-09_Q2,38.05,9.0,6.92
2016-10-01,2016-10-15,2016-10_Q1,116.57,11.0,17.25
2016-10-16,2016-10-31,2016-10_Q2,137.39,7.0,42.31
2016-11-01,2016-11-15,2016-11_Q1,172.74,9.0,48.36
2016-11-16,2016-11-30,2016-11_Q2,98.96,5.0,46.48
2016-12-01,2016-12-15,2016-12_Q1,40.62,4.0,18.05
2016-12-16,2016-12-31,2016-12_Q2,55.83,4.0,17.28
2017-01-01,2017-01-15,2017-01_Q1,55.49,6.0,19.81
2017-01-16,2017-01-31,2017-01_Q2,26.39,2.0,21.58
2017-02-01,2017-02-15,2017-02_Q1,25.47,1.0,25.47
2017-02-16,2017-02-28,2017-02_Q2,36.47,2.0,21.05
2017-03-01,2017-03-15,2017-03_Q1,129.17,10.0,30.85
2017-03-16,2017-03-31,2017-03_Q2,123.47,10.0,31.22
2017-04-01,2017-04-15,2017-04_Q1,94.59,5.0,28.41
2017-04-16,2017-04-30,2017-04_Q2,117.07,10.0,26.26
2017-05-01,2017-05-15,2017-05_Q1,136.67,10.0,30.5
2017-05-16,2017-05-31,2017-05_Q2,29.4,6.0,7.54
2017-06-01,2017-06-15,2017-06_Q1,61.1,7.0,11.48
2017-06-16,2017-06-30,2017-06_Q2,47.02,7.0,8.89
2017-07-01,2017-07-15,2017-07_Q1,16.8,4.0,4.79
2017-07-16,2017-07-31,2017-07_Q2,25.31,2.0,12.66
2017-08-01,2017-08-15,2017-08_Q1,35.84,3.0,19.89
2017-08-16,2017-08-31,2017-08_Q2,46.24,7.0,9.94
2017-09-01,2017-09-15,2017-09_Q1,52.25,6.0,13.44
2017-09-16,2017-09-30,2017-09_Q2,58.05,5.0,20.21
2017-10-01,2017-10-15,2017-10_Q1,75.34,6.0,21.41
2017-10-16,2017-10-31,2017-10_Q2,89.76,4.0,32.64
2017-11-01,2017-11-15,2017-11_Q1,195.55,6.0,57.72
2017-11-16,2017-11-30,2017-11_Q2,40.78,4.0,12.57
2017-12-01,2017-12-15,2017-12_Q1,31.61,2.0,15.8
2017-12-16,2017-12-31,2017-12_Q2,60.31,3.0,20.97
2018-01-01,2018-01-15,2018-01_Q1,76.33,3.0,25.44
2018-01-16,2018-01-31,2018-01_Q2,54.58,7.0,18.99
2018-02-01,2018-02-15,2018-02_Q1,50.04,4.0,15.58
2018-02-16,2018-02-28,2018-02_Q2,49.3,5.0,15.9
2018-03-01,2018-03-15,2018-03_Q1,20.45,2.0,11.55
2018-03-16,2018-03-31,2018-03_Q2,106.62,9.0,25.75
2018-04-01,2018-04-15,2018-04_Q1,113.48,6.0,45.69
2018-04-16,2018-04-30,2018-04_Q2,70.07,10.0,15.16
2018-05-01,2018-05-15,2018-05_Q1,113.62,7.0,25.61
2018-05-16,2018-05-31,2018-05_Q2,92.71,11.0,14.89
2018-06-01,2018-06-15,2018-06_Q1,65.66,9.0,17.8
2018-06-16,2018-06-30,2018-06_Q2,53.89,5.0,12.81
2018-07-01,2018-07-15,2018-07_Q1,12.68,2.0,7.37
2018-07-16,2018-07-31,2018-07_Q2,56.17,3.0,38.3
2018-08-01,2018-08-15,2018-08_Q1,65.89,3.0,35.68
2018-08-16,2018-08-31,2018-08_Q2,15.1,4.0,6.74
2018-09-01,2018-09-15,2018-09_Q1,81.57,7.0,14.72
2018-09-16,2018-09-30,2018-09_Q2,29.23,6.0,11.27
2018-10-01,2018-10-15,2018-10_Q1,94.67,7.0,22.91
2018-10-16,2018-10-31,2018-10_Q2,65.41,6.0,20.23
2018-11-01,2018-11-15,2018-11_Q1,168.72,7.0,39.83
2018-11-16,2018-11-30,2018-11_Q2,144.92,8.0,26.84
2018-12-01,2018-12-15,2018-12_Q1,15.38,1.0,15.38
