crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
sugarcane,2016-01-01,2016-01-15,2016-01_Q1,24.68,1.49,2.22,VIABLE,optimal temperature range,1.0
sugarcane,2016-01-16,2016-01-31,2016-01_Q2,25.5,1.53,2.35,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-01,2016-02-15,2016-02_Q1,24.95,1.74,3.01,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-16,2016-02-29,2016-02_Q2,25.92,1.07,1.15,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-01,2016-03-15,2016-03_Q1,24.91,0.55,0.3,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-16,2016-03-31,2016-03_Q2,24.13,1.09,1.19,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-01,2016-04-15,2016-04_Q1,23.07,0.71,0.5,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-16,2016-04-30,2016-04_Q2,22.39,0.57,0.32,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-01,2016-05-15,2016-05_Q1,21.53,1.98,3.9,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-16,2016-05-31,2016-05_Q2,20.28,1.75,3.05,VIABLE,optimal temperature range,1.0
sugarcane,2016-06-01,2016-06-15,2016-06_Q1,17.59,1.41,2.0,VIABLE_WITH_RESERVE,cool for crop,0.518
sugarcane,2016-06-16,2016-06-30,2016-06_Q2,15.82,2.31,5.34,VIABLE_WITH_RESERVE,cool for crop,0.164
sugarcane,2016-07-01,2016-07-15,2016-07_Q1,15.88,1.45,2.11,VIABLE_WITH_RESERVE,cool for crop,0.176
sugarcane,2016-07-16,2016-07-31,2016-07_Q2,17.45,1.89,3.55,VIABLE_WITH_RESERVE,cool for crop,0.49
sugarcane,2016-08-01,2016-08-15,2016-08_Q1,16.49,1.15,1.32,VIABLE_WITH_RESERVE,cool for crop,0.298
sugarcane,2016-08-16,2016-08-31,2016-08_Q2,17.2,1.79,3.22,VIABLE_WITH_RESERVE,cool for crop,0.44
sugarcane,2016-09-01,2016-09-15,2016-09_Q1,19.46,1.07,1.15,VIABLE_WITH_RESERVE,cool for crop,0.892
sugarcane,2016-09-16,2016-09-30,2016-09_Q2,21.17,0.99,0.98,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-01,2016-10-15,2016-10_Q1,21.1,1.43,2.05,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-16,2016-10-31,2016-10_Q2,21.51,1.87,3.5,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-01,2016-11-15,2016-11_Q1,25.08,1.99,3.95,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-16,2016-11-30,2016-11_Q2,23.18,1.59,2.54,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-01,2016-12-15,2016-12_Q1,25.24,1.45,2.1,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,25.01,1.29,1.67,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,25.66,1.62,2.63,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,26.9,1.25,1.56,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,27.34,1.05,1.11,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,26.02,0.86,0.74,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,25.57,1.33,1.76,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,24.68,0.89,0.8,VIABLE,optimal temperature range,1.0
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,21.91,0.81,0.65,VIABLE,optimal temperature range,1.0
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,20.64,1.25,1.56,VIABLE,optimal temperature range,1.0
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,19.64,1.45,2.1,VIABLE_WITH_RESERVE,cool for crop,0.928
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,19.12,1.05,1.1,VIABLE_WITH_RESERVE,cool for crop,0.824
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,16.62,1.35,1.81,VIABLE_WITH_RESERVE,cool for crop,0.324
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,17.83,0.9,0.81,VIABLE_WITH_RESERVE,cool for crop,0.566
sugarcane,2017-07-01,2017-07-15,2017-07_Q1,17.83,1.41,2.0,VIABLE_WITH_RESERVE,cool for crop,0.566
sugarcane,2017-07-16,2017-07-31,2017-07_Q2,16.68,1.45,2.1,VIABLE_WITH_RESERVE,cool for crop,0.336
sugarcane,2017-08-01,2017-08-15,2017-08_Q1,17.9,1.46,2.15,VIABLE_WITH_RESERVE,cool for crop,0.58
sugarcane,2017-08-16,2017-08-31,2017-08_Q2,18.27,1.92,3.7,VIABLE_WITH_RESERVE,cool for crop,0.654
sugarcane,2017-09-01,2017-09-15,2017-09_Q1,19.47,1.11,1.23,VIABLE_WITH_RESERVE,cool for crop,0.894
sugarcane,2017-09-16,2017-09-30,2017-09_Q2,22.63,2.26,5.12,VIABLE,optimal temperature range,1.0
sugarcane,2017-10-01,2017-10-15,2017-10_Q1,22.45,2.02,4.08,VIABLE,optimal temperature range,1.0
