crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
sugarcane,2016-01-01,2016-01-15,2016-01_Q1,24.46,1.44,2.08,VIABLE,optimal temperature range,1.0
sugarcane,2016-01-16,2016-01-31,2016-01_Q2,25.2,1.58,2.5,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-01,2016-02-15,2016-02_Q1,24.86,1.76,3.11,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-16,2016-02-29,2016-02_Q2,25.7,0.98,0.97,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-01,2016-03-15,2016-03_Q1,24.77,0.5,0.25,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-16,2016-03-31,2016-03_Q2,23.97,1.12,1.24,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-01,2016-04-15,2016-04_Q1,23.2,0.85,0.72,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-16,2016-04-30,2016-04_Q2,22.2,0.56,0.31,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-01,2016-05-15,2016-05_Q1,21.39,1.87,3.49,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-16,2016-05-31,2016-05_Q2,20.42,1.77,3.12,VIABLE,optimal temperature range,1.0
sugarcane,2016-06-01,2016-06-15,2016-06_Q1,17.49,1.43,2.04,VIABLE_WITH_RESERVE,cool for crop,0.498
sugarcane,2016-06-16,2016-06-30,2016-06_Q2,15.96,2.44,5.94,VIABLE_WITH_RESERVE,cool for crop,0.192
sugarcane,2016-07-01,2016-07-15,2016-07_Q1,15.9,1.51,2.29,VIABLE_WITH_RESERVE,cool for crop,0.18
sugarcane,2016-07-16,2016-07-31,2016-07_Q2,17.49,1.8,3.24,VIABLE_WITH_RESERVE,cool for crop,0.498
sugarcane,2016-08-01,2016-08-15,2016-08_Q1,16.6,1.13,1.27,VIABLE_WITH_RESERVE,cool for crop,0.32
sugarcane,2016-08-16,2016-08-31,2016-08_Q2,17.49,1.71,2.93,VIABLE_WITH_RESERVE,cool for crop,0.498
sugarcane,2016-09-01,2016-09-15,2016-09_Q1,19.66,1.03,1.06,VIABLE_WITH_RESERVE,cool for crop,0.932
sugarcane,2016-09-16,2016-09-30,2016-09_Q2,21.09,0.84,0.7,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-01,2016-10-15,2016-10_Q1,21.15,1.45,2.11,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-16,2016-10-31,2016-10_Q2,21.92,1.83,3.35,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-01,2016-11-15,2016-11_Q1,25.32,1.95,3.82,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-16,2016-11-30,2016-11_Q2,23.41,1.48,2.19,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-01,2016-12-15,2016-12_Q1,25.42,1.38,1.91,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,25.11,1.36,1.85,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,26.22,1.76,3.1,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,27.1,1.21,1.46,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,27.62,0.99,0.97,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,26.02,1.12,1.26,VIABLE,optimal temperature range,1.0
