period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,0.0,0.0,0.0
2016-01-16,2016-01-31,2016-01_Q2,138.43,8.0,31.51
2016-02-01,2016-02-15,2016-02_Q1,165.37,5.0,52.12
2016-02-16,2016-02-29,2016-02_Q2,37.05,1.0,37.05
2016-03-01,2016-03-15,2016-03_Q1,559.8,6.0,254.78
2016-03-16,2016-03-31,2016-03_Q2,201.01,3.0,123.64
2016-04-01,2016-04-15,2016-04_Q1,117.93,7.0,22.98
2016-04-16,2016-04-30,2016-04_Q2,170.66,12.0,28.52
2016-05-01,2016-05-15,2016-05_Q1,31.85,2.0,17.42
2016-05-16,2016-05-31,2016-05_Q2,214.76,1.0,214.76
2016-06-01,2016-06-15,2016-06_Q1,87.34,9.0,14.79
2016-06-16,2016-06-30,2016-06_Q2,71.49,5.0,25.7
2016-07-01,2016-07-15,2016-07_Q1,67.93,6.0,21.81
2016-07-16,2016-07-31,2016-07_Q2,68.08,7.0,19.36
2016-08-01,2016-08-15,2016-08_Q1,64.56,4.0,25.9
2016-08-16,2016-08-31,2016-08_Q2,54.76,7.0,9.61
2016-09-01,2016-09-15,2016-09_Q1,19.82,3.0,7.07
2016-09-16,2016-09-30,2016-09_Q2,35.71,4.0,12.19
2016-10-01,2016-10-15,2016-10_Q1,21.02,3.0,7.5
2016-10-16,2016-10-31,2016-10_Q2,37.59,4.0,14.05
2016-11-01,2016-11-15,2016-11_Q1,64.86,2.0,42.09
2016-11-16,2016-11-30,2016-11_Q2,0.0,0.0,0.0
2016-12-01,2016-12-15,2016-12_Q1,0.0,0.0,0.0
2016-12-16,2016-12-31,2016-12_Q2,107.38,2.0,53.69
2017-01-01,2017-01-15,2017-01_Q1,682.82,11.0,191.53
2017-01-16,2017-01-31,2017-01_Q2,111.87,2.0,83.9
2017-02-01,2017-02-15,2017-02_Q1,371.69,5.0,157.17
2017-02-16,2017-02-28,2017-02_Q2,101.69,5.0,40.58
2017-03-01,2017-03-15,2017-03_Q1,255.57,6.0,58.47
2017-03-16,2017-03-31,2017-03_Q2,140.56,6.0,36.71
2017-04-01,2017-04-15,2017-04_Q1,52.73,6.0,11.2
2017-04-16,2017-04-30,2017-04_Q2,101.42,8.0,45.17
2017-05-01,2017-05-15,2017-05_Q1,58.66,6.0,15.65
2017-05-16,2017-05-31,2017-05_Q2,99.01,8.0,24.2
