period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,80.55,20.81,40.78,39.77,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,20.59,40.78,-40.78,0.167,,,
2016-02-01,2016-02-15,2016-02_Q1,13.47,20.88,38.29,-24.82,-1.397,,,
2016-02-16,2016-02-29,2016-02_Q2,12.79,21.16,38.29,-25.5,-1.377,,,
2016-03-01,2016-03-15,2016-03_Q1,70.41,20.72,42.49,27.92,-0.805,,,
2016-03-16,2016-03-31,2016-03_Q2,55.52,21.2,42.49,13.03,-0.025,-0.869,,
2016-04-01,2016-04-15,2016-04_Q1,64.03,21.14,41.52,22.51,-0.892,-1.32,,
2016-04-16,2016-04-30,2016-04_Q2,59.82,20.79,41.52,18.3,-1.501,-1.382,,
2016-05-01,2016-05-15,2016-05_Q1,119.2,20.68,42.23,76.97,0.291,-0.826,,
2016-05-16,2016-05-31,2016-05_Q2,72.59,20.79,42.23,30.36,0.504,-0.325,,
2016-06-01,2016-06-15,2016-06_Q1,24.3,20.15,38.25,-13.95,-0.923,-0.769,,
2016-06-16,2016-06-30,2016-06_Q2,32.52,19.96,38.25,-5.73,-0.436,-0.385,-1.251,
2016-07-01,2016-07-15,2016-07_Q1,22.4,19.88,38.38,-15.98,0.54,-0.158,-1.389,
2016-07-16,2016-07-31,2016-07_Q2,20.78,19.7,38.38,-17.6,-0.308,-0.067,-1.231,
2016-08-01,2016-08-15,2016-08_Q1,9.48,20.23,39.5,-30.02,-1.162,-0.982,-1.285,
2016-08-16,2016-08-31,2016-08_Q2,51.19,20.02,39.5,11.69,0.018,-0.49,-0.561,
2016-09-01,2016-09-15,2016-09_Q1,50.54,19.7,36.64,13.9,1.018,0.168,-0.723,
2016-09-16,2016-09-30,2016-09_Q2,62.49,19.91,36.64,25.85,0.602,0.092,-0.432,
2016-10-01,2016-10-15,2016-10_Q1,99.37,20.13,38.0,61.37,0.729,0.506,-0.075,
2016-10-16,2016-10-31,2016-10_Q2,113.09,19.72,38.0,75.09,0.876,0.768,0.407,
2016-11-01,2016-11-15,2016-11_Q1,89.06,20.09,37.07,51.99,0.654,1.076,0.444,
2016-11-16,2016-11-30,2016-11_Q2,71.32,20.06,37.07,34.25,0.171,0.731,0.386,
2016-12-01,2016-12-15,2016-12_Q1,44.32,19.84,37.63,6.69,0.45,0.77,0.789,
2016-12-16,2016-12-31,2016-12_Q2,51.27,20.04,37.63,13.64,0.717,0.753,0.656,-0.444
2017-01-01,2017-01-15,2017-01_Q1,53.52,19.86,37.76,15.76,0.276,0.674,0.625,-0.414
2017-01-16,2017-01-31,2017-01_Q2,24.74,20.05,37.76,-13.02,0.252,0.472,0.674,-0.256
2017-02-01,2017-02-15,2017-02_Q1,0.0,20.7,36.97,-36.97,-1.036,-0.45,0.423,-0.506
2017-02-16,2017-02-28,2017-02_Q2,52.98,20.64,36.97,16.01,-0.746,-0.366,0.243,-0.257
2017-03-01,2017-03-15,2017-03_Q1,111.82,20.15,40.16,71.66,0.839,-0.01,0.46,-0.104
2017-03-16,2017-03-31,2017-03_Q2,113.27,20.66,40.16,73.11,1.544,0.306,0.513,0.133
2017-04-01,2017-04-15,2017-04_Q1,84.12,21.0,41.08,43.04,1.367,0.453,0.427,0.223
2017-04-16,2017-04-30,2017-04_Q2,106.13,20.72,41.08,65.05,1.436,0.745,0.576,0.452
2017-05-01,2017-05-15,2017-05_Q1,126.81,20.4,41.25,85.56,1.226,1.704,0.653,0.525
2017-05-16,2017-05-31,2017-05_Q2,30.06,20.61,41.25,-11.19,-0.363,1.409,0.24,0.295
2017-06-01,2017-06-15,2017-06_Q1,50.15,20.55,39.36,10.79,-1.575,0.701,-0.05,0.401
2017-06-16,2017-06-30,2017-06_Q2,44.32,20.11,39.36,4.96,0.579,0.623,0.349,0.457
2017-07-01,2017-07-15,2017-07_Q1,0.0,20.24,40.53,-40.53,-0.269,0.227,0.257,0.38
2017-07-16,2017-07-31,2017-07_Q2,36.04,20.38,40.53,-4.49,-1.055,-0.227,0.311,0.381
2017-08-01,2017-08-15,2017-08_Q1,28.27,20.33,39.69,-11.42,0.126,-0.96,1.022,0.52
2017-08-16,2017-08-31,2017-08_Q2,25.35,20.01,39.69,-14.34,-0.231,-0.201,0.915,0.47
2017-09-01,2017-09-15,2017-09_Q1,27.63,20.28,38.61,-10.98,-0.499,-0.841,0.236,0.372
2017-09-16,2017-09-30,2017-09_Q2,64.04,20.33,38.61,25.43,-0.27,-0.768,-0.049,0.289
2017-10-01,2017-10-15,2017-10_Q1,70.29,20.09,39.05,31.24,-0.119,-0.424,-0.366,-0.011
2017-10-16,2017-10-31,2017-10_Q2,91.52,20.28,39.05,52.47,-0.194,-0.416,-0.534,-0.048
2017-11-01,2017-11-15,2017-11_Q1,101.44,20.26,37.3,64.14,0.442,-0.033,-1.124,0.054
2017-11-16,2017-11-30,2017-11_Q2,51.58,20.01,37.3,14.28,-0.045,-0.251,-0.485,-0.066
2017-12-01,2017-12-15,2017-12_Q1,21.32,20.21,38.4,-17.08,-1.312,-0.319,-0.805,-0.27
2017-12-16,2017-12-31,2017-12_Q2,54.93,20.06,38.4,16.53,-0.249,-0.305,-0.764,-0.038
2018-01-01,2018-01-15,2018-01_Q1,94.21,19.67,36.75,57.46,0.92,0.586,0.208,0.301
2018-01-16,2018-01-31,2018-01_Q2,44.38,19.73,36.75,7.63,1.269,0.833,0.333,0.392
2018-02-01,2018-02-15,2018-02_Q1,35.72,20.39,35.88,-0.16,0.281,0.281,0.163,0.437
2018-02-16,2018-02-28,2018-02_Q2,79.23,20.37,35.88,43.35,0.35,0.589,0.367,0.503
2018-03-01,2018-03-15,2018-03_Q1,3.96,20.42,40.18,-36.22,-0.723,0.177,0.076,0.003
2018-03-16,2018-03-31,2018-03_Q2,89.12,20.4,40.18,48.94,-0.693,0.257,0.024,-0.139
2018-04-01,2018-04-15,2018-04_Q1,101.91,20.14,38.68,63.23,1.276,0.171,0.213,-0.045
2018-04-16,2018-04-30,2018-04_Q2,65.99,20.4,38.68,27.31,0.645,-0.261,0.158,-0.221
2018-05-01,2018-05-15,2018-05_Q1,135.34,20.23,39.83,95.51,0.812,0.564,0.2,-0.169
2018-05-16,2018-05-31,2018-05_Q2,92.73,20.1,39.83,52.9,1.674,0.483,0.526,0.114
2018-06-01,2018-06-15,2018-06_Q1,36.94,20.52,38.59,-1.65,0.233,0.947,0.431,-0.005
2018-06-16,2018-06-30,2018-06_Q2,22.52,19.76,38.59,-16.07,-0.367,0.89,0.629,-0.146
2018-07-01,2018-07-15,2018-07_Q1,14.28,20.28,39.69,-25.41,-0.661,0.478,0.145,0.003
2018-07-16,2018-07-31,2018-07_Q2,36.54,19.94,39.69,-3.15,-0.023,0.713,0.019,-0.096
2018-08-01,2018-08-15,2018-08_Q1,30.52,20.47,40.52,-10.0,0.223,-0.002,0.224,-0.136
2018-08-16,2018-08-31,2018-08_Q2,14.96,20.27,40.52,-25.56,-0.571,-0.673,-0.052,-0.06
2018-09-01,2018-09-15,2018-09_Q1,75.85,19.98,38.19,37.66,0.682,0.2,0.797,0.314
2018-09-16,2018-09-30,2018-09_Q2,34.05,20.42,38.19,-4.14,0.391,-0.259,0.572,0.018
2018-10-01,2018-10-15,2018-10_Q1,78.91,20.53,39.7,39.21,-0.809,-0.043,0.054,-0.012
2018-10-16,2018-10-31,2018-10_Q2,60.27,20.16,39.7,20.57,-1.162,-0.718,-0.075,-0.109
