period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,0.0,26.59,79.06,-79.06,,,,
2016-01-16,2016-01-31,2016-01_Q2,138.1,26.94,79.06,59.04,-0.811,,,
2016-02-01,2016-02-15,2016-02_Q1,245.15,27.02,71.67,173.48,0.834,,,
2016-02-16,2016-02-29,2016-02_Q2,23.72,27.26,71.67,-47.95,0.168,,,
2016-03-01,2016-03-15,2016-03_Q1,428.83,25.37,64.09,364.74,1.036,,,
2016-03-16,2016-03-31,2016-03_Q2,10.64,25.72,64.09,-53.45,1.177,0.069,,
2016-04-01,2016-04-15,2016-04_Q1,106.25,24.87,51.45,54.8,-0.091,0.792,,
2016-04-16,2016-04-30,2016-04_Q2,0.0,23.84,51.45,-51.45,-0.585,0.555,,
2016-05-01,2016-05-15,2016-05_Q1,23.93,23.72,45.93,-22.0,-1.543,0.045,,
2016-05-16,2016-05-31,2016-05_Q2,14.71,23.27,45.93,-31.22,-1.719,0.585,,
2016-06-01,2016-06-15,2016-06_Q1,65.25,20.98,28.61,36.64,-0.071,-1.16,,
2016-06-16,2016-06-30,2016-06_Q2,81.38,19.51,28.61,52.77,1.931,-0.453,0.083,
2016-07-01,2016-07-15,2016-07_Q1,111.63,18.69,26.69,84.94,1.764,0.466,0.975,
2016-07-16,2016-07-31,2016-07_Q2,0.0,20.2,26.69,-26.69,1.433,1.108,0.838,
2016-08-01,2016-08-15,2016-08_Q1,22.25,18.99,27.36,-5.11,-0.028,1.484,0.677,
2016-08-16,2016-08-31,2016-08_Q2,5.32,19.69,27.36,-22.04,0.765,1.861,1.215,
2016-09-01,2016-09-15,2016-09_Q1,5.02,21.18,40.79,-35.77,-1.001,1.73,-0.512,
2016-09-16,2016-09-30,2016-09_Q2,20.75,23.13,40.79,-20.04,0.73,1.299,0.789,
2016-10-01,2016-10-15,2016-10_Q1,15.64,22.78,50.29,-34.65,1.248,-0.084,0.334,
2016-10-16,2016-10-31,2016-10_Q2,4.07,23.58,50.29,-46.22,-0.194,0.104,0.895,
2016-11-01,2016-11-15,2016-11_Q1,62.49,25.7,64.48,-1.99,0.824,0.968,1.449,
2016-11-16,2016-11-30,2016-11_Q2,0.0,24.82,64.48,-64.48,-0.377,-0.478,1.005,
2016-12-01,2016-12-15,2016-12_Q1,142.91,25.63,71.65,71.26,-0.1,0.153,1.349,
2016-12-16,2016-12-31,2016-12_Q2,38.21,25.87,71.65,-33.44,-0.035,-0.655,0.012,0.144
2017-01-01,2017-01-15,2017-01_Q1,279.44,26.07,76.49,202.95,0.012,0.083,0.098,0.836
2017-01-16,2017-01-31,2017-01_Q2,223.45,26.83,76.49,146.96,1.214,0.672,0.712,1.208
2017-02-01,2017-02-15,2017-02_Q1,107.69,27.3,69.92,37.77,0.613,0.385,0.516,0.612
2017-02-16,2017-02-28,2017-02_Q2,0.0,26.5,69.92,-69.92,-1.292,0.078,0.082,0.472
2017-03-01,2017-03-15,2017-03_Q1,76.38,26.7,70.3,6.08,-1.136,-0.272,-0.168,-0.676
2017-03-16,2017-03-31,2017-03_Q2,641.88,26.11,70.3,571.58,1.829,1.457,1.169,1.118
2017-04-01,2017-04-15,2017-04_Q1,27.97,24.08,45.83,-17.86,1.735,1.214,1.086,0.939
2017-04-16,2017-04-30,2017-04_Q2,52.0,22.65,45.83,6.17,-0.872,1.012,1.184,1.211
2017-05-01,2017-05-15,2017-05_Q1,0.0,21.7,35.71,-35.71,-0.228,1.523,1.001,1.236
2017-05-16,2017-05-31,2017-05_Q2,192.06,21.24,35.71,156.35,1.506,2.017,1.315,1.49
2017-06-01,2017-06-15,2017-06_Q1,44.81,18.57,24.29,20.52,1.735,1.856,1.315,1.48
2017-06-16,2017-06-30,2017-06_Q2,0.0,19.61,24.29,-24.29,-0.028,0.541,1.591,1.399
2017-07-01,2017-07-15,2017-07_Q1,4.24,20.47,28.39,-24.15,-1.851,0.708,1.448,1.32
2017-07-16,2017-07-31,2017-07_Q2,10.52,19.29,28.39,-17.87,-1.142,0.914,1.202,1.313
2017-08-01,2017-08-15,2017-08_Q1,6.1,20.21,31.13,-25.03,-0.9,1.232,1.687,1.299
2017-08-16,2017-08-31,2017-08_Q2,6.35,20.3,31.13,-24.78,-1.867,-1.744,1.772,1.291
2017-09-01,2017-09-15,2017-09_Q1,6.81,21.12,39.07,-32.26,-0.853,-1.976,1.816,1.315
2017-09-16,2017-09-30,2017-09_Q2,1.35,22.51,39.07,-37.72,-1.394,-1.643,-0.36,1.317
2017-10-01,2017-10-15,2017-10_Q1,21.51,24.08,54.65,-33.14,0.024,-1.317,0.358,1.344
2017-10-16,2017-10-31,2017-10_Q2,92.07,23.68,54.65,37.42,1.779,1.461,1.108,1.391
2017-11-01,2017-11-15,2017-11_Q1,0.0,23.92,55.7,-55.7,1.457,1.282,1.369,1.343
2017-11-16,2017-11-30,2017-11_Q2,88.37,24.02,55.7,32.67,0.348,0.944,0.08,1.449
2017-12-01,2017-12-15,2017-12_Q1,35.28,25.47,72.43,-37.15,-0.253,0.187,-0.538,1.524
2017-12-16,2017-12-31,2017-12_Q2,31.12,26.23,72.43,-41.31,-1.958,-0.478,-1.122,1.695
2018-01-01,2018-01-15,2018-01_Q1,50.88,27.29,79.39,-28.51,-1.487,-1.301,-1.401,0.475
2018-01-16,2018-01-31,2018-01_Q2,16.22,26.32,79.39,-63.17,-1.311,-1.687,-1.632,-0.437
2018-02-01,2018-02-15,2018-02_Q1,76.55,26.22,63.92,12.63,-1.04,-1.587,-1.439,-0.224
2018-02-16,2018-02-28,2018-02_Q2,222.69,25.88,63.92,158.77,0.478,-1.258,-1.293,0.357
