period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,82.99,4.0,42.79
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,81.25,3.0,33.85
2016-02-16,2016-02-29,2016-02_Q2,68.26,3.0,29.7
2016-03-01,2016-03-15,2016-03_Q1,48.52,4.0,26.32
2016-03-16,2016-03-31,2016-03_Q2,88.34,5.0,46.71
2016-04-01,2016-04-15,2016-04_Q1,151.93,4.0,54.1
2016-04-16,2016-04-30,2016-04_Q2,130.56,11.0,42.24
2016-05-01,2016-05-15,2016-05_Q1,103.57,8.0,28.53
2016-05-16,2016-05-31,2016-05_Q2,69.27,6.0,31.84
2016-06-01,2016-06-15,2016-06_Q1,41.92,5.0,13.25
2016-06-16,2016-06-30,2016-06_Q2,62.51,6.0,19.65
2016-07-01,2016-07-15,2016-07_Q1,37.37,6.0,13.14
2016-07-16,2016-07-31,2016-07_Q2,35.62,5.0,20.98
2016-08-01,2016-08-15,2016-08_Q1,22.83,6.0,6.29
2016-08-16,2016-08-31,2016-08_Q2,36.7,4.0,13.32
2016-09-01,2016-09-15,2016-09_Q1,64.94,8.0,20.66
2016-09-16,2016-09-30,2016-09_Q2,32.78,7.0,6.95
2016-10-01,2016-10-15,2016-10_Q1,92.02,8.0,21.14
2016-10-16,2016-10-31,2016-10_Q2,110.39,5.0,38.75
2016-11-01,2016-11-15,2016-11_Q1,169.71,7.0,38.91
2016-11-16,2016-11-30,2016-11_Q2,53.84,5.0,23.88
2016-12-01,2016-12-15,2016-12_Q1,73.3,7.0,15.85
2016-12-16,2016-12-31,2016-12_Q2,58.25,4.0,26.59
2017-01-01,2017-01-15,2017-01_Q1,54.46,5.0,23.72
2017-01-16,2017-01-31,2017-01_Q2,37.2,4.0,23.88
2017-02-01,2017-02-15,2017-02_Q1,30.19,2.0,15.1
2017-02-16,2017-02-28,2017-02_Q2,34.35,2.0,17.29
2017-03-01,2017-03-15,2017-03_Q1,108.78,9.0,27.6
2017-03-16,2017-03-31,2017-03_Q2,93.93,12.0,17.02
2017-04-01,2017-04-15,2017-04_Q1,76.2,7.0,30.07
2017-04-16,2017-04-30,2017-04_Q2,89.28,9.0,22.03
2017-05-01,2017-05-15,2017-05_Q1,189.52,11.0,26.26
2017-05-16,2017-05-31,2017-05_Q2,38.73,6.0,13.79
2017-06-01,2017-06-15,2017-06_Q1,66.29,7.0,15.66
2017-06-16,2017-06-30,2017-06_Q2,67.38,9.0,13.42
2017-07-01,2017-07-15,2017-07_Q1,19.77,4.0,9.12
2017-07-16,2017-07-31,2017-07_Q2,13.25,1.0,13.25
2017-08-01,2017-08-15,2017-08_Q1,25.4,5.0,7.36
2017-08-16,2017-08-31,2017-08_Q2,88.56,5.0,29.6
2017-09-01,2017-09-15,2017-09_Q1,57.71,6.0,21.44
2017-09-16,2017-09-30,2017-09_Q2,95.28,6.0,29.31
2017-10-01,2017-10-15,2017-10_Q1,88.58,9.0,19.73
2017-10-16,2017-10-31,2017-10_Q2,117.95,8.0,23.93
2017-11-01,2017-11-15,2017-11_Q1,150.48,3.0,68.27
2017-11-16,2017-11-30,2017-11_Q2,42.01,4.0,21.99
2017-12-01,2017-12-15,2017-12_Q1,30.27,2.0,15.13
2017-12-16,2017-12-31,2017-12_Q2,63.91,3.0,43.42
2018-01-01,2018-01-15,2018-01_Q1,101.43,6.0,26.26
2018-01-16,2018-01-31,2018-01_Q2,27.89,4.0,11.18
2018-02-01,2018-02-15,2018-02_Q1,28.63,2.0,14.31
2018-02-16,2018-02-28,2018-02_Q2,65.35,4.0,21.78
2018-03-01,2018-03-15,2018-03_Q1,7.31,1.0,7.31
2018-03-16,2018-03-31,2018-03_Q2,112.09,8.0,21.41
2018-04-01,2018-04-15,2018-04_Q1,102.27,7.0,20.4
2018-04-16,2018-04-30,2018-04_Q2,72.66,11.0,13.48
2018-05-01,2018-05-15,2018-05_Q1,111.77,9.0,23.84
2018-05-16,2018-05-31,2018-05_Q2,85.0,8.0,29.04
2018-06-01,2018-06-15,2018-06_Q1,59.45,8.0,18.87
2018-06-16,2018-06-30,2018-06_Q2,34.72,6.0,19.89
2018-07-01,2018-07-15,2018-07_Q1,17.17,6.0,3.79
2018-07-16,2018-07-31,2018-07_Q2,48.83,4.0,13.85
2018-08-01,2018-08-15,2018-08_Q1,47.69,5.0,14.73
2018-08-16,2018-08-31,2018-08_Q2,20.29,6.0,5.13
2018-09-01,2018-09-15,2018-09_Q1,108.44,7.0,23.04
2018-09-16,2018-09-30,2018-09_Q2,36.41,4.0,13.82
2018-10-01,2018-10-15,2018-10_Q1,102.57,5.0,40.56
2018-10-16,2018-10-31,2018-10_Q2,54.98,7.0,14.15
2018-11-01,2018-11-15,2018-11_Q1,82.42,7.0,14.28
2018-11-16,2018-11-30,2018-11_Q2,108.21,6.0,25.51
2018-12-01,2018-12-15,2018-12_Q1,11.89,2.0,5.95
2018-12-16,2018-12-31,2018-12_Q2,28.54,6.0,6.43
2019-01-01,2019-01-15,2019-01_Q1,22.49,1.0,22.49
2019-01-16,2019-01-31,2019-01_Q2,19.7,2.0,11.79
2019-02-01,2019-02-15,2019-02_Q1,0.0,0.0,0.0
2019-02-16,2019-02-28,2019-02_Q2,65.84,4.0,28.13
2019-03-01,2019-03-15,2019-03_Q1,80.19,10.0,17.26
2019-03-16,2019-03-31,2019-03_Q2,108.39,7.0,44.1
2019-04-01,2019-04-15,2019-04_Q1,138.27,10.0,38.08
2019-04-16,2019-04-30,2019-04_Q2,103.66,13.0,25.95
2019-05-01,2019-05-15,2019-05_Q1,54.12,6.0,23.31
2019-05-16,2019-05-31,2019-05_Q2,129.64,10.0,20.7
2019-06-01,2019-06-15,2019-06_Q1,60.96,13.0,7.64
2019-06-16,2019-06-30,2019-06_Q2,55.29,10.0,14.23
2019-07-01,2019-07-15,2019-07_Q1,30.97,3.0,17.14
2019-07-16,2019-07-31,2019-07_Q2,26.71,3.0,16.09
2019-08-01,2019-08-15,2019-08_Q1,17.68,1.0,17.68
2019-08-16,2019-08-31,2019-08_Q2,14.63,1.0,14.63
2019-09-01,2019-09-15,2019-09_Q1,24.23,7.0,6.1
2019-09-16,2019-09-30,2019-09_Q2,148.68,7.0,35.74
2019-10-01,2019-10-15,2019-10_Q1,89.12,8.0,30.43
2019-10-16,2019-10-31,2019-10_Q2,86.81,6.0,25.03
2019-11-01,2019-11-15,2019-11_Q1,82.87,7.0,22.67
2019-11-16,2019-11-30,2019-11_Q2,33.86,3.0,20.88
2019-12-01,2019-12-15,2019-12_Q1,48.22,3.0,19.86
2019-12-16,2019-12-31,2019-12_Q2,62.03,7.0,16.49
2020-01-01,2020-01-15,2020-01_Q1,5.39,1.0,5.39
2020-01-16,2020-01-31,2020-01_Q2,35.03,4.0,17.46
2020-02-01,2020-02-15,2020-02_Q1,18.78,3.0,10.67
2020-02-16,2020-02-29,2020-02_Q2,38.56,4.0,17.51
2020-03-01,2020-03-15,2020-03_Q1,63.91,5.0,24.07
2020-03-16,2020-03-31,2020-03_Q2,0.0,0.0,0.0
2020-04-01,2020-04-15,2020-04_Q1,67.35,5.0,26.09
2020-04-16,2020-04-30,2020-04_Q2,95.62,6.0,21.57
2020-05-01,2020-05-15,2020-05_Q1,34.8,9.0,10.76
2020-05-16,2020-05-31,2020-05_Q2,79.8,10.0,21.03
2020-06-01,2020-06-15,2020-06_Q1,54.27,13.0,6.92
2020-06-16,2020-06-30,2020-06_Q2,43.87,5.0,17.56
2020-07-01,2020-07-15,2020-07_Q1,98.72,7.0,22.69
2020-07-16,2020-07-31,2020-07_Q2,42.38,9.0,19.37
2020-08-01,2020-08-15,2020-08_Q1,39.06,3.0,17.11
2020-08-16,2020-08-31,2020-08_Q2,91.38,9.0,18.17
2020-09-01,2020-09-15,2020-09_Q1,50.3,5.0,14.75
2020-09-16,2020-09-30,2020-09_Q2,29.92,8.0,6.64
2020-10-01,2020-10-15,2020-10_Q1,39.98,4.0,14.25
2020-10-16,2020-10-31,2020-10_Q2,86.65,11.0,18.03
2020-11-01,2020-11-15,2020-11_Q1,53.39,5.0,15.85
