crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
sugarcane,2016-01-01,2016-01-15,2016-01_Q1,28.18,1.34,1.79,VIABLE,optimal temperature range,1.0
sugarcane,2016-01-16,2016-01-31,2016-01_Q2,28.62,1.11,1.23,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-01,2016-02-15,2016-02_Q1,28.11,1.2,1.43,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-16,2016-02-29,2016-02_Q2,29.17,1.39,1.92,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-01,2016-03-15,2016-03_Q1,26.33,1.29,1.66,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-16,2016-03-31,2016-03_Q2,25.85,0.9,0.81,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-01,2016-04-15,2016-04_Q1,25.3,0.59,0.35,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-16,2016-04-30,2016-04_Q2,24.34,0.44,0.19,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-01,2016-05-15,2016-05_Q1,24.28,1.51,2.28,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-16,2016-05-31,2016-05_Q2,23.85,0.92,0.85,VIABLE,optimal temperature range,1.0
sugarcane,2016-06-01,2016-06-15,2016-06_Q1,21.52,1.89,3.58,VIABLE,optimal temperature range,1.0
sugarcane,2016-06-16,2016-06-30,2016-06_Q2,19.88,2.36,5.59,VIABLE_WITH_RESERVE,cool for crop,0.976
sugarcane,2016-07-01,2016-07-15,2016-07_Q1,18.35,2.15,4.62,VIABLE_WITH_RESERVE,cool for crop,0.67
sugarcane,2016-07-16,2016-07-31,2016-07_Q2,19.88,1.75,3.07,VIABLE_WITH_RESERVE,cool for crop,0.976
sugarcane,2016-08-01,2016-08-15,2016-08_Q1,18.84,1.32,1.75,VIABLE_WITH_RESERVE,cool for crop,0.768
sugarcane,2016-08-16,2016-08-31,2016-08_Q2,20.11,1.81,3.26,VIABLE,optimal temperature range,1.0
sugarcane,2016-09-01,2016-09-15,2016-09_Q1,22.44,0.85,0.72,VIABLE,optimal temperature range,1.0
sugarcane,2016-09-16,2016-09-30,2016-09_Q2,25.01,0.98,0.95,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-01,2016-10-15,2016-10_Q1,24.13,1.22,1.5,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-16,2016-10-31,2016-10_Q2,24.97,0.93,0.87,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-01,2016-11-15,2016-11_Q1,27.46,1.42,2.01,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-16,2016-11-30,2016-11_Q2,26.43,1.26,1.58,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-01,2016-12-15,2016-12_Q1,27.43,1.2,1.44,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,27.72,0.38,0.14,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,27.5,0.95,0.91,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,27.73,0.93,0.87,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,28.41,1.76,3.09,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,27.34,0.46,0.21,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,27.25,1.34,1.78,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,26.86,1.16,1.35,VIABLE,optimal temperature range,1.0
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,24.28,0.57,0.32,VIABLE,optimal temperature range,1.0
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,23.02,1.4,1.95,VIABLE,optimal temperature range,1.0
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,22.52,1.07,1.14,VIABLE,optimal temperature range,1.0
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,20.94,1.04,1.08,VIABLE,optimal temperature range,1.0
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,17.75,1.37,1.88,VIABLE_WITH_RESERVE,cool for crop,0.55
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,19.96,0.84,0.71,VIABLE_WITH_RESERVE,cool for crop,0.992
sugarcane,2017-07-01,2017-07-15,2017-07_Q1,20.8,0.71,0.5,VIABLE,optimal temperature range,1.0
sugarcane,2017-07-16,2017-07-31,2017-07_Q2,19.09,0.8,0.64,VIABLE_WITH_RESERVE,cool for crop,0.818
sugarcane,2017-08-01,2017-08-15,2017-08_Q1,20.42,1.09,1.18,VIABLE,optimal temperature range,1.0
sugarcane,2017-08-16,2017-08-31,2017-08_Q2,20.94,1.06,1.12,VIABLE,optimal temperature range,1.0
sugarcane,2017-09-01,2017-09-15,2017-09_Q1,21.96,0.91,0.83,VIABLE,optimal temperature range,1.0
sugarcane,2017-09-16,2017-09-30,2017-09_Q2,23.43,1.22,1.48,VIABLE,optimal temperature range,1.0
sugarcane,2017-10-01,2017-10-15,2017-10_Q1,25.24,0.43,0.19,VIABLE,optimal temperature range,1.0
sugarcane,2017-10-16,2017-10-31,2017-10_Q2,24.21,1.77,3.13,VIABLE,optimal temperature range,1.0
sugarcane,2017-11-01,2017-11-15,2017-11_Q1,25.04,0.97,0.95,VIABLE,optimal temperature range,1.0
sugarcane,2017-11-16,2017-11-30,2017-11_Q2,25.43,0.95,0.9,VIABLE,optimal temperature range,1.0
sugarcane,2017-12-01,2017-12-15,2017-12_Q1,27.31,0.64,0.42,VIABLE,optimal temperature range,1.0
sugarcane,2017-12-16,2017-12-31,2017-12_Q2,27.84,0.89,0.8,VIABLE,optimal temperature range,1.0
sugarcane,2018-01-01,2018-01-15,2018-01_Q1,28.66,1.62,2.62,VIABLE,optimal temperature range,1.0
sugarcane,2018-01-16,2018-01-31,2018-01_Q2,26.64,0.83,0.68,VIABLE,optimal temperature range,1.0
sugarcane,2018-02-01,2018-02-15,2018-02_Q1,27.42,1.95,3.82,VIABLE,optimal temperature range,1.0
sugarcane,2018-02-16,2018-02-28,2018-02_Q2,26.63,2.01,4.05,VIABLE,optimal temperature range,1.0
sugarcane,2018-03-01,2018-03-15,2018-03_Q1,25.66,0.74,0.55,VIABLE,optimal temperature range,1.0
sugarcane,2018-03-16,2018-03-31,2018-03_Q2,25.67,1.05,1.11,VIABLE,optimal temperature range,1.0
sugarcane,2018-04-01,2018-04-15,2018-04_Q1,24.56,0.73,0.53,VIABLE,optimal temperature range,1.0
sugarcane,2018-04-16,2018-04-30,2018-04_Q2,23.25,0.56,0.32,VIABLE,optimal temperature range,1.0
sugarcane,2018-05-01,2018-05-15,2018-05_Q1,22.03,1.64,2.71,VIABLE,optimal temperature range,1.0
sugarcane,2018-05-16,2018-05-31,2018-05_Q2,20.75,1.01,1.03,VIABLE,optimal temperature range,1.0
sugarcane,2018-06-01,2018-06-15,2018-06_Q1,19.0,1.72,2.96,VIABLE_WITH_RESERVE,cool for crop,0.8
sugarcane,2018-06-16,2018-06-30,2018-06_Q2,19.15,2.03,4.11,VIABLE_WITH_RESERVE,cool for crop,0.83
sugarcane,2018-07-01,2018-07-15,2018-07_Q1,18.85,1.73,2.98,VIABLE_WITH_RESERVE,cool for crop,0.77
sugarcane,2018-07-16,2018-07-31,2018-07_Q2,19.82,0.86,0.73,VIABLE_WITH_RESERVE,cool for crop,0.964
sugarcane,2018-08-01,2018-08-15,2018-08_Q1,19.67,1.56,2.44,VIABLE_WITH_RESERVE,cool for crop,0.934
sugarcane,2018-08-16,2018-08-31,2018-08_Q2,20.35,1.39,1.92,VIABLE,optimal temperature range,1.0
sugarcane,2018-09-01,2018-09-15,2018-09_Q1,22.5,1.03,1.06,VIABLE,optimal temperature range,1.0
sugarcane,2018-09-16,2018-09-30,2018-09_Q2,22.55,0.7,0.49,VIABLE,optimal temperature range,1.0
sugarcane,2018-10-01,2018-10-15,2018-10_Q1,23.98,1.18,1.39,VIABLE,optimal temperature range,1.0
sugarcane,2018-10-16,2018-10-31,2018-10_Q2,26.13,1.01,1.02,VIABLE,optimal temperature range,1.0
sugarcane,2018-11-01,2018-11-15,2018-11_Q1,26.07,0.72,0.51,VIABLE,optimal temperature range,1.0
sugarcane,2018-11-16,2018-11-30,2018-11_Q2,29.26,2.62,6.86,VIABLE,optimal temperature range,1.0
sugarcane,2018-12-01,2018-12-15,2018-12_Q1,26.9,2.49,6.19,VIABLE,optimal temperature range,1.0
sugarcane,2018-12-16,2018-12-31,2018-12_Q2,26.88,1.3,1.7,VIABLE,optimal temperature range,1.0
sugarcane,2019-01-01,2019-01-15,2019-01_Q1,25.99,0.63,0.4,VIABLE,optimal temperature range,1.0
sugarcane,2019-01-16,2019-01-31,2019-01_Q2,25.79,0.68,0.47,VIABLE,optimal temperature range,1.0
sugarcane,2019-02-01,2019-02-15,2019-02_Q1,26.25,1.8,3.25,VIABLE,optimal temperature range,1.0
sugarcane,2019-02-16,2019-02-28,2019-02_Q2,26.87,1.66,2.77,VIABLE,optimal temperature range,1.0
sugarcane,2019-03-01,2019-03-15,2019-03_Q1,25.85,0.85,0.72,VIABLE,optimal temperature range,1.0
sugarcane,2019-03-16,2019-03-31,2019-03_Q2,26.01,0.49,0.24,VIABLE,optimal temperature range,1.0
sugarcane,2019-04-01,2019-04-15,2019-04_Q1,23.75,0.7,0.48,VIABLE,optimal temperature range,1.0
sugarcane,2019-04-16,2019-04-30,2019-04_Q2,23.84,0.68,0.46,VIABLE,optimal temperature range,1.0
