period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,0.0,0.0,0.0
2016-01-16,2016-01-31,2016-01_Q2,220.61,7.0,71.36
2016-02-01,2016-02-15,2016-02_Q1,103.49,4.0,25.87
2016-02-16,2016-02-29,2016-02_Q2,0.0,0.0,0.0
2016-03-01,2016-03-15,2016-03_Q1,40.87,2.0,20.52
2016-03-16,2016-03-31,2016-03_Q2,18.81,1.0,18.81
2016-04-01,2016-04-15,2016-04_Q1,39.08,2.0,28.96
2016-04-16,2016-04-30,2016-04_Q2,0.0,0.0,0.0
2016-05-01,2016-05-15,2016-05_Q1,33.26,3.0,21.7
2016-05-16,2016-05-31,2016-05_Q2,6.01,1.0,6.01
2016-06-01,2016-06-15,2016-06_Q1,61.34,4.0,31.12
2016-06-16,2016-06-30,2016-06_Q2,41.39,2.0,33.12
2016-07-01,2016-07-15,2016-07_Q1,12.24,2.0,8.16
2016-07-16,2016-07-31,2016-07_Q2,31.98,1.0,31.98
2016-08-01,2016-08-15,2016-08_Q1,15.12,3.0,5.79
2016-08-16,2016-08-31,2016-08_Q2,7.78,1.0,7.78
2016-09-01,2016-09-15,2016-09_Q1,10.03,2.0,5.31
2016-09-16,2016-09-30,2016-09_Q2,28.56,3.0,13.13
2016-10-01,2016-10-15,2016-10_Q1,18.28,2.0,11.18
2016-10-16,2016-10-31,2016-10_Q2,10.27,2.0,5.44
2016-11-01,2016-11-15,2016-11_Q1,50.3,1.0,50.3
2016-11-16,2016-11-30,2016-11_Q2,33.79,1.0,33.79
2016-12-01,2016-12-15,2016-12_Q1,26.05,1.0,26.05
2016-12-16,2016-12-31,2016-12_Q2,54.17,3.0,27.08
2017-01-01,2017-01-15,2017-01_Q1,65.88,2.0,39.67
2017-01-16,2017-01-31,2017-01_Q2,0.0,0.0,0.0
2017-02-01,2017-02-15,2017-02_Q1,0.0,0.0,0.0
2017-02-16,2017-02-28,2017-02_Q2,22.65,3.0,8.3
2017-03-01,2017-03-15,2017-03_Q1,58.79,3.0,42.51
2017-03-16,2017-03-31,2017-03_Q2,268.14,6.0,87.26
2017-04-01,2017-04-15,2017-04_Q1,8.56,1.0,8.56
2017-04-16,2017-04-30,2017-04_Q2,19.03,3.0,8.95
2017-05-01,2017-05-15,2017-05_Q1,0.0,0.0,0.0
2017-05-16,2017-05-31,2017-05_Q2,66.38,3.0,29.5
2017-06-01,2017-06-15,2017-06_Q1,24.91,1.0,24.91
