crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
sugarcane,2016-01-01,2016-01-15,2016-01_Q1,22.46,1.3,1.69,VIABLE,optimal temperature range,1.0
sugarcane,2016-01-16,2016-01-31,2016-01_Q2,23.79,1.73,3.0,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-01,2016-02-15,2016-02_Q1,23.43,1.81,3.27,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-16,2016-02-29,2016-02_Q2,24.16,0.86,0.73,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-01,2016-03-15,2016-03_Q1,22.84,0.4,0.16,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-16,2016-03-31,2016-03_Q2,21.88,1.22,1.5,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-01,2016-04-15,2016-04_Q1,21.68,1.42,2.0,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-16,2016-04-30,2016-04_Q2,20.08,0.67,0.45,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-01,2016-05-15,2016-05_Q1,19.74,1.51,2.28,VIABLE_WITH_RESERVE,cool for crop,0.948
sugarcane,2016-05-16,2016-05-31,2016-05_Q2,18.03,1.7,2.88,VIABLE_WITH_RESERVE,cool for crop,0.606
sugarcane,2016-06-01,2016-06-15,2016-06_Q1,15.92,1.14,1.3,VIABLE_WITH_RESERVE,cool for crop,0.184
sugarcane,2016-06-16,2016-06-30,2016-06_Q2,14.93,2.02,4.06,NOT_RECOMMENDED,too cold for crop,0.0
sugarcane,2016-07-01,2016-07-15,2016-07_Q1,14.35,1.6,2.56,NOT_RECOMMENDED,too cold for crop,0.0
sugarcane,2016-07-16,2016-07-31,2016-07_Q2,16.08,1.69,2.86,VIABLE_WITH_RESERVE,cool for crop,0.216
sugarcane,2016-08-01,2016-08-15,2016-08_Q1,15.04,1.26,1.6,VIABLE_WITH_RESERVE,cool for crop,0.008
sugarcane,2016-08-16,2016-08-31,2016-08_Q2,15.7,1.42,2.03,VIABLE_WITH_RESERVE,cool for crop,0.14
sugarcane,2016-09-01,2016-09-15,2016-09_Q1,17.7,1.29,1.67,VIABLE_WITH_RESERVE,cool for crop,0.54
sugarcane,2016-09-16,2016-09-30,2016-09_Q2,17.94,0.73,0.53,VIABLE_WITH_RESERVE,cool for crop,0.588
sugarcane,2016-10-01,2016-10-15,2016-10_Q1,18.51,1.38,1.9,VIABLE_WITH_RESERVE,cool for crop,0.702
sugarcane,2016-10-16,2016-10-31,2016-10_Q2,19.88,1.4,1.95,VIABLE_WITH_RESERVE,cool for crop,0.976
sugarcane,2016-11-01,2016-11-15,2016-11_Q1,22.59,1.74,3.03,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-16,2016-11-30,2016-11_Q2,21.58,0.95,0.91,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-01,2016-12-15,2016-12_Q1,23.87,1.44,2.08,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,23.82,1.72,2.95,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,24.74,1.9,3.61,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,25.15,1.37,1.87,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,26.1,1.43,2.05,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,23.33,1.57,2.46,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,22.6,0.82,0.67,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,23.03,0.91,0.84,VIABLE,optimal temperature range,1.0
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,19.29,0.91,0.83,VIABLE_WITH_RESERVE,cool for crop,0.858
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,18.66,0.79,0.63,VIABLE_WITH_RESERVE,cool for crop,0.732
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,17.52,1.12,1.26,VIABLE_WITH_RESERVE,cool for crop,0.504
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,17.32,1.18,1.4,VIABLE_WITH_RESERVE,cool for crop,0.464
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,15.19,0.81,0.66,VIABLE_WITH_RESERVE,cool for crop,0.038
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,16.01,0.96,0.93,VIABLE_WITH_RESERVE,cool for crop,0.202
sugarcane,2017-07-01,2017-07-15,2017-07_Q1,14.41,1.34,1.79,NOT_RECOMMENDED,too cold for crop,0.0
sugarcane,2017-07-16,2017-07-31,2017-07_Q2,14.87,1.47,2.17,NOT_RECOMMENDED,too cold for crop,0.0
sugarcane,2017-08-01,2017-08-15,2017-08_Q1,15.84,1.61,2.59,VIABLE_WITH_RESERVE,cool for crop,0.168
sugarcane,2017-08-16,2017-08-31,2017-08_Q2,16.34,2.09,4.37,VIABLE_WITH_RESERVE,cool for crop,0.268
sugarcane,2017-09-01,2017-09-15,2017-09_Q1,17.56,1.73,2.98,VIABLE_WITH_RESERVE,cool for crop,0.512
sugarcane,2017-09-16,2017-09-30,2017-09_Q2,20.79,2.51,6.31,VIABLE,optimal temperature range,1.0
sugarcane,2017-10-01,2017-10-15,2017-10_Q1,20.21,2.02,4.09,VIABLE,optimal temperature range,1.0
sugarcane,2017-10-16,2017-10-31,2017-10_Q2,19.91,2.38,5.68,VIABLE_WITH_RESERVE,cool for crop,0.982
sugarcane,2017-11-01,2017-11-15,2017-11_Q1,19.46,1.6,2.57,VIABLE_WITH_RESERVE,cool for crop,0.892
sugarcane,2017-11-16,2017-11-30,2017-11_Q2,20.18,1.36,1.84,VIABLE,optimal temperature range,1.0
sugarcane,2017-12-01,2017-12-15,2017-12_Q1,22.57,1.11,1.24,VIABLE,optimal temperature range,1.0
sugarcane,2017-12-16,2017-12-31,2017-12_Q2,24.07,1.15,1.31,VIABLE,optimal temperature range,1.0
sugarcane,2018-01-01,2018-01-15,2018-01_Q1,24.31,1.56,2.43,VIABLE,optimal temperature range,1.0
sugarcane,2018-01-16,2018-01-31,2018-01_Q2,23.53,1.14,1.29,VIABLE,optimal temperature range,1.0
