period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,41.24,3.0,23.3
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,63.53,1.0,63.53
2016-02-16,2016-02-29,2016-02_Q2,57.33,3.0,19.11
2016-03-01,2016-03-15,2016-03_Q1,103.13,7.0,29.65
2016-03-16,2016-03-31,2016-03_Q2,53.98,3.0,42.34
2016-04-01,2016-04-15,2016-04_Q1,133.62,8.0,33.74
2016-04-16,2016-04-30,2016-04_Q2,123.09,8.0,30.26
2016-05-01,2016-05-15,2016-05_Q1,141.15,10.0,26.99
2016-05-16,2016-05-31,2016-05_Q2,91.5,10.0,14.28
2016-06-01,2016-06-15,2016-06_Q1,51.48,6.0,21.4
2016-06-16,2016-06-30,2016-06_Q2,67.03,7.0,13.04
2016-07-01,2016-07-15,2016-07_Q1,86.18,9.0,15.71
2016-07-16,2016-07-31,2016-07_Q2,51.34,8.0,10.04
2016-08-01,2016-08-15,2016-08_Q1,45.89,4.0,15.36
2016-08-16,2016-08-31,2016-08_Q2,77.08,8.0,20.48
2016-09-01,2016-09-15,2016-09_Q1,131.83,11.0,48.01
2016-09-16,2016-09-30,2016-09_Q2,74.37,9.0,14.52
2016-10-01,2016-10-15,2016-10_Q1,129.2,10.0,20.35
2016-10-16,2016-10-31,2016-10_Q2,133.18,9.0,37.87
2016-11-01,2016-11-15,2016-11_Q1,157.24,7.0,61.72
2016-11-16,2016-11-30,2016-11_Q2,126.98,7.0,36.61
2016-12-01,2016-12-15,2016-12_Q1,112.98,7.0,31.3
2016-12-16,2016-12-31,2016-12_Q2,113.16,4.0,39.81
2017-01-01,2017-01-15,2017-01_Q1,71.05,4.0,39.65
2017-01-16,2017-01-31,2017-01_Q2,68.87,2.0,45.81
2017-02-01,2017-02-15,2017-02_Q1,22.27,2.0,11.14
2017-02-16,2017-02-28,2017-02_Q2,62.08,3.0,38.72
2017-03-01,2017-03-15,2017-03_Q1,163.9,11.0,40.44
2017-03-16,2017-03-31,2017-03_Q2,175.24,7.0,47.0
2017-04-01,2017-04-15,2017-04_Q1,96.85,5.0,38.06
2017-04-16,2017-04-30,2017-04_Q2,147.69,10.0,37.17
2017-05-01,2017-05-15,2017-05_Q1,282.8,10.0,66.29
2017-05-16,2017-05-31,2017-05_Q2,132.79,9.0,30.92
2017-06-01,2017-06-15,2017-06_Q1,79.15,8.0,20.46
2017-06-16,2017-06-30,2017-06_Q2,106.11,7.0,23.56
2017-07-01,2017-07-15,2017-07_Q1,35.78,3.0,15.53
2017-07-16,2017-07-31,2017-07_Q2,34.89,4.0,14.31
2017-08-01,2017-08-15,2017-08_Q1,59.91,7.0,19.97
2017-08-16,2017-08-31,2017-08_Q2,176.97,7.0,64.05
2017-09-01,2017-09-15,2017-09_Q1,111.6,9.0,27.99
2017-09-16,2017-09-30,2017-09_Q2,94.41,12.0,22.31
2017-10-01,2017-10-15,2017-10_Q1,119.84,9.0,28.13
2017-10-16,2017-10-31,2017-10_Q2,146.39,8.0,37.87
2017-11-01,2017-11-15,2017-11_Q1,122.31,8.0,27.77
2017-11-16,2017-11-30,2017-11_Q2,104.44,6.0,31.88
2017-12-01,2017-12-15,2017-12_Q1,55.82,3.0,32.47
2017-12-16,2017-12-31,2017-12_Q2,101.81,3.0,39.53
2018-01-01,2018-01-15,2018-01_Q1,110.53,3.0,59.61
2018-01-16,2018-01-31,2018-01_Q2,72.32,6.0,26.78
2018-02-01,2018-02-15,2018-02_Q1,45.57,3.0,19.77
2018-02-16,2018-02-28,2018-02_Q2,51.55,3.0,25.77
2018-03-01,2018-03-15,2018-03_Q1,22.56,2.0,15.23
2018-03-16,2018-03-31,2018-03_Q2,136.68,10.0,27.81
2018-04-01,2018-04-15,2018-04_Q1,144.21,10.0,30.54
2018-04-16,2018-04-30,2018-04_Q2,94.15,13.0,16.17
2018-05-01,2018-05-15,2018-05_Q1,106.22,11.0,33.87
2018-05-16,2018-05-31,2018-05_Q2,123.49,11.0,23.73
2018-06-01,2018-06-15,2018-06_Q1,98.84,8.0,21.81
2018-06-16,2018-06-30,2018-06_Q2,63.39,7.0,18.13
2018-07-01,2018-07-15,2018-07_Q1,39.81,8.0,8.98
2018-07-16,2018-07-31,2018-07_Q2,90.72,6.0,23.94
2018-08-01,2018-08-15,2018-08_Q1,93.71,8.0,23.79
2018-08-16,2018-08-31,2018-08_Q2,23.66,5.0,6.98
2018-09-01,2018-09-15,2018-09_Q1,61.24,3.0,23.12
2018-09-16,2018-09-30,2018-09_Q2,112.38,9.0,32.45
2018-10-01,2018-10-15,2018-10_Q1,105.18,5.0,37.33
2018-10-16,2018-10-31,2018-10_Q2,137.73,9.0,43.03
2018-11-01,2018-11-15,2018-11_Q1,150.81,11.0,40.05
2018-11-16,2018-11-30,2018-11_Q2,147.2,8.0,77.96
2018-12-01,2018-12-15,2018-12_Q1,77.59,2.0,52.06
2018-12-16,2018-12-31,2018-12_Q2,17.11,5.0,9.07
2019-01-01,2019-01-15,2019-01_Q1,52.23,2.0,26.12
2019-01-16,2019-01-31,2019-01_Q2,49.35,3.0,39.09
2019-02-01,2019-02-15,2019-02_Q1,0.0,0.0,0.0
2019-02-16,2019-02-28,2019-02_Q2,125.29,8.0,25.93
2019-03-01,2019-03-15,2019-03_Q1,68.26,9.0,13.8
2019-03-16,2019-03-31,2019-03_Q2,133.16,8.0,29.95
2019-04-01,2019-04-15,2019-04_Q1,127.9,8.0,43.37
2019-04-16,2019-04-30,2019-04_Q2,100.09,14.0,23.58
2019-05-01,2019-05-15,2019-05_Q1,110.93,8.0,26.26
2019-05-16,2019-05-31,2019-05_Q2,222.67,13.0,45.75
2019-06-01,2019-06-15,2019-06_Q1,125.66,13.0,14.15
2019-06-16,2019-06-30,2019-06_Q2,60.07,8.0,18.42
2019-07-01,2019-07-15,2019-07_Q1,81.15,7.0,26.32
2019-07-16,2019-07-31,2019-07_Q2,42.17,5.0,12.13
2019-08-01,2019-08-15,2019-08_Q1,38.07,2.0,29.23
2019-08-16,2019-08-31,2019-08_Q2,15.34,2.0,10.23
2019-09-01,2019-09-15,2019-09_Q1,37.26,7.0,8.98
2019-09-16,2019-09-30,2019-09_Q2,112.33,8.0,19.7
2019-10-01,2019-10-15,2019-10_Q1,162.91,8.0,66.16
2019-10-16,2019-10-31,2019-10_Q2,162.53,11.0,25.67
2019-11-01,2019-11-15,2019-11_Q1,200.35,10.0,73.83
2019-11-16,2019-11-30,2019-11_Q2,113.49,8.0,25.02
2019-12-01,2019-12-15,2019-12_Q1,84.91,5.0,28.68
2019-12-16,2019-12-31,2019-12_Q2,60.54,7.0,12.1
2020-01-01,2020-01-15,2020-01_Q1,24.46,2.0,19.55
2020-01-16,2020-01-31,2020-01_Q2,68.46,6.0,15.04
2020-02-01,2020-02-15,2020-02_Q1,4.76,1.0,4.76
2020-02-16,2020-02-29,2020-02_Q2,88.6,5.0,31.01
2020-03-01,2020-03-15,2020-03_Q1,80.69,6.0,28.45
2020-03-16,2020-03-31,2020-03_Q2,55.73,2.0,35.19
2020-04-01,2020-04-15,2020-04_Q1,127.28,7.0,41.89
2020-04-16,2020-04-30,2020-04_Q2,138.16,7.0,41.88
2020-05-01,2020-05-15,2020-05_Q1,76.91,9.0,15.33
2020-05-16,2020-05-31,2020-05_Q2,92.88,9.0,43.02
2020-06-01,2020-06-15,2020-06_Q1,75.88,12.0,13.45
2020-06-16,2020-06-30,2020-06_Q2,68.92,8.0,23.59
2020-07-01,2020-07-15,2020-07_Q1,119.63,9.0,22.69
2020-07-16,2020-07-31,2020-07_Q2,95.37,11.0,18.71
2020-08-01,2020-08-15,2020-08_Q1,50.68,4.0,17.95
2020-08-16,2020-08-31,2020-08_Q2,112.9,10.0,28.75
2020-09-01,2020-09-15,2020-09_Q1,55.95,5.0,17.26
2020-09-16,2020-09-30,2020-09_Q2,53.58,8.0,11.27
2020-10-01,2020-10-15,2020-10_Q1,86.32,6.0,21.79
2020-10-16,2020-10-31,2020-10_Q2,113.4,11.0,25.66
2020-11-01,2020-11-15,2020-11_Q1,106.74,6.0,38.29
