period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,47.69,3.0,31.73
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,62.18,1.0,62.18
2016-02-16,2016-02-29,2016-02_Q2,74.82,3.0,30.8
2016-03-01,2016-03-15,2016-03_Q1,85.83,8.0,19.12
2016-03-16,2016-03-31,2016-03_Q2,84.66,6.0,38.08
2016-04-01,2016-04-15,2016-04_Q1,139.93,8.0,32.89
2016-04-16,2016-04-30,2016-04_Q2,122.83,7.0,41.15
2016-05-01,2016-05-15,2016-05_Q1,152.7,9.0,31.98
2016-05-16,2016-05-31,2016-05_Q2,91.34,10.0,15.62
2016-06-01,2016-06-15,2016-06_Q1,54.84,5.0,24.49
2016-06-16,2016-06-30,2016-06_Q2,75.79,6.0,22.34
2016-07-01,2016-07-15,2016-07_Q1,85.1,10.0,23.45
2016-07-16,2016-07-31,2016-07_Q2,50.04,8.0,10.53
2016-08-01,2016-08-15,2016-08_Q1,41.73,4.0,14.3
2016-08-16,2016-08-31,2016-08_Q2,69.13,6.0,17.61
2016-09-01,2016-09-15,2016-09_Q1,120.28,8.0,45.96
2016-09-16,2016-09-30,2016-09_Q2,70.36,10.0,12.05
2016-10-01,2016-10-15,2016-10_Q1,142.48,11.0,32.5
2016-10-16,2016-10-31,2016-10_Q2,139.36,8.0,30.25
2016-11-01,2016-11-15,2016-11_Q1,162.66,8.0,57.69
2016-11-16,2016-11-30,2016-11_Q2,122.23,5.0,40.23
2016-12-01,2016-12-15,2016-12_Q1,129.91,8.0,32.09
2016-12-16,2016-12-31,2016-12_Q2,112.86,5.0,46.57
2017-01-01,2017-01-15,2017-01_Q1,72.22,6.0,31.05
2017-01-16,2017-01-31,2017-01_Q2,84.93,4.0,26.11
2017-02-01,2017-02-15,2017-02_Q1,39.8,3.0,19.48
2017-02-16,2017-02-28,2017-02_Q2,57.16,2.0,35.08
2017-03-01,2017-03-15,2017-03_Q1,164.09,11.0,32.34
2017-03-16,2017-03-31,2017-03_Q2,178.4,7.0,41.41
2017-04-01,2017-04-15,2017-04_Q1,95.66,5.0,36.7
2017-04-16,2017-04-30,2017-04_Q2,153.47,11.0,40.1
2017-05-01,2017-05-15,2017-05_Q1,278.96,9.0,70.05
2017-05-16,2017-05-31,2017-05_Q2,119.53,8.0,32.13
2017-06-01,2017-06-15,2017-06_Q1,81.6,9.0,17.32
2017-06-16,2017-06-30,2017-06_Q2,99.37,8.0,25.05
2017-07-01,2017-07-15,2017-07_Q1,30.74,2.0,19.9
2017-07-16,2017-07-31,2017-07_Q2,30.35,4.0,14.77
2017-08-01,2017-08-15,2017-08_Q1,54.63,6.0,18.78
2017-08-16,2017-08-31,2017-08_Q2,176.72,9.0,38.54
2017-09-01,2017-09-15,2017-09_Q1,90.24,8.0,21.63
2017-09-16,2017-09-30,2017-09_Q2,117.13,11.0,33.67
2017-10-01,2017-10-15,2017-10_Q1,119.28,9.0,26.58
2017-10-16,2017-10-31,2017-10_Q2,149.66,8.0,40.11
2017-11-01,2017-11-15,2017-11_Q1,132.2,8.0,28.0
2017-11-16,2017-11-30,2017-11_Q2,81.79,5.0,28.31
2017-12-01,2017-12-15,2017-12_Q1,52.98,3.0,28.92
2017-12-16,2017-12-31,2017-12_Q2,91.98,2.0,68.92
2018-01-01,2018-01-15,2018-01_Q1,113.3,5.0,56.57
2018-01-16,2018-01-31,2018-01_Q2,56.5,6.0,23.03
2018-02-01,2018-02-15,2018-02_Q1,58.79,3.0,27.2
2018-02-16,2018-02-28,2018-02_Q2,57.56,2.0,43.17
2018-03-01,2018-03-15,2018-03_Q1,0.0,0.0,0.0
2018-03-16,2018-03-31,2018-03_Q2,142.78,8.0,34.76
2018-04-01,2018-04-15,2018-04_Q1,129.27,8.0,31.3
2018-04-16,2018-04-30,2018-04_Q2,90.44,12.0,16.82
2018-05-01,2018-05-15,2018-05_Q1,113.47,10.0,30.68
2018-05-16,2018-05-31,2018-05_Q2,121.2,10.0,23.52
2018-06-01,2018-06-15,2018-06_Q1,100.07,10.0,20.31
2018-06-16,2018-06-30,2018-06_Q2,53.41,5.0,29.86
2018-07-01,2018-07-15,2018-07_Q1,34.28,8.0,7.1
2018-07-16,2018-07-31,2018-07_Q2,85.96,5.0,44.24
2018-08-01,2018-08-15,2018-08_Q1,78.02,8.0,15.26
2018-08-16,2018-08-31,2018-08_Q2,21.34,6.0,4.51
2018-09-01,2018-09-15,2018-09_Q1,95.14,5.0,53.8
2018-09-16,2018-09-30,2018-09_Q2,61.06,9.0,12.61
2018-10-01,2018-10-15,2018-10_Q1,95.64,4.0,35.83
2018-10-16,2018-10-31,2018-10_Q2,142.09,11.0,22.11
2018-11-01,2018-11-15,2018-11_Q1,142.39,10.0,36.47
2018-11-16,2018-11-30,2018-11_Q2,138.96,7.0,34.73
2018-12-01,2018-12-15,2018-12_Q1,53.73,1.0,53.73
2018-12-16,2018-12-31,2018-12_Q2,25.81,6.0,6.27
2019-01-01,2019-01-15,2019-01_Q1,55.75,2.0,41.81
2019-01-16,2019-01-31,2019-01_Q2,42.81,3.0,33.22
