period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,0.0,0.0,0.0
2016-01-16,2016-01-31,2016-01_Q2,189.65,6.0,73.1
2016-02-01,2016-02-15,2016-02_Q1,87.76,3.0,29.25
2016-02-16,2016-02-29,2016-02_Q2,0.0,0.0,0.0
2016-03-01,2016-03-15,2016-03_Q1,53.77,3.0,34.91
2016-03-16,2016-03-31,2016-03_Q2,0.0,0.0,0.0
2016-04-01,2016-04-15,2016-04_Q1,44.05,2.0,22.03
2016-04-16,2016-04-30,2016-04_Q2,0.0,0.0,0.0
2016-05-01,2016-05-15,2016-05_Q1,42.52,3.0,30.87
2016-05-16,2016-05-31,2016-05_Q2,7.68,1.0,7.68
2016-06-01,2016-06-15,2016-06_Q1,55.16,3.0,23.64
2016-06-16,2016-06-30,2016-06_Q2,38.22,2.0,28.67
2016-07-01,2016-07-15,2016-07_Q1,12.09,2.0,6.04
2016-07-16,2016-07-31,2016-07_Q2,27.25,1.0,27.25
2016-08-01,2016-08-15,2016-08_Q1,12.38,2.0,6.76
2016-08-16,2016-08-31,2016-08_Q2,8.55,1.0,8.55
2016-09-01,2016-09-15,2016-09_Q1,9.84,2.0,5.03
2016-09-16,2016-09-30,2016-09_Q2,26.45,3.0,12.55
2016-10-01,2016-10-15,2016-10_Q1,17.59,2.0,11.21
2016-10-16,2016-10-31,2016-10_Q2,9.69,2.0,5.25
2016-11-01,2016-11-15,2016-11_Q1,46.72,2.0,31.15
2016-11-16,2016-11-30,2016-11_Q2,47.1,1.0,47.1
2016-12-01,2016-12-15,2016-12_Q1,47.49,4.0,21.15
2016-12-16,2016-12-31,2016-12_Q2,36.27,3.0,18.14
2017-01-01,2017-01-15,2017-01_Q1,26.55,2.0,16.1
2017-01-16,2017-01-31,2017-01_Q2,15.67,3.0,6.08
2017-02-01,2017-02-15,2017-02_Q1,5.37,1.0,5.37
2017-02-16,2017-02-28,2017-02_Q2,11.85,2.0,7.06
2017-03-01,2017-03-15,2017-03_Q1,59.75,1.0,59.75
2017-03-16,2017-03-31,2017-03_Q2,266.32,7.0,90.91
2017-04-01,2017-04-15,2017-04_Q1,14.61,2.0,8.87
2017-04-16,2017-04-30,2017-04_Q2,18.24,2.0,9.98
2017-05-01,2017-05-15,2017-05_Q1,0.0,0.0,0.0
2017-05-16,2017-05-31,2017-05_Q2,77.71,3.0,38.85
2017-06-01,2017-06-15,2017-06_Q1,21.11,1.0,21.11
2017-06-16,2017-06-30,2017-06_Q2,0.0,0.0,0.0
2017-07-01,2017-07-15,2017-07_Q1,5.67,1.0,5.67
2017-07-16,2017-07-31,2017-07_Q2,12.0,2.0,6.3
2017-08-01,2017-08-15,2017-08_Q1,13.8,2.0,7.03
2017-08-16,2017-08-31,2017-08_Q2,6.99,1.0,6.99
2017-09-01,2017-09-15,2017-09_Q1,0.0,0.0,0.0
2017-09-16,2017-09-30,2017-09_Q2,10.25,2.0,6.72
2017-10-01,2017-10-15,2017-10_Q1,191.88,3.0,87.21
2017-10-16,2017-10-31,2017-10_Q2,145.93,3.0,70.58
2017-11-01,2017-11-15,2017-11_Q1,33.25,1.0,33.25
2017-11-16,2017-11-30,2017-11_Q2,105.28,3.0,40.3
2017-12-01,2017-12-15,2017-12_Q1,57.73,2.0,28.87
2017-12-16,2017-12-31,2017-12_Q2,62.08,3.0,35.28
2018-01-01,2018-01-15,2018-01_Q1,67.81,4.0,29.06
2018-01-16,2018-01-31,2018-01_Q2,7.66,1.0,7.66
2018-02-01,2018-02-15,2018-02_Q1,52.71,2.0,41.01
2018-02-16,2018-02-28,2018-02_Q2,144.14,4.0,61.0
2018-03-01,2018-03-15,2018-03_Q1,0.0,0.0,0.0
2018-03-16,2018-03-31,2018-03_Q2,98.71,3.0,47.46
2018-04-01,2018-04-15,2018-04_Q1,45.99,2.0,34.49
2018-04-16,2018-04-30,2018-04_Q2,0.0,0.0,0.0
2018-05-01,2018-05-15,2018-05_Q1,32.53,4.0,10.14
2018-05-16,2018-05-31,2018-05_Q2,26.37,3.0,14.09
