period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,86.94,8.0,15.68
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,19.26,2.0,10.18
2016-02-16,2016-02-29,2016-02_Q2,21.5,4.0,8.6
2016-03-01,2016-03-15,2016-03_Q1,58.59,6.0,27.69
2016-03-16,2016-03-31,2016-03_Q2,65.02,6.0,32.43
2016-04-01,2016-04-15,2016-04_Q1,79.3,8.0,17.31
2016-04-16,2016-04-30,2016-04_Q2,70.32,7.0,20.87
2016-05-01,2016-05-15,2016-05_Q1,95.52,6.0,35.38
2016-05-16,2016-05-31,2016-05_Q2,55.3,6.0,21.51
2016-06-01,2016-06-15,2016-06_Q1,26.15,4.0,9.49
2016-06-16,2016-06-30,2016-06_Q2,42.14,7.0,9.33
2016-07-01,2016-07-15,2016-07_Q1,25.29,6.0,9.18
2016-07-16,2016-07-31,2016-07_Q2,21.13,8.0,4.99
2016-08-01,2016-08-15,2016-08_Q1,14.16,4.0,4.71
2016-08-16,2016-08-31,2016-08_Q2,40.66,5.0,20.81
2016-09-01,2016-09-15,2016-09_Q1,48.36,5.0,17.57
2016-09-16,2016-09-30,2016-09_Q2,46.1,8.0,8.81
2016-10-01,2016-10-15,2016-10_Q1,107.07,8.0,26.88
2016-10-16,2016-10-31,2016-10_Q2,119.48,6.0,47.44
2016-11-01,2016-11-15,2016-11_Q1,138.78,7.0,47.86
2016-11-16,2016-11-30,2016-11_Q2,99.1,4.0,40.5
2016-12-01,2016-12-15,2016-12_Q1,33.84,4.0,15.04
2016-12-16,2016-12-31,2016-12_Q2,51.83,4.0,17.27
2017-01-01,2017-01-15,2017-01_Q1,56.27,6.0,19.29
2017-01-16,2017-01-31,2017-01_Q2,24.12,2.0,20.23
2017-02-01,2017-02-15,2017-02_Q1,24.64,1.0,24.64
2017-02-16,2017-02-28,2017-02_Q2,36.42,2.0,22.16
2017-03-01,2017-03-15,2017-03_Q1,117.8,8.0,36.61
2017-03-16,2017-03-31,2017-03_Q2,121.58,11.0,40.16
2017-04-01,2017-04-15,2017-04_Q1,90.46,5.0,27.89
2017-04-16,2017-04-30,2017-04_Q2,106.04,9.0,22.15
2017-05-01,2017-05-15,2017-05_Q1,119.09,9.0,26.98
2017-05-16,2017-05-31,2017-05_Q2,25.82,4.0,10.62
2017-06-01,2017-06-15,2017-06_Q1,55.86,6.0,11.41
2017-06-16,2017-06-30,2017-06_Q2,41.5,6.0,11.74
2017-07-01,2017-07-15,2017-07_Q1,18.49,4.0,7.71
