period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,44.69,21.19,42.31,2.38,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,21.61,42.31,-42.31,-1.249,,,
2016-02-01,2016-02-15,2016-02_Q1,69.36,21.57,39.47,29.89,-1.129,,,
2016-02-16,2016-02-29,2016-02_Q2,56.31,21.69,39.47,16.84,-0.211,,,
2016-03-01,2016-03-15,2016-03_Q1,101.06,21.23,43.26,57.8,-0.524,,,
2016-03-16,2016-03-31,2016-03_Q2,57.66,21.64,43.26,14.4,-0.599,-1.064,,
2016-04-01,2016-04-15,2016-04_Q1,136.63,20.95,40.36,96.27,-0.736,-0.975,,
2016-04-16,2016-04-30,2016-04_Q2,117.33,21.01,40.36,76.97,0.41,-0.573,,
2016-05-01,2016-05-15,2016-05_Q1,152.15,20.92,42.26,109.89,0.648,-0.217,,
2016-05-16,2016-05-31,2016-05_Q2,93.62,21.11,42.26,51.36,0.321,-0.182,,
2016-06-01,2016-06-15,2016-06_Q1,56.9,20.3,38.89,18.01,-1.096,-0.535,,
2016-06-16,2016-06-30,2016-06_Q2,78.18,20.71,38.89,39.29,-0.623,-0.196,-1.049,
2016-07-01,2016-07-15,2016-07_Q1,92.44,20.45,39.24,53.2,0.854,0.045,-0.732,
2016-07-16,2016-07-31,2016-07_Q2,54.65,20.16,39.24,15.41,0.694,-0.139,-0.348,
2016-08-01,2016-08-15,2016-08_Q1,52.49,20.66,40.12,12.37,-0.265,-0.684,-0.459,
2016-08-16,2016-08-31,2016-08_Q2,74.89,20.5,40.12,34.77,-0.094,-0.496,-0.261,
2016-09-01,2016-09-15,2016-09_Q1,131.8,19.94,36.7,95.1,0.875,0.869,-0.047,
2016-09-16,2016-09-30,2016-09_Q2,74.22,20.4,36.7,37.52,1.244,0.792,0.254,
2016-10-01,2016-10-15,2016-10_Q1,140.77,20.35,38.0,102.77,0.342,0.478,0.264,
2016-10-16,2016-10-31,2016-10_Q2,141.03,20.23,38.0,103.03,0.501,0.619,0.285,
2016-11-01,2016-11-15,2016-11_Q1,161.92,20.61,37.55,124.37,0.797,0.966,0.417,
2016-11-16,2016-11-30,2016-11_Q2,119.27,20.53,37.55,81.72,0.808,0.889,0.628,
2016-12-01,2016-12-15,2016-12_Q1,120.95,20.25,37.62,83.33,1.214,0.898,1.169,
2016-12-16,2016-12-31,2016-12_Q2,120.49,20.41,37.62,82.87,1.468,1.244,1.408,0.109
2017-01-01,2017-01-15,2017-01_Q1,89.41,20.29,36.98,52.43,0.548,1.472,1.045,0.212
2017-01-16,2017-01-31,2017-01_Q2,75.6,20.02,36.98,38.62,0.687,1.543,1.108,0.386
2017-02-01,2017-02-15,2017-02_Q1,38.21,20.67,33.59,4.62,-0.086,0.592,1.044,0.297
2017-02-16,2017-02-28,2017-02_Q2,51.72,19.59,33.59,18.13,-0.791,0.421,0.744,0.157
2017-03-01,2017-03-15,2017-03_Q1,170.28,19.96,37.18,133.1,0.339,0.376,0.632,0.277
2017-03-16,2017-03-31,2017-03_Q2,172.87,20.11,37.18,135.69,1.396,0.573,0.938,0.796
2017-04-01,2017-04-15,2017-04_Q1,93.34,20.73,39.46,53.88,0.902,0.493,0.848,0.614
2017-04-16,2017-04-30,2017-04_Q2,145.23,20.81,39.46,105.77,-0.105,0.603,0.996,0.842
2017-05-01,2017-05-15,2017-05_Q1,285.91,20.2,40.39,245.52,1.84,1.599,1.338,1.412
2017-05-16,2017-05-31,2017-05_Q2,119.0,20.99,40.39,78.61,1.782,1.838,1.416,1.456
2017-06-01,2017-06-15,2017-06_Q1,84.83,20.71,39.49,45.34,0.115,1.721,1.221,1.521
2017-06-16,2017-06-30,2017-06_Q2,103.11,20.58,39.49,63.62,0.372,1.575,1.429,1.61
2017-07-01,2017-07-15,2017-07_Q1,30.36,20.64,40.81,-10.45,0.139,1.513,1.46,1.539
2017-07-16,2017-07-31,2017-07_Q2,32.05,20.69,40.81,-8.76,-0.961,1.58,1.244,1.461
2017-08-01,2017-08-15,2017-08_Q1,58.78,20.63,39.83,18.95,-0.683,-0.706,1.325,1.452
2017-08-16,2017-08-31,2017-08_Q2,185.59,20.4,39.83,145.76,1.536,0.736,1.842,1.584
2017-09-01,2017-09-15,2017-09_Q1,104.37,20.48,38.52,65.85,1.655,1.327,1.921,1.519
2017-09-16,2017-09-30,2017-09_Q2,110.43,20.74,38.52,71.91,1.352,1.389,1.925,1.476
2017-10-01,2017-10-15,2017-10_Q1,121.62,20.39,38.97,82.65,0.561,1.252,1.755,1.422
2017-10-16,2017-10-31,2017-10_Q2,147.63,20.65,38.97,108.66,0.256,1.436,1.705,1.425
2017-11-01,2017-11-15,2017-11_Q1,115.79,20.53,37.47,78.32,0.23,1.323,0.826,1.303
2017-11-16,2017-11-30,2017-11_Q2,90.27,20.57,37.47,52.8,-0.711,0.275,0.607,1.245
2017-12-01,2017-12-15,2017-12_Q1,52.82,20.62,38.69,14.13,-0.852,-0.033,0.623,1.147
2017-12-16,2017-12-31,2017-12_Q2,94.6,20.55,38.69,55.91,0.057,-0.33,0.608,1.267
2018-01-01,2018-01-15,2018-01_Q1,112.72,19.66,36.53,76.19,0.509,-0.23,0.665,1.252
2018-01-16,2018-01-31,2018-01_Q2,74.41,20.43,36.53,37.88,0.997,0.031,0.886,1.095
2018-02-01,2018-02-15,2018-02_Q1,53.53,20.63,33.58,19.95,0.196,-0.083,0.839,1.188
2018-02-16,2018-02-28,2018-02_Q2,52.61,19.62,33.58,19.03,-0.376,0.054,-0.147,1.237
