period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,137.73,19.38,37.73,100.0,,,,
2016-01-16,2016-01-31,2016-01_Q2,54.49,19.49,37.73,16.76,0.745,,,
2016-02-01,2016-02-15,2016-02_Q1,29.31,19.7,35.65,-6.34,-1.258,,,
2016-02-16,2016-02-29,2016-02_Q2,44.67,19.97,35.65,9.02,-1.324,,,
2016-03-01,2016-03-15,2016-03_Q1,135.52,19.37,39.37,96.15,-0.714,,,
2016-03-16,2016-03-31,2016-03_Q2,123.58,20.1,39.37,84.21,0.183,-0.399,,
2016-04-01,2016-04-15,2016-04_Q1,129.88,19.57,38.28,91.6,0.102,-0.54,,
2016-04-16,2016-04-30,2016-04_Q2,79.2,19.83,38.28,40.92,-0.755,-0.761,,
2016-05-01,2016-05-15,2016-05_Q1,125.43,19.52,39.38,86.05,-0.507,-0.404,,
2016-05-16,2016-05-31,2016-05_Q2,135.55,19.65,39.38,96.17,0.167,-0.032,,
2016-06-01,2016-06-15,2016-06_Q1,67.76,19.0,36.11,31.65,-0.073,-0.45,,
2016-06-16,2016-06-30,2016-06_Q2,60.0,19.02,36.11,23.89,0.124,-0.582,-0.488,
2016-07-01,2016-07-15,2016-07_Q1,30.11,18.99,36.62,-6.51,0.54,-0.634,-0.647,
2016-07-16,2016-07-31,2016-07_Q2,29.85,18.69,36.62,-6.77,-0.238,-0.178,-0.576,
2016-08-01,2016-08-15,2016-08_Q1,6.58,19.01,37.03,-30.45,-1.0,-0.214,-0.469,
2016-08-16,2016-08-31,2016-08_Q2,37.08,19.0,37.03,0.05,-0.708,-0.224,-0.229,
2016-09-01,2016-09-15,2016-09_Q1,67.85,18.49,33.99,33.86,1.027,0.324,-0.453,
2016-09-16,2016-09-30,2016-09_Q2,66.39,18.64,33.99,32.4,0.927,0.192,-0.479,
2016-10-01,2016-10-15,2016-10_Q1,114.94,18.64,34.57,80.37,0.553,0.371,-0.397,
2016-10-16,2016-10-31,2016-10_Q2,129.77,18.34,34.57,95.2,0.526,0.413,0.309,
2016-11-01,2016-11-15,2016-11_Q1,165.66,18.59,33.35,132.31,0.704,0.817,0.47,
2016-11-16,2016-11-30,2016-11_Q2,26.54,18.46,33.35,-6.81,-0.617,0.413,0.236,
2016-12-01,2016-12-15,2016-12_Q1,70.65,18.42,33.9,36.75,-0.924,0.206,0.287,
2016-12-16,2016-12-31,2016-12_Q2,137.75,18.38,33.9,103.85,0.709,0.369,0.226,-0.184
2017-01-01,2017-01-15,2017-01_Q1,88.08,18.5,33.45,54.63,0.537,0.194,0.224,-0.242
2017-01-16,2017-01-31,2017-01_Q2,43.87,18.01,33.45,10.42,0.133,0.022,0.205,-0.262
2017-02-01,2017-02-15,2017-02_Q1,32.53,18.83,30.74,1.79,-1.189,-0.96,0.166,-0.259
2017-02-16,2017-02-28,2017-02_Q2,35.98,17.9,30.74,5.24,-1.26,-0.975,-0.102,-0.35
2017-03-01,2017-03-15,2017-03_Q1,174.17,18.46,34.64,139.53,-0.116,-0.18,0.147,-0.195
2017-03-16,2017-03-31,2017-03_Q2,131.43,18.47,34.64,96.79,0.787,-0.341,0.126,-0.231
2017-04-01,2017-04-15,2017-04_Q1,99.68,19.37,36.6,63.08,-0.137,-0.348,-0.292,-0.404
2017-04-16,2017-04-30,2017-04_Q2,167.01,19.12,36.6,130.41,0.449,0.146,-0.199,-0.006
2017-05-01,2017-05-15,2017-05_Q1,221.53,18.58,36.75,184.78,1.366,1.068,0.299,0.442
2017-05-16,2017-05-31,2017-05_Q2,58.89,19.21,36.75,22.14,0.64,0.877,0.402,0.191
2017-06-01,2017-06-15,2017-06_Q1,52.97,19.0,35.56,17.41,-1.63,0.117,0.136,0.066
2017-06-16,2017-06-30,2017-06_Q2,59.21,18.72,35.56,23.65,-0.168,-0.023,-0.012,0.05
2017-07-01,2017-07-15,2017-07_Q1,0.0,18.83,37.28,-37.28,-0.414,-0.025,0.17,-0.033
2017-07-16,2017-07-31,2017-07_Q2,50.79,19.2,37.28,13.51,-0.807,-0.181,0.167,0.001
2017-08-01,2017-08-15,2017-08_Q1,28.44,19.0,36.56,-8.12,0.35,-1.122,0.265,0.185
2017-08-16,2017-08-31,2017-08_Q2,25.69,18.76,36.56,-10.87,-0.278,-0.453,0.476,0.16
2017-09-01,2017-09-15,2017-09_Q1,66.96,19.0,35.52,31.44,0.711,0.292,0.105,0.176
2017-09-16,2017-09-30,2017-09_Q2,90.54,18.99,35.52,55.02,1.332,0.568,0.216,0.206
