period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,0.0,0.0,0.0
2016-01-16,2016-01-31,2016-01_Q2,222.58,5.0,104.59
2016-02-01,2016-02-15,2016-02_Q1,268.09,7.0,62.34
2016-02-16,2016-02-29,2016-02_Q2,26.79,1.0,26.79
2016-03-01,2016-03-15,2016-03_Q1,462.19,6.0,240.29
2016-03-16,2016-03-31,2016-03_Q2,9.96,1.0,9.96
2016-04-01,2016-04-15,2016-04_Q1,79.49,2.0,57.81
2016-04-16,2016-04-30,2016-04_Q2,0.0,0.0,0.0
2016-05-01,2016-05-15,2016-05_Q1,28.21,4.0,10.78
2016-05-16,2016-05-31,2016-05_Q2,7.88,1.0,7.88
2016-06-01,2016-06-15,2016-06_Q1,62.99,1.0,62.99
2016-06-16,2016-06-30,2016-06_Q2,68.13,1.0,68.13
2016-07-01,2016-07-15,2016-07_Q1,99.5,1.0,99.5
2016-07-16,2016-07-31,2016-07_Q2,0.0,0.0,0.0
2016-08-01,2016-08-15,2016-08_Q1,16.35,2.0,10.28
2016-08-16,2016-08-31,2016-08_Q2,11.06,2.0,5.67
2016-09-01,2016-09-15,2016-09_Q1,6.16,1.0,6.16
2016-09-16,2016-09-30,2016-09_Q2,24.5,3.0,11.83
2016-10-01,2016-10-15,2016-10_Q1,12.85,2.0,8.31
2016-10-16,2016-10-31,2016-10_Q2,10.14,2.0,6.38
2016-11-01,2016-11-15,2016-11_Q1,34.18,3.0,25.11
2016-11-16,2016-11-30,2016-11_Q2,7.03,2.0,3.96
2016-12-01,2016-12-15,2016-12_Q1,112.92,6.0,45.22
2016-12-16,2016-12-31,2016-12_Q2,98.52,10.0,30.23
2017-01-01,2017-01-15,2017-01_Q1,301.97,2.0,249.83
2017-01-16,2017-01-31,2017-01_Q2,190.12,2.0,166.36
2017-02-01,2017-02-15,2017-02_Q1,78.37,2.0,52.25
2017-02-16,2017-02-28,2017-02_Q2,18.5,1.0,18.5
2017-03-01,2017-03-15,2017-03_Q1,0.0,0.0,0.0
2017-03-16,2017-03-31,2017-03_Q2,801.98,9.0,155.8
2017-04-01,2017-04-15,2017-04_Q1,25.64,3.0,8.96
2017-04-16,2017-04-30,2017-04_Q2,29.87,4.0,9.86
2017-05-01,2017-05-15,2017-05_Q1,0.0,0.0,0.0
2017-05-16,2017-05-31,2017-05_Q2,136.73,3.0,58.6
2017-06-01,2017-06-15,2017-06_Q1,37.54,1.0,37.54
2017-06-16,2017-06-30,2017-06_Q2,0.0,0.0,0.0
2017-07-01,2017-07-15,2017-07_Q1,7.98,2.0,4.44
2017-07-16,2017-07-31,2017-07_Q2,5.49,1.0,5.49
2017-08-01,2017-08-15,2017-08_Q1,5.86,1.0,5.86
