crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
sugarcane,2016-01-01,2016-01-15,2016-01_Q1,26.64,1.27,1.62,VIABLE,optimal temperature range,1.0
sugarcane,2016-01-16,2016-01-31,2016-01_Q2,26.59,0.93,0.86,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-01,2016-02-15,2016-02_Q1,27.12,1.09,1.18,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-16,2016-02-29,2016-02_Q2,27.79,1.53,2.33,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-01,2016-03-15,2016-03_Q1,25.1,1.11,1.23,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-16,2016-03-31,2016-03_Q2,25.43,1.06,1.13,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-01,2016-04-15,2016-04_Q1,24.29,0.77,0.6,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-16,2016-04-30,2016-04_Q2,23.48,0.35,0.12,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-01,2016-05-15,2016-05_Q1,23.73,1.24,1.55,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-16,2016-05-31,2016-05_Q2,22.6,0.75,0.56,VIABLE,optimal temperature range,1.0
sugarcane,2016-06-01,2016-06-15,2016-06_Q1,20.82,1.21,1.47,VIABLE,optimal temperature range,1.0
sugarcane,2016-06-16,2016-06-30,2016-06_Q2,20.31,1.56,2.43,VIABLE,optimal temperature range,1.0
sugarcane,2016-07-01,2016-07-15,2016-07_Q1,18.47,1.96,3.83,VIABLE_WITH_RESERVE,cool for crop,0.694
sugarcane,2016-07-16,2016-07-31,2016-07_Q2,19.94,1.15,1.33,VIABLE_WITH_RESERVE,cool for crop,0.988
sugarcane,2016-08-01,2016-08-15,2016-08_Q1,18.54,1.12,1.26,VIABLE_WITH_RESERVE,cool for crop,0.708
sugarcane,2016-08-16,2016-08-31,2016-08_Q2,19.74,1.44,2.07,VIABLE_WITH_RESERVE,cool for crop,0.948
sugarcane,2016-09-01,2016-09-15,2016-09_Q1,21.5,0.79,0.62,VIABLE,optimal temperature range,1.0
sugarcane,2016-09-16,2016-09-30,2016-09_Q2,23.93,0.87,0.76,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-01,2016-10-15,2016-10_Q1,23.28,1.2,1.43,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-16,2016-10-31,2016-10_Q2,23.92,0.59,0.35,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-01,2016-11-15,2016-11_Q1,26.27,0.99,0.98,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-16,2016-11-30,2016-11_Q2,24.96,1.14,1.3,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-01,2016-12-15,2016-12_Q1,26.05,1.06,1.12,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,26.13,0.57,0.33,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,25.9,0.97,0.95,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,26.53,0.92,0.85,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,26.71,1.28,1.63,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,25.94,0.79,0.63,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,25.99,0.99,0.98,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,27.06,1.51,2.27,VIABLE,optimal temperature range,1.0
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,23.93,0.58,0.34,VIABLE,optimal temperature range,1.0
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,22.17,1.07,1.14,VIABLE,optimal temperature range,1.0
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,21.63,0.69,0.47,VIABLE,optimal temperature range,1.0
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,21.09,0.88,0.78,VIABLE,optimal temperature range,1.0
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,17.82,1.22,1.49,VIABLE_WITH_RESERVE,cool for crop,0.564
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,19.68,0.62,0.38,VIABLE_WITH_RESERVE,cool for crop,0.936
sugarcane,2017-07-01,2017-07-15,2017-07_Q1,20.16,0.58,0.33,VIABLE,optimal temperature range,1.0
sugarcane,2017-07-16,2017-07-31,2017-07_Q2,19.3,0.42,0.17,VIABLE_WITH_RESERVE,cool for crop,0.86
sugarcane,2017-08-01,2017-08-15,2017-08_Q1,20.1,0.74,0.54,VIABLE,optimal temperature range,1.0
sugarcane,2017-08-16,2017-08-31,2017-08_Q2,20.29,0.84,0.71,VIABLE,optimal temperature range,1.0
sugarcane,2017-09-01,2017-09-15,2017-09_Q1,21.34,0.63,0.4,VIABLE,optimal temperature range,1.0
sugarcane,2017-09-16,2017-09-30,2017-09_Q2,22.24,0.98,0.97,VIABLE,optimal temperature range,1.0
sugarcane,2017-10-01,2017-10-15,2017-10_Q1,23.97,0.29,0.08,VIABLE,optimal temperature range,1.0
sugarcane,2017-10-16,2017-10-31,2017-10_Q2,23.32,1.71,2.91,VIABLE,optimal temperature range,1.0
sugarcane,2017-11-01,2017-11-15,2017-11_Q1,23.82,1.16,1.35,VIABLE,optimal temperature range,1.0
sugarcane,2017-11-16,2017-11-30,2017-11_Q2,24.11,0.83,0.69,VIABLE,optimal temperature range,1.0
sugarcane,2017-12-01,2017-12-15,2017-12_Q1,26.03,0.62,0.38,VIABLE,optimal temperature range,1.0
sugarcane,2017-12-16,2017-12-31,2017-12_Q2,26.14,0.64,0.41,VIABLE,optimal temperature range,1.0
sugarcane,2018-01-01,2018-01-15,2018-01_Q1,26.9,1.58,2.49,VIABLE,optimal temperature range,1.0
sugarcane,2018-01-16,2018-01-31,2018-01_Q2,25.35,0.78,0.61,VIABLE,optimal temperature range,1.0
sugarcane,2018-02-01,2018-02-15,2018-02_Q1,25.94,2.0,4.0,VIABLE,optimal temperature range,1.0
sugarcane,2018-02-16,2018-02-28,2018-02_Q2,26.19,1.61,2.6,VIABLE,optimal temperature range,1.0
sugarcane,2018-03-01,2018-03-15,2018-03_Q1,24.63,0.83,0.69,VIABLE,optimal temperature range,1.0
sugarcane,2018-03-16,2018-03-31,2018-03_Q2,24.73,1.26,1.58,VIABLE,optimal temperature range,1.0
sugarcane,2018-04-01,2018-04-15,2018-04_Q1,24.53,0.78,0.61,VIABLE,optimal temperature range,1.0
sugarcane,2018-04-16,2018-04-30,2018-04_Q2,23.04,0.58,0.34,VIABLE,optimal temperature range,1.0
sugarcane,2018-05-01,2018-05-15,2018-05_Q1,21.5,1.31,1.71,VIABLE,optimal temperature range,1.0
sugarcane,2018-05-16,2018-05-31,2018-05_Q2,20.51,0.65,0.42,VIABLE,optimal temperature range,1.0
sugarcane,2018-06-01,2018-06-15,2018-06_Q1,18.56,1.21,1.47,VIABLE_WITH_RESERVE,cool for crop,0.712
sugarcane,2018-06-16,2018-06-30,2018-06_Q2,18.67,1.62,2.62,VIABLE_WITH_RESERVE,cool for crop,0.734
sugarcane,2018-07-01,2018-07-15,2018-07_Q1,18.46,1.24,1.54,VIABLE_WITH_RESERVE,cool for crop,0.692
sugarcane,2018-07-16,2018-07-31,2018-07_Q2,19.63,0.4,0.16,VIABLE_WITH_RESERVE,cool for crop,0.926
sugarcane,2018-08-01,2018-08-15,2018-08_Q1,19.52,0.89,0.79,VIABLE_WITH_RESERVE,cool for crop,0.904
sugarcane,2018-08-16,2018-08-31,2018-08_Q2,20.02,1.04,1.09,VIABLE,optimal temperature range,1.0
sugarcane,2018-09-01,2018-09-15,2018-09_Q1,21.67,0.87,0.76,VIABLE,optimal temperature range,1.0
sugarcane,2018-09-16,2018-09-30,2018-09_Q2,21.74,0.54,0.29,VIABLE,optimal temperature range,1.0
sugarcane,2018-10-01,2018-10-15,2018-10_Q1,23.21,1.21,1.46,VIABLE,optimal temperature range,1.0
sugarcane,2018-10-16,2018-10-31,2018-10_Q2,25.13,0.78,0.6,VIABLE,optimal temperature range,1.0
sugarcane,2018-11-01,2018-11-15,2018-11_Q1,24.7,0.84,0.7,VIABLE,optimal temperature range,1.0
sugarcane,2018-11-16,2018-11-30,2018-11_Q2,27.93,2.67,7.11,VIABLE,optimal temperature range,1.0
sugarcane,2018-12-01,2018-12-15,2018-12_Q1,25.82,2.24,5.03,VIABLE,optimal temperature range,1.0
sugarcane,2018-12-16,2018-12-31,2018-12_Q2,26.16,1.71,2.92,VIABLE,optimal temperature range,1.0
sugarcane,2019-01-01,2019-01-15,2019-01_Q1,25.7,1.14,1.31,VIABLE,optimal temperature range,1.0
sugarcane,2019-01-16,2019-01-31,2019-01_Q2,24.63,0.6,0.36,VIABLE,optimal temperature range,1.0
sugarcane,2019-02-01,2019-02-15,2019-02_Q1,26.52,2.12,4.48,VIABLE,optimal temperature range,1.0
sugarcane,2019-02-16,2019-02-28,2019-02_Q2,26.41,2.15,4.62,VIABLE,optimal temperature range,1.0
sugarcane,2019-03-01,2019-03-15,2019-03_Q1,25.21,0.95,0.91,VIABLE,optimal temperature range,1.0
sugarcane,2019-03-16,2019-03-31,2019-03_Q2,25.06,0.59,0.35,VIABLE,optimal temperature range,1.0
sugarcane,2019-04-01,2019-04-15,2019-04_Q1,23.37,0.47,0.22,VIABLE,optimal temperature range,1.0
sugarcane,2019-04-16,2019-04-30,2019-04_Q2,23.22,0.65,0.42,VIABLE,optimal temperature range,1.0
sugarcane,2019-05-01,2019-05-15,2019-05_Q1,21.65,1.24,1.53,VIABLE,optimal temperature range,1.0
sugarcane,2019-05-16,2019-05-31,2019-05_Q2,20.91,0.65,0.43,VIABLE,optimal temperature range,1.0
sugarcane,2019-06-01,2019-06-15,2019-06_Q1,18.74,1.51,2.28,VIABLE_WITH_RESERVE,cool for crop,0.748
sugarcane,2019-06-16,2019-06-30,2019-06_Q2,18.09,1.46,2.12,VIABLE_WITH_RESERVE,cool for crop,0.618
sugarcane,2019-07-01,2019-07-15,2019-07_Q1,18.4,1.44,2.08,VIABLE_WITH_RESERVE,cool for crop,0.68
sugarcane,2019-07-16,2019-07-31,2019-07_Q2,17.42,1.58,2.51,VIABLE_WITH_RESERVE,cool for crop,0.484
sugarcane,2019-08-01,2019-08-15,2019-08_Q1,18.78,1.28,1.64,VIABLE_WITH_RESERVE,cool for crop,0.756
sugarcane,2019-08-16,2019-08-31,2019-08_Q2,19.35,0.83,0.69,VIABLE_WITH_RESERVE,cool for crop,0.87
sugarcane,2019-09-01,2019-09-15,2019-09_Q1,20.02,0.73,0.54,VIABLE,optimal temperature range,1.0
