period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,37.75,22.46,59.38,-21.63,,,,
2016-01-16,2016-01-31,2016-01_Q2,151.17,23.79,59.38,91.79,-0.131,,,
2016-02-01,2016-02-15,2016-02_Q1,151.03,23.43,54.27,96.76,0.909,,,
2016-02-16,2016-02-29,2016-02_Q2,0.0,24.16,54.27,-54.27,-0.497,,,
2016-03-01,2016-03-15,2016-03_Q1,193.16,22.84,49.57,143.59,-0.355,,,
2016-03-16,2016-03-31,2016-03_Q2,47.33,21.88,49.57,-2.24,-0.204,-0.685,,
2016-04-01,2016-04-15,2016-04_Q1,30.53,21.68,38.51,-7.98,-0.891,-0.53,,
2016-04-16,2016-04-30,2016-04_Q2,37.25,20.08,38.51,-1.26,-1.189,-1.06,,
2016-05-01,2016-05-15,2016-05_Q1,123.46,19.74,30.15,93.31,0.044,-0.742,,
2016-05-16,2016-05-31,2016-05_Q2,11.68,18.03,30.15,-18.47,0.003,-0.708,,
2016-06-01,2016-06-15,2016-06_Q1,174.34,15.92,18.37,155.97,0.611,-0.503,,
2016-06-16,2016-06-30,2016-06_Q2,175.36,14.93,18.37,156.99,1.962,1.522,-0.145,
2016-07-01,2016-07-15,2016-07_Q1,31.87,14.35,18.72,13.15,1.862,1.538,0.168,
2016-07-16,2016-07-31,2016-07_Q2,0.0,16.08,18.72,-18.72,-0.871,1.591,-0.174,
2016-08-01,2016-08-15,2016-08_Q1,58.39,15.04,20.28,38.11,-0.024,1.589,-0.025,
2016-08-16,2016-08-31,2016-08_Q2,36.79,15.7,20.28,16.51,1.616,1.953,0.455,
2016-09-01,2016-09-15,2016-09_Q1,0.0,17.7,28.88,-28.88,0.606,1.459,0.189,
2016-09-16,2016-09-30,2016-09_Q2,51.07,17.94,28.88,22.19,0.411,0.381,1.346,
2016-10-01,2016-10-15,2016-10_Q1,24.85,18.51,37.42,-12.57,-0.034,0.092,1.457,
2016-10-16,2016-10-31,2016-10_Q2,25.21,19.88,37.42,-12.21,-1.108,-0.017,1.29,
2016-11-01,2016-11-15,2016-11_Q1,61.1,22.59,51.48,9.62,-0.452,-0.442,0.924,
2016-11-16,2016-11-30,2016-11_Q2,15.75,21.58,51.48,-35.73,-0.443,-0.849,0.977,
2016-12-01,2016-12-15,2016-12_Q1,125.17,23.87,64.16,61.01,-0.185,-0.587,0.126,
2016-12-16,2016-12-31,2016-12_Q2,21.82,23.82,64.16,-42.34,0.042,-1.044,-0.798,-0.622
2017-01-01,2017-01-15,2017-01_Q1,262.22,24.74,69.64,192.58,0.771,-0.065,-0.132,-0.149
2017-01-16,2017-01-31,2017-01_Q2,39.47,25.15,69.64,-30.17,0.96,-0.063,-0.145,-0.342
2017-02-01,2017-02-15,2017-02_Q1,15.54,26.1,58.78,-43.24,-1.077,-0.585,-0.905,-0.735
2017-02-16,2017-02-28,2017-02_Q2,111.9,23.33,58.78,53.12,-0.868,-0.352,-0.866,-0.533
2017-03-01,2017-03-15,2017-03_Q1,134.38,22.6,51.72,82.66,-0.013,-0.601,-0.654,-0.616
2017-03-16,2017-03-31,2017-03_Q2,595.53,23.03,51.72,543.81,1.594,1.055,0.43,0.767
2017-04-01,2017-04-15,2017-04_Q1,30.46,19.29,31.49,-1.03,1.628,0.701,0.394,0.807
2017-04-16,2017-04-30,2017-04_Q2,37.79,18.66,31.49,6.3,-0.9,0.79,0.355,0.81
2017-05-01,2017-05-15,2017-05_Q1,0.0,17.52,25.44,-25.44,-1.52,0.87,0.327,0.587
2017-05-16,2017-05-31,2017-05_Q2,117.28,17.32,25.44,91.84,-0.16,1.253,0.435,0.719
2017-06-01,2017-06-15,2017-06_Q1,138.11,15.19,18.81,119.3,1.264,1.7,0.643,0.691
2017-06-16,2017-06-30,2017-06_Q2,0.0,16.01,18.81,-18.81,1.12,-0.344,0.886,0.417
2017-07-01,2017-07-15,2017-07_Q1,13.51,14.41,17.27,-3.76,-1.215,-0.092,0.509,0.382
2017-07-16,2017-07-31,2017-07_Q2,12.33,14.87,17.27,-4.94,-1.041,-0.029,0.625,0.412
2017-08-01,2017-08-15,2017-08_Q1,11.99,15.84,22.33,-10.34,-0.926,0.321,0.952,0.33
2017-08-16,2017-08-31,2017-08_Q2,2.72,16.34,22.33,-19.61,-1.414,0.161,1.113,0.267
2017-09-01,2017-09-15,2017-09_Q1,7.94,17.56,33.69,-25.75,-1.25,-1.578,1.243,0.208
2017-09-16,2017-09-30,2017-09_Q2,4.78,20.79,33.69,-28.91,-1.482,-1.504,-0.929,0.082
2017-10-01,2017-10-15,2017-10_Q1,124.25,20.21,41.06,83.19,0.745,-0.284,-0.086,0.192
2017-10-16,2017-10-31,2017-10_Q2,53.61,19.91,41.06,12.55,0.912,-0.165,0.007,0.185
2017-11-01,2017-11-15,2017-11_Q1,73.76,19.46,41.0,32.76,0.259,0.155,0.398,0.184
2017-11-16,2017-11-30,2017-11_Q2,58.02,20.18,41.0,17.02,0.347,0.201,-0.098,0.251
2017-12-01,2017-12-15,2017-12_Q1,59.33,22.57,61.23,-1.9,-0.346,-0.016,-0.807,-0.014
2017-12-16,2017-12-31,2017-12_Q2,58.52,24.07,61.23,-2.71,-0.686,-0.056,-0.631,0.162
2018-01-01,2018-01-15,2018-01_Q1,99.4,24.31,63.76,35.64,-0.227,-0.434,-0.588,-0.138
2018-01-16,2018-01-31,2018-01_Q2,0.0,23.53,63.76,-63.76,-1.071,-0.726,-0.841,-0.117
2018-02-01,2018-02-15,2018-02_Q1,43.58,22.73,50.81,-7.23,-1.037,-1.083,-1.151,0.037
2018-02-16,2018-02-28,2018-02_Q2,276.96,23.39,50.81,226.15,0.706,-0.372,-0.303,0.394
2018-03-01,2018-03-15,2018-03_Q1,125.99,22.31,49.78,76.21,0.887,-0.428,-0.25,0.396
2018-03-16,2018-03-31,2018-03_Q2,85.76,22.5,49.78,35.98,-0.436,-0.517,-0.408,-0.726
2018-04-01,2018-04-15,2018-04_Q1,37.77,21.79,37.09,0.68,-0.518,-0.528,-0.618,-0.766
2018-04-16,2018-04-30,2018-04_Q2,61.53,19.23,37.09,24.44,-0.504,-0.252,-0.646,-0.707
2018-05-01,2018-05-15,2018-05_Q1,58.16,18.01,24.46,33.7,-0.514,0.118,-0.677,-0.48
2018-05-16,2018-05-31,2018-05_Q2,0.0,16.19,24.46,-24.46,-1.711,-1.021,-0.911,-0.844
2018-06-01,2018-06-15,2018-06_Q1,45.19,15.49,16.82,28.37,-0.913,-1.206,-0.986,-1.023
2018-06-16,2018-06-30,2018-06_Q2,0.0,14.09,16.82,-16.82,-0.287,-1.519,-1.0,-1.015
2018-07-01,2018-07-15,2018-07_Q1,6.23,14.81,17.96,-11.73,-1.536,-1.896,-1.081,-1.024
2018-07-16,2018-07-31,2018-07_Q2,25.61,15.02,17.96,7.65,-0.792,-1.621,-0.836,-0.975
2018-08-01,2018-08-15,2018-08_Q1,26.7,15.53,20.06,6.64,-0.169,-1.189,-0.434,-0.929
2018-08-16,2018-08-31,2018-08_Q2,15.16,15.05,20.06,-4.9,0.286,-1.021,-1.221,-0.883
2018-09-01,2018-09-15,2018-09_Q1,14.11,16.43,24.59,-10.48,0.515,-0.61,-1.27,-0.743
2018-09-16,2018-09-30,2018-09_Q2,43.02,16.59,24.59,18.43,0.756,-0.129,-1.16,-0.661
2018-10-01,2018-10-15,2018-10_Q1,131.26,17.69,36.6,94.66,1.496,1.248,-0.268,-0.645
2018-10-16,2018-10-31,2018-10_Q2,41.07,20.3,36.6,4.47,0.962,0.914,-0.331,-0.636
2018-11-01,2018-11-15,2018-11_Q1,14.17,21.72,51.07,-36.9,-0.925,0.265,-0.611,-0.796
2018-11-16,2018-11-30,2018-11_Q2,46.76,22.28,51.07,-4.31,-0.624,0.025,-0.608,-0.859
2018-12-01,2018-12-15,2018-12_Q1,65.01,22.65,58.58,6.43,-0.578,-0.233,-0.708,-0.987
2018-12-16,2018-12-31,2018-12_Q2,46.83,23.02,58.58,-11.75,-0.719,-0.571,-0.582,-1.008
2019-01-01,2019-01-15,2019-01_Q1,11.77,24.0,67.71,-55.94,-1.442,-1.284,-0.897,-1.152
2019-01-16,2019-01-31,2019-01_Q2,13.47,25.23,67.71,-54.24,-1.641,-1.528,-1.175,-1.219
2019-02-01,2019-02-15,2019-02_Q1,52.81,24.59,54.39,-1.58,-0.809,-1.448,-1.449,-1.434
2019-02-16,2019-02-28,2019-02_Q2,31.01,23.05,54.39,-23.38,-1.362,-1.803,-1.689,-1.752
2019-03-01,2019-03-15,2019-03_Q1,38.76,23.95,54.62,-15.86,-1.549,-1.624,-1.611,-1.856
2019-03-16,2019-03-31,2019-03_Q2,226.51,22.88,54.62,171.89,-0.097,-1.444,-1.484,-1.614
2019-04-01,2019-04-15,2019-04_Q1,68.01,20.05,35.1,32.91,0.522,-1.194,-1.499,-1.583
2019-04-16,2019-04-30,2019-04_Q2,85.02,19.91,35.1,49.92,0.552,-0.881,-1.377,-1.573
2019-05-01,2019-05-15,2019-05_Q1,62.54,18.52,25.9,36.64,-0.05,-0.413,-1.409,-1.497
2019-05-16,2019-05-31,2019-05_Q2,0.0,16.62,25.9,-25.9,-1.656,-0.492,-1.434,-1.519
2019-06-01,2019-06-15,2019-06_Q1,87.19,15.88,18.03,69.16,-0.444,0.14,-1.39,-1.414
2019-06-16,2019-06-30,2019-06_Q2,34.0,14.7,18.03,15.97,0.99,-0.278,-1.4,-1.387
2019-07-01,2019-07-15,2019-07_Q1,5.85,14.9,17.75,-11.9,-0.177,-0.504,-1.273,-1.369
2019-07-16,2019-07-31,2019-07_Q2,23.05,14.77,17.75,5.3,-0.926,-0.778,-1.086,-1.366
2019-08-01,2019-08-15,2019-08_Q1,17.25,14.84,20.31,-3.06,-0.498,-0.744,-0.767,-1.402
2019-08-16,2019-08-31,2019-08_Q2,0.0,15.92,20.31,-20.31,-0.986,0.051,-0.619,-1.457
2019-09-01,2019-09-15,2019-09_Q1,5.66,17.09,29.03,-23.37,-1.065,-0.738,-0.269,-1.28
2019-09-16,2019-09-30,2019-09_Q2,12.52,18.64,29.03,-16.51,-0.745,-1.196,-0.676,-1.353
2019-10-01,2019-10-15,2019-10_Q1,30.98,18.43,37.3,-6.32,-0.694,-1.344,-1.218,-1.422
2019-10-16,2019-10-31,2019-10_Q2,9.82,19.9,37.3,-27.48,-1.25,-1.542,-1.522,-1.365
2019-11-01,2019-11-15,2019-11_Q1,2.62,21.61,52.72,-50.1,-1.638,-1.671,-1.385,-1.391
2019-11-16,2019-11-30,2019-11_Q2,10.53,23.06,52.72,-42.19,-1.284,-1.549,-1.574,-1.452
2019-12-01,2019-12-15,2019-12_Q1,60.38,24.44,63.88,-3.5,-1.845,-1.826,-1.606,-1.48
2019-12-16,2019-12-31,2019-12_Q2,49.26,23.15,63.88,-14.62,-1.653,-1.609,-1.663,-1.541
2020-01-01,2020-01-15,2020-01_Q1,49.27,24.37,68.99,-19.72,-1.005,-1.527,-1.761,-1.555
2020-01-16,2020-01-31,2020-01_Q2,201.19,25.3,68.99,132.2,0.358,-0.798,-1.373,-1.431
