period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,118.29,20.39,38.42,79.87,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,20.31,38.42,-38.42,0.091,,,
2016-02-01,2016-02-15,2016-02_Q1,30.14,21.22,38.43,-8.29,-1.771,,,
2016-02-16,2016-02-29,2016-02_Q2,34.56,21.3,38.43,-3.87,-1.45,,,
2016-03-01,2016-03-15,2016-03_Q1,87.08,20.38,41.31,45.77,-1.126,,,
2016-03-16,2016-03-31,2016-03_Q2,83.82,21.45,41.31,42.51,-0.656,-1.156,,
2016-04-01,2016-04-15,2016-04_Q1,101.83,20.74,40.56,61.27,-0.601,-1.417,,
2016-04-16,2016-04-30,2016-04_Q2,92.72,21.22,40.56,52.16,-1.093,-1.389,,
2016-05-01,2016-05-15,2016-05_Q1,120.64,21.1,43.51,77.13,0.047,-1.035,,
2016-05-16,2016-05-31,2016-05_Q2,86.77,21.46,43.51,43.26,0.606,-0.469,,
2016-06-01,2016-06-15,2016-06_Q1,27.86,20.63,40.91,-13.05,-0.869,-0.769,,
2016-06-16,2016-06-30,2016-06_Q2,10.45,21.32,40.91,-30.46,-1.385,-0.907,-1.209,
2016-07-01,2016-07-15,2016-07_Q1,6.56,20.82,40.77,-34.21,-0.87,-0.858,-1.389,
2016-07-16,2016-07-31,2016-07_Q2,42.34,20.47,40.77,1.57,0.118,-0.54,-1.178,
2016-08-01,2016-08-15,2016-08_Q1,0.0,20.82,40.89,-40.89,-0.177,-0.994,-1.126,
2016-08-16,2016-08-31,2016-08_Q2,30.9,20.62,40.89,-9.99,-0.586,-0.942,-0.972,
2016-09-01,2016-09-15,2016-09_Q1,82.02,20.04,36.74,45.28,1.093,-0.181,-0.933,
2016-09-16,2016-09-30,2016-09_Q2,87.88,20.16,36.74,51.14,1.77,0.521,-0.698,
2016-10-01,2016-10-15,2016-10_Q1,138.5,19.7,35.62,102.88,1.544,1.238,0.124,
2016-10-16,2016-10-31,2016-10_Q2,120.06,19.49,35.62,84.44,0.641,1.012,0.233,
2016-11-01,2016-11-15,2016-11_Q1,133.8,19.62,33.83,99.97,0.253,1.212,0.173,
