crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
sugarcane,2016-01-01,2016-01-15,2016-01_Q1,25.83,0.99,0.98,VIABLE,optimal temperature range,1.0
sugarcane,2016-01-16,2016-01-31,2016-01_Q2,26.34,1.61,2.59,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-01,2016-02-15,2016-02_Q1,26.29,1.38,1.9,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-16,2016-02-29,2016-02_Q2,26.66,1.23,1.51,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-01,2016-03-15,2016-03_Q1,24.38,0.81,0.65,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-16,2016-03-31,2016-03_Q2,24.67,0.7,0.48,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-01,2016-04-15,2016-04_Q1,23.73,0.71,0.5,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-16,2016-04-30,2016-04_Q2,22.81,0.48,0.23,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-01,2016-05-15,2016-05_Q1,22.52,1.5,2.26,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-16,2016-05-31,2016-05_Q2,22.12,0.82,0.67,VIABLE,optimal temperature range,1.0
sugarcane,2016-06-01,2016-06-15,2016-06_Q1,19.49,1.33,1.76,VIABLE_WITH_RESERVE,cool for crop,0.898
sugarcane,2016-06-16,2016-06-30,2016-06_Q2,17.78,2.22,4.92,VIABLE_WITH_RESERVE,cool for crop,0.556
sugarcane,2016-07-01,2016-07-15,2016-07_Q1,17.2,1.88,3.55,VIABLE_WITH_RESERVE,cool for crop,0.44
sugarcane,2016-07-16,2016-07-31,2016-07_Q2,19.04,1.52,2.32,VIABLE_WITH_RESERVE,cool for crop,0.808
sugarcane,2016-08-01,2016-08-15,2016-08_Q1,17.63,1.03,1.06,VIABLE_WITH_RESERVE,cool for crop,0.526
sugarcane,2016-08-16,2016-08-31,2016-08_Q2,18.44,1.96,3.84,VIABLE_WITH_RESERVE,cool for crop,0.688
sugarcane,2016-09-01,2016-09-15,2016-09_Q1,20.19,1.0,1.01,VIABLE,optimal temperature range,1.0
sugarcane,2016-09-16,2016-09-30,2016-09_Q2,22.52,1.01,1.02,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-01,2016-10-15,2016-10_Q1,21.79,1.31,1.72,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-16,2016-10-31,2016-10_Q2,22.55,1.47,2.16,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-01,2016-11-15,2016-11_Q1,25.4,2.19,4.78,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-16,2016-11-30,2016-11_Q2,24.26,1.06,1.13,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-01,2016-12-15,2016-12_Q1,25.26,1.72,2.94,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,25.16,0.71,0.5,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,25.17,1.47,2.16,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,26.1,0.74,0.54,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,26.71,1.26,1.58,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,25.74,0.47,0.22,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,25.92,1.59,2.53,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,25.05,1.27,1.61,VIABLE,optimal temperature range,1.0
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,22.91,0.7,0.49,VIABLE,optimal temperature range,1.0
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,21.46,1.4,1.95,VIABLE,optimal temperature range,1.0
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,20.52,1.38,1.9,VIABLE,optimal temperature range,1.0
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,20.05,0.85,0.72,VIABLE,optimal temperature range,1.0
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,17.12,1.25,1.57,VIABLE_WITH_RESERVE,cool for crop,0.424
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,18.43,0.56,0.31,VIABLE_WITH_RESERVE,cool for crop,0.686
sugarcane,2017-07-01,2017-07-15,2017-07_Q1,19.52,0.95,0.91,VIABLE_WITH_RESERVE,cool for crop,0.904
sugarcane,2017-07-16,2017-07-31,2017-07_Q2,17.79,1.14,1.3,VIABLE_WITH_RESERVE,cool for crop,0.558
sugarcane,2017-08-01,2017-08-15,2017-08_Q1,18.99,1.16,1.35,VIABLE_WITH_RESERVE,cool for crop,0.798
sugarcane,2017-08-16,2017-08-31,2017-08_Q2,19.18,1.5,2.26,VIABLE_WITH_RESERVE,cool for crop,0.836
sugarcane,2017-09-01,2017-09-15,2017-09_Q1,20.24,0.83,0.68,VIABLE,optimal temperature range,1.0
sugarcane,2017-09-16,2017-09-30,2017-09_Q2,21.97,1.11,1.23,VIABLE,optimal temperature range,1.0
sugarcane,2017-10-01,2017-10-15,2017-10_Q1,23.54,0.76,0.58,VIABLE,optimal temperature range,1.0
sugarcane,2017-10-16,2017-10-31,2017-10_Q2,22.79,1.59,2.54,VIABLE,optimal temperature range,1.0
sugarcane,2017-11-01,2017-11-15,2017-11_Q1,23.07,1.2,1.45,VIABLE,optimal temperature range,1.0
sugarcane,2017-11-16,2017-11-30,2017-11_Q2,23.04,1.08,1.16,VIABLE,optimal temperature range,1.0
sugarcane,2017-12-01,2017-12-15,2017-12_Q1,24.73,0.6,0.37,VIABLE,optimal temperature range,1.0
sugarcane,2017-12-16,2017-12-31,2017-12_Q2,25.7,1.02,1.04,VIABLE,optimal temperature range,1.0
sugarcane,2018-01-01,2018-01-15,2018-01_Q1,26.85,1.37,1.88,VIABLE,optimal temperature range,1.0
sugarcane,2018-01-16,2018-01-31,2018-01_Q2,25.81,0.56,0.31,VIABLE,optimal temperature range,1.0
sugarcane,2018-02-01,2018-02-15,2018-02_Q1,25.87,2.25,5.07,VIABLE,optimal temperature range,1.0
sugarcane,2018-02-16,2018-02-28,2018-02_Q2,25.13,1.56,2.43,VIABLE,optimal temperature range,1.0
sugarcane,2018-03-01,2018-03-15,2018-03_Q1,24.85,1.03,1.06,VIABLE,optimal temperature range,1.0
sugarcane,2018-03-16,2018-03-31,2018-03_Q2,24.6,1.08,1.17,VIABLE,optimal temperature range,1.0
sugarcane,2018-04-01,2018-04-15,2018-04_Q1,22.85,0.78,0.61,VIABLE,optimal temperature range,1.0
sugarcane,2018-04-16,2018-04-30,2018-04_Q2,22.24,0.8,0.65,VIABLE,optimal temperature range,1.0
sugarcane,2018-05-01,2018-05-15,2018-05_Q1,20.4,1.57,2.45,VIABLE,optimal temperature range,1.0
sugarcane,2018-05-16,2018-05-31,2018-05_Q2,18.81,1.02,1.04,VIABLE_WITH_RESERVE,cool for crop,0.762
sugarcane,2018-06-01,2018-06-15,2018-06_Q1,17.85,1.84,3.37,VIABLE_WITH_RESERVE,cool for crop,0.57
sugarcane,2018-06-16,2018-06-30,2018-06_Q2,17.5,1.9,3.59,VIABLE_WITH_RESERVE,cool for crop,0.5
sugarcane,2018-07-01,2018-07-15,2018-07_Q1,17.46,1.95,3.79,VIABLE_WITH_RESERVE,cool for crop,0.492
sugarcane,2018-07-16,2018-07-31,2018-07_Q2,17.77,0.78,0.61,VIABLE_WITH_RESERVE,cool for crop,0.554
sugarcane,2018-08-01,2018-08-15,2018-08_Q1,17.91,1.48,2.18,VIABLE_WITH_RESERVE,cool for crop,0.582
sugarcane,2018-08-16,2018-08-31,2018-08_Q2,18.53,1.46,2.14,VIABLE_WITH_RESERVE,cool for crop,0.706
sugarcane,2018-09-01,2018-09-15,2018-09_Q1,20.21,0.77,0.59,VIABLE,optimal temperature range,1.0
sugarcane,2018-09-16,2018-09-30,2018-09_Q2,20.77,0.72,0.52,VIABLE,optimal temperature range,1.0
sugarcane,2018-10-01,2018-10-15,2018-10_Q1,22.04,1.16,1.35,VIABLE,optimal temperature range,1.0
sugarcane,2018-10-16,2018-10-31,2018-10_Q2,24.17,1.02,1.04,VIABLE,optimal temperature range,1.0
sugarcane,2018-11-01,2018-11-15,2018-11_Q1,24.16,0.72,0.52,VIABLE,optimal temperature range,1.0
sugarcane,2018-11-16,2018-11-30,2018-11_Q2,27.28,2.42,5.85,VIABLE,optimal temperature range,1.0
sugarcane,2018-12-01,2018-12-15,2018-12_Q1,24.98,2.41,5.83,VIABLE,optimal temperature range,1.0
sugarcane,2018-12-16,2018-12-31,2018-12_Q2,25.27,1.2,1.43,VIABLE,optimal temperature range,1.0
sugarcane,2019-01-01,2019-01-15,2019-01_Q1,24.44,0.56,0.31,VIABLE,optimal temperature range,1.0
sugarcane,2019-01-16,2019-01-31,2019-01_Q2,24.51,0.74,0.54,VIABLE,optimal temperature range,1.0
sugarcane,2019-02-01,2019-02-15,2019-02_Q1,25.02,1.99,3.95,VIABLE,optimal temperature range,1.0
sugarcane,2019-02-16,2019-02-28,2019-02_Q2,25.36,1.44,2.09,VIABLE,optimal temperature range,1.0
sugarcane,2019-03-01,2019-03-15,2019-03_Q1,24.81,1.14,1.3,VIABLE,optimal temperature range,1.0
sugarcane,2019-03-16,2019-03-31,2019-03_Q2,25.26,0.76,0.57,VIABLE,optimal temperature range,1.0
sugarcane,2019-04-01,2019-04-15,2019-04_Q1,22.79,0.5,0.25,VIABLE,optimal temperature range,1.0
