period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,0.0,0.0,0.0
2016-01-16,2016-01-31,2016-01_Q2,128.47,3.0,84.05
2016-02-01,2016-02-15,2016-02_Q1,230.64,7.0,56.28
2016-02-16,2016-02-29,2016-02_Q2,20.87,1.0,20.87
2016-03-01,2016-03-15,2016-03_Q1,437.07,5.0,189.1
2016-03-16,2016-03-31,2016-03_Q2,14.16,1.0,14.16
2016-04-01,2016-04-15,2016-04_Q1,108.92,2.0,79.21
2016-04-16,2016-04-30,2016-04_Q2,0.0,0.0,0.0
2016-05-01,2016-05-15,2016-05_Q1,17.6,2.0,11.14
2016-05-16,2016-05-31,2016-05_Q2,23.98,3.0,8.81
2016-06-01,2016-06-15,2016-06_Q1,55.7,1.0,55.7
2016-06-16,2016-06-30,2016-06_Q2,82.68,2.0,41.34
2016-07-01,2016-07-15,2016-07_Q1,106.64,1.0,106.64
2016-07-16,2016-07-31,2016-07_Q2,0.0,0.0,0.0
2016-08-01,2016-08-15,2016-08_Q1,21.89,3.0,10.2
2016-08-16,2016-08-31,2016-08_Q2,5.1,1.0,5.1
2016-09-01,2016-09-15,2016-09_Q1,4.36,1.0,4.36
2016-09-16,2016-09-30,2016-09_Q2,19.67,3.0,9.74
2016-10-01,2016-10-15,2016-10_Q1,15.42,2.0,10.8
2016-10-16,2016-10-31,2016-10_Q2,4.51,1.0,4.51
2016-11-01,2016-11-15,2016-11_Q1,58.67,3.0,22.89
2016-11-16,2016-11-30,2016-11_Q2,0.0,0.0,0.0
2016-12-01,2016-12-15,2016-12_Q1,101.56,7.0,49.72
2016-12-16,2016-12-31,2016-12_Q2,82.81,8.0,26.55
2017-01-01,2017-01-15,2017-01_Q1,283.72,5.0,137.32
2017-01-16,2017-01-31,2017-01_Q2,200.89,2.0,178.57
2017-02-01,2017-02-15,2017-02_Q1,97.53,2.0,48.76
2017-02-16,2017-02-28,2017-02_Q2,0.0,0.0,0.0
2017-03-01,2017-03-15,2017-03_Q1,50.27,2.0,26.83
2017-03-16,2017-03-31,2017-03_Q2,667.43,10.0,165.74
2017-04-01,2017-04-15,2017-04_Q1,28.93,3.0,10.08
2017-04-16,2017-04-30,2017-04_Q2,55.02,6.0,15.41
2017-05-01,2017-05-15,2017-05_Q1,0.0,0.0,0.0
2017-05-16,2017-05-31,2017-05_Q2,195.54,3.0,97.77
2017-06-01,2017-06-15,2017-06_Q1,41.46,1.0,41.46
2017-06-16,2017-06-30,2017-06_Q2,0.0,0.0,0.0
2017-07-01,2017-07-15,2017-07_Q1,4.29,1.0,4.29
2017-07-16,2017-07-31,2017-07_Q2,10.23,2.0,5.15
2017-08-01,2017-08-15,2017-08_Q1,5.96,1.0,5.96
2017-08-16,2017-08-31,2017-08_Q2,6.19,1.0,6.19
2017-09-01,2017-09-15,2017-09_Q1,6.0,1.0,6.0
2017-09-16,2017-09-30,2017-09_Q2,1.22,1.0,1.22
2017-10-01,2017-10-15,2017-10_Q1,21.27,1.0,21.27
2017-10-16,2017-10-31,2017-10_Q2,88.1,3.0,41.15
2017-11-01,2017-11-15,2017-11_Q1,0.0,0.0,0.0
2017-11-16,2017-11-30,2017-11_Q2,91.44,1.0,91.44
2017-12-01,2017-12-15,2017-12_Q1,34.79,5.0,10.84
2017-12-16,2017-12-31,2017-12_Q2,29.73,2.0,22.48
2018-01-01,2018-01-15,2018-01_Q1,35.87,2.0,21.52
2018-01-16,2018-01-31,2018-01_Q2,28.73,3.0,12.27
2018-02-01,2018-02-15,2018-02_Q1,75.35,2.0,65.66
2018-02-16,2018-02-28,2018-02_Q2,220.27,9.0,43.32
2018-03-01,2018-03-15,2018-03_Q1,23.24,1.0,23.24
2018-03-16,2018-03-31,2018-03_Q2,150.09,4.0,79.47
2018-04-01,2018-04-15,2018-04_Q1,219.46,3.0,84.5
2018-04-16,2018-04-30,2018-04_Q2,18.44,1.0,18.44
2018-05-01,2018-05-15,2018-05_Q1,0.0,0.0,0.0
2018-05-16,2018-05-31,2018-05_Q2,82.98,1.0,82.98
2018-06-01,2018-06-15,2018-06_Q1,16.52,2.0,9.93
2018-06-16,2018-06-30,2018-06_Q2,15.73,2.0,9.59
2018-07-01,2018-07-15,2018-07_Q1,5.4,1.0,5.4
2018-07-16,2018-07-31,2018-07_Q2,7.92,2.0,4.07
2018-08-01,2018-08-15,2018-08_Q1,0.0,0.0,0.0
2018-08-16,2018-08-31,2018-08_Q2,10.48,2.0,5.39
2018-09-01,2018-09-15,2018-09_Q1,7.72,2.0,4.16
2018-09-16,2018-09-30,2018-09_Q2,6.0,1.0,6.0
2018-10-01,2018-10-15,2018-10_Q1,24.13,2.0,16.09
2018-10-16,2018-10-31,2018-10_Q2,0.0,0.0,0.0
2018-11-01,2018-11-15,2018-11_Q1,7.82,2.0,4.15
2018-11-16,2018-11-30,2018-11_Q2,18.37,2.0,9.8
2018-12-01,2018-12-15,2018-12_Q1,251.67,6.0,103.89
2018-12-16,2018-12-31,2018-12_Q2,77.19,5.0,47.45
2019-01-01,2019-01-15,2019-01_Q1,114.48,2.0,72.3
2019-01-16,2019-01-31,2019-01_Q2,174.82,2.0,139.85
2019-02-01,2019-02-15,2019-02_Q1,214.15,5.0,76.12
2019-02-16,2019-02-28,2019-02_Q2,0.0,0.0,0.0
2019-03-01,2019-03-15,2019-03_Q1,160.36,6.0,55.2
2019-03-16,2019-03-31,2019-03_Q2,73.01,3.0,56.44
2019-04-01,2019-04-15,2019-04_Q1,0.0,0.0,0.0
2019-04-16,2019-04-30,2019-04_Q2,237.54,5.0,132.23
2019-05-01,2019-05-15,2019-05_Q1,54.63,6.0,12.38
2019-05-16,2019-05-31,2019-05_Q2,18.0,2.0,9.87
2019-06-01,2019-06-15,2019-06_Q1,13.13,2.0,6.81
2019-06-16,2019-06-30,2019-06_Q2,24.11,3.0,8.86
2019-07-01,2019-07-15,2019-07_Q1,16.65,2.0,9.61
2019-07-16,2019-07-31,2019-07_Q2,23.81,3.0,8.67
2019-08-01,2019-08-15,2019-08_Q1,15.16,2.0,7.93
2019-08-16,2019-08-31,2019-08_Q2,5.01,1.0,5.01
2019-09-01,2019-09-15,2019-09_Q1,2.19,1.0,2.19
2019-09-16,2019-09-30,2019-09_Q2,3.09,1.0,3.09
2019-10-01,2019-10-15,2019-10_Q1,0.0,0.0,0.0
2019-10-16,2019-10-31,2019-10_Q2,29.87,1.0,29.87
2019-11-01,2019-11-15,2019-11_Q1,5.61,1.0,5.61
2019-11-16,2019-11-30,2019-11_Q2,5.76,1.0,5.76
2019-12-01,2019-12-15,2019-12_Q1,26.35,1.0,26.35
2019-12-16,2019-12-31,2019-12_Q2,206.08,3.0,120.04
2020-01-01,2020-01-15,2020-01_Q1,54.54,3.0,19.83
2020-01-16,2020-01-31,2020-01_Q2,157.56,8.0,57.92
2020-02-01,2020-02-15,2020-02_Q1,38.47,2.0,31.44
2020-02-16,2020-02-29,2020-02_Q2,307.9,5.0,126.89
