crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
sugarcane,2016-01-01,2016-01-15,2016-01_Q1,24.71,1.16,1.36,VIABLE,optimal temperature range,1.0
sugarcane,2016-01-16,2016-01-31,2016-01_Q2,25.58,1.42,2.03,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-01,2016-02-15,2016-02_Q1,25.21,1.61,2.6,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-16,2016-02-29,2016-02_Q2,25.84,0.88,0.78,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-01,2016-03-15,2016-03_Q1,25.09,0.42,0.18,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-16,2016-03-31,2016-03_Q2,24.38,0.88,0.78,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-01,2016-04-15,2016-04_Q1,23.47,0.72,0.52,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-16,2016-04-30,2016-04_Q2,22.64,0.47,0.22,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-01,2016-05-15,2016-05_Q1,21.87,1.68,2.81,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-16,2016-05-31,2016-05_Q2,20.79,1.58,2.5,VIABLE,optimal temperature range,1.0
sugarcane,2016-06-01,2016-06-15,2016-06_Q1,18.1,1.29,1.66,VIABLE_WITH_RESERVE,cool for crop,0.62
sugarcane,2016-06-16,2016-06-30,2016-06_Q2,16.51,2.23,4.99,VIABLE_WITH_RESERVE,cool for crop,0.302
sugarcane,2016-07-01,2016-07-15,2016-07_Q1,16.53,1.44,2.06,VIABLE_WITH_RESERVE,cool for crop,0.306
sugarcane,2016-07-16,2016-07-31,2016-07_Q2,18.0,1.59,2.53,VIABLE_WITH_RESERVE,cool for crop,0.6
sugarcane,2016-08-01,2016-08-15,2016-08_Q1,17.05,1.09,1.2,VIABLE_WITH_RESERVE,cool for crop,0.41
sugarcane,2016-08-16,2016-08-31,2016-08_Q2,17.86,1.67,2.8,VIABLE_WITH_RESERVE,cool for crop,0.572
