crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
sugarcane,2016-01-01,2016-01-15,2016-01_Q1,23.09,1.97,3.88,VIABLE,optimal temperature range,1.0
sugarcane,2016-01-16,2016-01-31,2016-01_Q2,24.57,2.31,5.32,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-01,2016-02-15,2016-02_Q1,23.89,1.74,3.03,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-16,2016-02-29,2016-02_Q2,24.97,1.09,1.18,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-01,2016-03-15,2016-03_Q1,23.4,0.48,0.23,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-16,2016-03-31,2016-03_Q2,22.16,1.43,2.05,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-01,2016-04-15,2016-04_Q1,22.21,1.54,2.37,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-16,2016-04-30,2016-04_Q2,20.44,0.74,0.55,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-01,2016-05-15,2016-05_Q1,19.93,1.67,2.79,VIABLE_WITH_RESERVE,cool for crop,0.986
sugarcane,2016-05-16,2016-05-31,2016-05_Q2,18.13,2.02,4.07,VIABLE_WITH_RESERVE,cool for crop,0.626
sugarcane,2016-06-01,2016-06-15,2016-06_Q1,16.3,1.28,1.63,VIABLE_WITH_RESERVE,cool for crop,0.26
sugarcane,2016-06-16,2016-06-30,2016-06_Q2,14.85,2.28,5.2,NOT_RECOMMENDED,too cold for crop,0.0
sugarcane,2016-07-01,2016-07-15,2016-07_Q1,14.5,1.74,3.01,NOT_RECOMMENDED,too cold for crop,0.0
sugarcane,2016-07-16,2016-07-31,2016-07_Q2,16.33,1.9,3.59,VIABLE_WITH_RESERVE,cool for crop,0.266
sugarcane,2016-08-01,2016-08-15,2016-08_Q1,15.22,1.33,1.77,VIABLE_WITH_RESERVE,cool for crop,0.044
sugarcane,2016-08-16,2016-08-31,2016-08_Q2,15.65,1.53,2.35,VIABLE_WITH_RESERVE,cool for crop,0.13
sugarcane,2016-09-01,2016-09-15,2016-09_Q1,18.1,1.56,2.43,VIABLE_WITH_RESERVE,cool for crop,0.62
sugarcane,2016-09-16,2016-09-30,2016-09_Q2,18.19,0.74,0.55,VIABLE_WITH_RESERVE,cool for crop,0.638
sugarcane,2016-10-01,2016-10-15,2016-10_Q1,19.08,1.97,3.86,VIABLE_WITH_RESERVE,cool for crop,0.816
sugarcane,2016-10-16,2016-10-31,2016-10_Q2,20.49,1.76,3.09,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-01,2016-11-15,2016-11_Q1,23.14,2.17,4.72,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-16,2016-11-30,2016-11_Q2,22.41,1.14,1.31,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-01,2016-12-15,2016-12_Q1,25.13,2.12,4.5,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,24.99,2.36,5.57,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,25.58,2.76,7.59,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,26.06,1.91,3.64,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,27.42,2.28,5.21,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,23.91,2.03,4.12,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,22.61,0.92,0.84,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,23.37,1.04,1.09,VIABLE,optimal temperature range,1.0
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,19.49,0.87,0.76,VIABLE_WITH_RESERVE,cool for crop,0.898
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,18.96,0.91,0.83,VIABLE_WITH_RESERVE,cool for crop,0.792
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,17.83,1.02,1.04,VIABLE_WITH_RESERVE,cool for crop,0.566
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,17.19,1.22,1.5,VIABLE_WITH_RESERVE,cool for crop,0.438
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,15.52,1.18,1.39,VIABLE_WITH_RESERVE,cool for crop,0.104
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,15.96,1.06,1.12,VIABLE_WITH_RESERVE,cool for crop,0.192
sugarcane,2017-07-01,2017-07-15,2017-07_Q1,14.21,1.39,1.93,NOT_RECOMMENDED,too cold for crop,0.0
sugarcane,2017-07-16,2017-07-31,2017-07_Q2,14.74,1.76,3.08,NOT_RECOMMENDED,too cold for crop,0.0
sugarcane,2017-08-01,2017-08-15,2017-08_Q1,15.88,1.8,3.25,VIABLE_WITH_RESERVE,cool for crop,0.176
sugarcane,2017-08-16,2017-08-31,2017-08_Q2,16.41,2.41,5.8,VIABLE_WITH_RESERVE,cool for crop,0.282
sugarcane,2017-09-01,2017-09-15,2017-09_Q1,17.7,2.39,5.7,VIABLE_WITH_RESERVE,cool for crop,0.54
sugarcane,2017-09-16,2017-09-30,2017-09_Q2,21.91,3.1,9.6,VIABLE,optimal temperature range,1.0
sugarcane,2017-10-01,2017-10-15,2017-10_Q1,20.6,2.3,5.3,VIABLE,optimal temperature range,1.0
sugarcane,2017-10-16,2017-10-31,2017-10_Q2,20.42,2.73,7.45,VIABLE,optimal temperature range,1.0
sugarcane,2017-11-01,2017-11-15,2017-11_Q1,19.68,1.5,2.25,VIABLE_WITH_RESERVE,cool for crop,0.936
sugarcane,2017-11-16,2017-11-30,2017-11_Q2,20.87,1.35,1.82,VIABLE,optimal temperature range,1.0
sugarcane,2017-12-01,2017-12-15,2017-12_Q1,23.24,1.36,1.85,VIABLE,optimal temperature range,1.0
sugarcane,2017-12-16,2017-12-31,2017-12_Q2,24.83,1.59,2.52,VIABLE,optimal temperature range,1.0
sugarcane,2018-01-01,2018-01-15,2018-01_Q1,24.89,2.24,5.0,VIABLE,optimal temperature range,1.0
sugarcane,2018-01-16,2018-01-31,2018-01_Q2,23.96,1.5,2.26,VIABLE,optimal temperature range,1.0
sugarcane,2018-02-01,2018-02-15,2018-02_Q1,23.51,3.38,11.45,VIABLE,optimal temperature range,1.0
sugarcane,2018-02-16,2018-02-28,2018-02_Q2,23.87,1.61,2.61,VIABLE,optimal temperature range,1.0
sugarcane,2018-03-01,2018-03-15,2018-03_Q1,22.64,1.64,2.69,VIABLE,optimal temperature range,1.0
sugarcane,2018-03-16,2018-03-31,2018-03_Q2,23.07,1.13,1.27,VIABLE,optimal temperature range,1.0
sugarcane,2018-04-01,2018-04-15,2018-04_Q1,22.14,0.9,0.81,VIABLE,optimal temperature range,1.0
sugarcane,2018-04-16,2018-04-30,2018-04_Q2,19.57,1.51,2.28,VIABLE_WITH_RESERVE,cool for crop,0.914
sugarcane,2018-05-01,2018-05-15,2018-05_Q1,18.16,1.82,3.31,VIABLE_WITH_RESERVE,cool for crop,0.632
sugarcane,2018-05-16,2018-05-31,2018-05_Q2,16.33,0.77,0.6,VIABLE_WITH_RESERVE,cool for crop,0.266
sugarcane,2018-06-01,2018-06-15,2018-06_Q1,15.74,1.01,1.02,VIABLE_WITH_RESERVE,cool for crop,0.148
sugarcane,2018-06-16,2018-06-30,2018-06_Q2,14.36,1.16,1.34,NOT_RECOMMENDED,too cold for crop,0.0
sugarcane,2018-07-01,2018-07-15,2018-07_Q1,14.88,2.51,6.31,NOT_RECOMMENDED,too cold for crop,0.0
sugarcane,2018-07-16,2018-07-31,2018-07_Q2,15.0,1.71,2.91,VIABLE_WITH_RESERVE,cool for crop,0.0
sugarcane,2018-08-01,2018-08-15,2018-08_Q1,15.72,1.62,2.62,VIABLE_WITH_RESERVE,cool for crop,0.144
sugarcane,2018-08-16,2018-08-31,2018-08_Q2,15.03,1.54,2.38,VIABLE_WITH_RESERVE,cool for crop,0.006
sugarcane,2018-09-01,2018-09-15,2018-09_Q1,17.01,2.16,4.66,VIABLE_WITH_RESERVE,cool for crop,0.402
sugarcane,2018-09-16,2018-09-30,2018-09_Q2,17.2,1.72,2.97,VIABLE_WITH_RESERVE,cool for crop,0.44
sugarcane,2018-10-01,2018-10-15,2018-10_Q1,18.29,1.66,2.75,VIABLE_WITH_RESERVE,cool for crop,0.658
sugarcane,2018-10-16,2018-10-31,2018-10_Q2,20.8,1.11,1.23,VIABLE,optimal temperature range,1.0
sugarcane,2018-11-01,2018-11-15,2018-11_Q1,22.7,2.77,7.68,VIABLE,optimal temperature range,1.0
sugarcane,2018-11-16,2018-11-30,2018-11_Q2,22.83,1.66,2.77,VIABLE,optimal temperature range,1.0
sugarcane,2018-12-01,2018-12-15,2018-12_Q1,23.62,1.99,3.94,VIABLE,optimal temperature range,1.0
sugarcane,2018-12-16,2018-12-31,2018-12_Q2,23.95,2.03,4.13,VIABLE,optimal temperature range,1.0
sugarcane,2019-01-01,2019-01-15,2019-01_Q1,25.34,0.42,0.18,VIABLE,optimal temperature range,1.0
sugarcane,2019-01-16,2019-01-31,2019-01_Q2,26.94,0.83,0.69,VIABLE,optimal temperature range,1.0
sugarcane,2019-02-01,2019-02-15,2019-02_Q1,25.73,1.61,2.58,VIABLE,optimal temperature range,1.0
sugarcane,2019-02-16,2019-02-28,2019-02_Q2,23.67,1.54,2.39,VIABLE,optimal temperature range,1.0
sugarcane,2019-03-01,2019-03-15,2019-03_Q1,24.74,1.77,3.12,VIABLE,optimal temperature range,1.0
sugarcane,2019-03-16,2019-03-31,2019-03_Q2,23.68,2.3,5.29,VIABLE,optimal temperature range,1.0
sugarcane,2019-04-01,2019-04-15,2019-04_Q1,20.79,1.41,1.99,VIABLE,optimal temperature range,1.0
sugarcane,2019-04-16,2019-04-30,2019-04_Q2,20.64,0.67,0.44,VIABLE,optimal temperature range,1.0
sugarcane,2019-05-01,2019-05-15,2019-05_Q1,18.84,1.37,1.87,VIABLE_WITH_RESERVE,cool for crop,0.768
sugarcane,2019-05-16,2019-05-31,2019-05_Q2,17.06,1.66,2.75,VIABLE_WITH_RESERVE,cool for crop,0.412
sugarcane,2019-06-01,2019-06-15,2019-06_Q1,16.31,1.33,1.78,VIABLE_WITH_RESERVE,cool for crop,0.262
sugarcane,2019-06-16,2019-06-30,2019-06_Q2,15.25,1.13,1.28,VIABLE_WITH_RESERVE,cool for crop,0.05
sugarcane,2019-07-01,2019-07-15,2019-07_Q1,15.51,1.6,2.57,VIABLE_WITH_RESERVE,cool for crop,0.102
