period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,51.63,20.66,38.63,13.0,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,20.2,38.63,-38.63,0.04,,,
2016-02-01,2016-02-15,2016-02_Q1,7.61,21.01,38.14,-30.53,-1.604,,,
2016-02-16,2016-02-29,2016-02_Q2,15.1,21.41,38.14,-23.04,-1.611,,,
2016-03-01,2016-03-15,2016-03_Q1,84.78,20.71,41.68,43.1,-0.513,,,
2016-03-16,2016-03-31,2016-03_Q2,44.61,21.32,41.68,2.93,-0.025,-0.962,,
2016-04-01,2016-04-15,2016-04_Q1,85.73,21.05,40.95,44.78,-0.379,-0.943,,
2016-04-16,2016-04-30,2016-04_Q2,51.15,21.11,40.95,10.2,-0.362,-0.879,,
2016-05-01,2016-05-15,2016-05_Q1,87.37,21.03,42.85,44.52,0.278,-0.067,,
2016-05-16,2016-05-31,2016-05_Q2,69.84,21.24,42.85,26.99,1.265,0.315,,
2016-06-01,2016-06-15,2016-06_Q1,14.58,20.45,39.6,-25.02,-0.159,-0.307,,
2016-06-16,2016-06-30,2016-06_Q2,24.96,20.88,39.6,-14.64,-0.626,-0.18,-0.541,
2016-07-01,2016-07-15,2016-07_Q1,19.08,20.4,39.02,-19.94,0.519,-0.138,-0.594,
2016-07-16,2016-07-31,2016-07_Q2,5.86,20.08,39.02,-33.16,0.019,0.193,-0.516,
2016-08-01,2016-08-15,2016-08_Q1,6.21,20.38,38.42,-32.21,-0.842,-0.329,-0.373,
2016-08-16,2016-08-31,2016-08_Q2,29.12,19.92,38.42,-9.3,-0.19,-0.358,-0.051,
2016-09-01,2016-09-15,2016-09_Q1,39.93,19.69,35.67,4.26,1.04,0.204,-0.184,
2016-09-16,2016-09-30,2016-09_Q2,38.25,20.01,35.67,2.58,0.982,0.305,-0.034,
2016-10-01,2016-10-15,2016-10_Q1,77.62,19.94,36.32,41.3,0.364,0.538,0.119,
2016-10-16,2016-10-31,2016-10_Q2,70.43,19.64,36.32,34.11,0.387,0.619,0.619,
2016-11-01,2016-11-15,2016-11_Q1,66.23,20.04,35.59,30.64,0.611,0.798,0.47,
2016-11-16,2016-11-30,2016-11_Q2,40.51,19.89,35.59,4.92,0.229,0.603,0.356,
2016-12-01,2016-12-15,2016-12_Q1,72.3,19.61,35.28,37.02,1.078,1.048,1.022,
2016-12-16,2016-12-31,2016-12_Q2,66.82,19.64,35.28,31.54,1.815,1.287,1.147,0.081
2017-01-01,2017-01-15,2017-01_Q1,41.69,19.93,36.12,5.57,0.634,1.104,1.028,0.141
