crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
sugarcane,2016-01-01,2016-01-15,2016-01_Q1,24.41,1.46,2.13,VIABLE,optimal temperature range,1.0
sugarcane,2016-01-16,2016-01-31,2016-01_Q2,25.13,1.59,2.54,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-01,2016-02-15,2016-02_Q1,24.76,1.79,3.21,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-16,2016-02-29,2016-02_Q2,25.63,1.0,1.01,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-01,2016-03-15,2016-03_Q1,24.7,0.48,0.23,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-16,2016-03-31,2016-03_Q2,23.94,1.13,1.28,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-01,2016-04-15,2016-04_Q1,23.14,0.85,0.72,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-16,2016-04-30,2016-04_Q2,22.16,0.57,0.33,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-01,2016-05-15,2016-05_Q1,21.4,1.86,3.47,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-16,2016-05-31,2016-05_Q2,20.37,1.77,3.14,VIABLE,optimal temperature range,1.0
sugarcane,2016-06-01,2016-06-15,2016-06_Q1,17.43,1.38,1.9,VIABLE_WITH_RESERVE,cool for crop,0.486
sugarcane,2016-06-16,2016-06-30,2016-06_Q2,15.93,2.39,5.7,VIABLE_WITH_RESERVE,cool for crop,0.186
sugarcane,2016-07-01,2016-07-15,2016-07_Q1,15.85,1.46,2.14,VIABLE_WITH_RESERVE,cool for crop,0.17
sugarcane,2016-07-16,2016-07-31,2016-07_Q2,17.45,1.82,3.3,VIABLE_WITH_RESERVE,cool for crop,0.49
sugarcane,2016-08-01,2016-08-15,2016-08_Q1,16.52,1.12,1.26,VIABLE_WITH_RESERVE,cool for crop,0.304
sugarcane,2016-08-16,2016-08-31,2016-08_Q2,17.39,1.67,2.78,VIABLE_WITH_RESERVE,cool for crop,0.478
sugarcane,2016-09-01,2016-09-15,2016-09_Q1,19.56,1.05,1.11,VIABLE_WITH_RESERVE,cool for crop,0.912
sugarcane,2016-09-16,2016-09-30,2016-09_Q2,21.0,0.85,0.72,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-01,2016-10-15,2016-10_Q1,21.1,1.48,2.19,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-16,2016-10-31,2016-10_Q2,21.91,1.77,3.12,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-01,2016-11-15,2016-11_Q1,25.3,1.97,3.88,VIABLE,optimal temperature range,1.0
sugarcane,2016-11-16,2016-11-30,2016-11_Q2,23.33,1.5,2.24,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-01,2016-12-15,2016-12_Q1,25.34,1.42,2.02,VIABLE,optimal temperature range,1.0
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,25.07,1.37,1.89,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,26.15,1.81,3.27,VIABLE,optimal temperature range,1.0
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,27.12,1.22,1.49,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,27.66,1.02,1.04,VIABLE,optimal temperature range,1.0
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,26.03,1.1,1.21,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,25.75,0.99,0.98,VIABLE,optimal temperature range,1.0
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,24.73,0.92,0.85,VIABLE,optimal temperature range,1.0
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,21.59,0.87,0.76,VIABLE,optimal temperature range,1.0
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,20.59,1.1,1.2,VIABLE,optimal temperature range,1.0
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,19.59,1.22,1.5,VIABLE_WITH_RESERVE,cool for crop,0.918
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,19.21,1.04,1.08,VIABLE_WITH_RESERVE,cool for crop,0.842
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,16.79,1.34,1.8,VIABLE_WITH_RESERVE,cool for crop,0.358
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,18.06,0.94,0.88,VIABLE_WITH_RESERVE,cool for crop,0.612
sugarcane,2017-07-01,2017-07-15,2017-07_Q1,17.43,1.44,2.08,VIABLE_WITH_RESERVE,cool for crop,0.486
sugarcane,2017-07-16,2017-07-31,2017-07_Q2,16.71,1.42,2.01,VIABLE_WITH_RESERVE,cool for crop,0.342
sugarcane,2017-08-01,2017-08-15,2017-08_Q1,18.12,1.46,2.13,VIABLE_WITH_RESERVE,cool for crop,0.624
sugarcane,2017-08-16,2017-08-31,2017-08_Q2,18.26,1.93,3.73,VIABLE_WITH_RESERVE,cool for crop,0.652
sugarcane,2017-09-01,2017-09-15,2017-09_Q1,19.65,1.12,1.25,VIABLE_WITH_RESERVE,cool for crop,0.93
sugarcane,2017-09-16,2017-09-30,2017-09_Q2,22.77,2.19,4.81,VIABLE,optimal temperature range,1.0
sugarcane,2017-10-01,2017-10-15,2017-10_Q1,22.11,2.05,4.19,VIABLE,optimal temperature range,1.0
sugarcane,2017-10-16,2017-10-31,2017-10_Q2,21.49,2.31,5.35,VIABLE,optimal temperature range,1.0
sugarcane,2017-11-01,2017-11-15,2017-11_Q1,21.36,1.57,2.47,VIABLE,optimal temperature range,1.0
sugarcane,2017-11-16,2017-11-30,2017-11_Q2,21.62,1.67,2.78,VIABLE,optimal temperature range,1.0
sugarcane,2017-12-01,2017-12-15,2017-12_Q1,24.18,1.27,1.61,VIABLE,optimal temperature range,1.0
sugarcane,2017-12-16,2017-12-31,2017-12_Q2,25.69,1.03,1.07,VIABLE,optimal temperature range,1.0
sugarcane,2018-01-01,2018-01-15,2018-01_Q1,25.92,1.22,1.49,VIABLE,optimal temperature range,1.0
sugarcane,2018-01-16,2018-01-31,2018-01_Q2,25.68,0.95,0.9,VIABLE,optimal temperature range,1.0
sugarcane,2018-02-01,2018-02-15,2018-02_Q1,24.77,3.42,11.73,VIABLE,optimal temperature range,1.0
sugarcane,2018-02-16,2018-02-28,2018-02_Q2,25.01,1.53,2.35,VIABLE,optimal temperature range,1.0
sugarcane,2018-03-01,2018-03-15,2018-03_Q1,24.18,1.63,2.64,VIABLE,optimal temperature range,1.0
sugarcane,2018-03-16,2018-03-31,2018-03_Q2,24.4,0.71,0.51,VIABLE,optimal temperature range,1.0
sugarcane,2018-04-01,2018-04-15,2018-04_Q1,22.92,0.95,0.9,VIABLE,optimal temperature range,1.0
sugarcane,2018-04-16,2018-04-30,2018-04_Q2,21.68,1.56,2.45,VIABLE,optimal temperature range,1.0
sugarcane,2018-05-01,2018-05-15,2018-05_Q1,19.78,1.83,3.34,VIABLE_WITH_RESERVE,cool for crop,0.956
sugarcane,2018-05-16,2018-05-31,2018-05_Q2,17.94,0.95,0.9,VIABLE_WITH_RESERVE,cool for crop,0.588
sugarcane,2018-06-01,2018-06-15,2018-06_Q1,17.48,1.34,1.79,VIABLE_WITH_RESERVE,cool for crop,0.496
sugarcane,2018-06-16,2018-06-30,2018-06_Q2,16.14,1.65,2.71,VIABLE_WITH_RESERVE,cool for crop,0.228
sugarcane,2018-07-01,2018-07-15,2018-07_Q1,16.43,2.19,4.79,VIABLE_WITH_RESERVE,cool for crop,0.286
