period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,69.65,3.0,42.33
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,85.49,3.0,34.42
2016-02-16,2016-02-29,2016-02_Q2,41.15,1.0,41.15
2016-03-01,2016-03-15,2016-03_Q1,57.3,8.0,14.45
2016-03-16,2016-03-31,2016-03_Q2,75.16,4.0,41.2
2016-04-01,2016-04-15,2016-04_Q1,156.62,6.0,46.69
2016-04-16,2016-04-30,2016-04_Q2,102.25,5.0,44.94
2016-05-01,2016-05-15,2016-05_Q1,102.21,8.0,24.7
2016-05-16,2016-05-31,2016-05_Q2,92.94,8.0,24.0
2016-06-01,2016-06-15,2016-06_Q1,50.68,6.0,13.14
2016-06-16,2016-06-30,2016-06_Q2,81.6,7.0,19.86
2016-07-01,2016-07-15,2016-07_Q1,45.18,5.0,18.3
2016-07-16,2016-07-31,2016-07_Q2,42.59,6.0,10.3
2016-08-01,2016-08-15,2016-08_Q1,30.65,5.0,15.51
2016-08-16,2016-08-31,2016-08_Q2,44.82,5.0,16.22
2016-09-01,2016-09-15,2016-09_Q1,83.26,7.0,30.45
2016-09-16,2016-09-30,2016-09_Q2,36.23,8.0,7.18
2016-10-01,2016-10-15,2016-10_Q1,105.11,9.0,24.41
2016-10-16,2016-10-31,2016-10_Q2,128.86,7.0,27.76
2016-11-01,2016-11-15,2016-11_Q1,147.46,8.0,30.29
2016-11-16,2016-11-30,2016-11_Q2,60.39,5.0,17.27
2016-12-01,2016-12-15,2016-12_Q1,102.96,7.0,24.2
2016-12-16,2016-12-31,2016-12_Q2,71.45,4.0,26.7
2017-01-01,2017-01-15,2017-01_Q1,67.9,4.0,28.68
2017-01-16,2017-01-31,2017-01_Q2,54.0,4.0,28.61
2017-02-01,2017-02-15,2017-02_Q1,36.38,3.0,12.37
2017-02-16,2017-02-28,2017-02_Q2,34.0,2.0,17.85
