period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,101.79,20.4,38.48,63.31,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,20.24,38.48,-38.48,0.083,,,
2016-02-01,2016-02-15,2016-02_Q1,24.5,21.11,38.29,-13.79,-1.706,,,
2016-02-16,2016-02-29,2016-02_Q2,32.57,21.26,38.29,-5.72,-1.457,,,
2016-03-01,2016-03-15,2016-03_Q1,101.32,20.38,41.31,60.01,-0.947,,,
2016-03-16,2016-03-31,2016-03_Q2,75.42,21.36,41.31,34.11,-0.558,-1.164,,
2016-04-01,2016-04-15,2016-04_Q1,97.71,20.76,40.65,57.06,-0.693,-1.392,,
2016-04-16,2016-04-30,2016-04_Q2,87.52,21.15,40.65,46.87,-1.07,-1.341,,
2016-05-01,2016-05-15,2016-05_Q1,113.57,21.03,43.36,70.21,0.299,-0.817,,
2016-05-16,2016-05-31,2016-05_Q2,95.82,21.37,43.36,52.46,1.09,-0.152,,
2016-06-01,2016-06-15,2016-06_Q1,39.78,20.52,40.53,-0.75,-0.012,-0.489,,
2016-06-16,2016-06-30,2016-06_Q2,0.0,21.15,40.53,-40.53,-1.167,-0.566,-1.027,
2016-07-01,2016-07-15,2016-07_Q1,16.71,20.65,40.26,-23.55,-0.858,-0.224,-1.174,
2016-07-16,2016-07-31,2016-07_Q2,15.26,20.3,40.26,-25.0,0.121,-0.124,-0.975,
2016-08-01,2016-08-15,2016-08_Q1,0.0,20.66,40.26,-40.26,-0.608,-0.624,-0.88,
2016-08-16,2016-08-31,2016-08_Q2,23.22,20.39,40.26,-17.04,-0.704,-0.849,-0.742,
2016-09-01,2016-09-15,2016-09_Q1,79.83,19.87,36.44,43.39,1.401,-0.145,-0.706,
2016-09-16,2016-09-30,2016-09_Q2,75.21,20.08,36.44,38.77,1.805,0.759,-0.217,
2016-10-01,2016-10-15,2016-10_Q1,139.84,19.68,35.73,104.11,1.3,1.247,0.582,
2016-10-16,2016-10-31,2016-10_Q2,94.97,19.46,35.73,59.24,0.43,0.971,0.46,
2016-11-01,2016-11-15,2016-11_Q1,137.49,19.71,34.3,103.19,0.16,1.378,0.455,
2016-11-16,2016-11-30,2016-11_Q2,61.7,19.4,34.3,27.4,0.018,0.915,0.197,
2016-12-01,2016-12-15,2016-12_Q1,65.82,19.49,34.84,30.98,0.066,0.694,0.498,
2016-12-16,2016-12-31,2016-12_Q2,96.72,19.37,34.84,61.88,1.251,0.955,1.039,-0.447
2017-01-01,2017-01-15,2017-01_Q1,82.54,19.73,35.3,47.24,0.577,0.4,0.927,-0.275
2017-01-16,2017-01-31,2017-01_Q2,35.13,19.34,35.3,-0.17,0.57,0.776,0.964,-0.201
2017-02-01,2017-02-15,2017-02_Q1,23.89,19.92,31.46,-7.57,-0.775,0.063,1.039,-0.255
2017-02-16,2017-02-28,2017-02_Q2,32.99,18.81,31.46,1.53,-1.241,-0.458,0.482,-0.378
2017-03-01,2017-03-15,2017-03_Q1,174.73,19.65,35.81,138.92,0.382,0.06,0.65,0.065
2017-03-16,2017-03-31,2017-03_Q2,175.34,19.45,35.81,139.53,1.752,0.45,0.932,0.514
2017-04-01,2017-04-15,2017-04_Q1,95.72,20.43,38.62,57.1,0.837,0.188,0.386,0.535
2017-04-16,2017-04-30,2017-04_Q2,138.91,20.51,38.62,100.29,0.73,0.629,1.242,0.879
2017-05-01,2017-05-15,2017-05_Q1,149.95,19.52,38.61,111.34,1.775,1.646,1.408,1.124
2017-05-16,2017-05-31,2017-05_Q2,43.67,20.69,38.61,5.06,0.976,1.622,1.458,0.86
2017-06-01,2017-06-15,2017-06_Q1,85.7,20.48,38.08,47.62,0.01,1.355,1.176,1.137
2017-06-16,2017-06-30,2017-06_Q2,13.19,20.02,38.08,-24.89,0.463,0.871,0.853,1.237
2017-07-01,2017-07-15,2017-07_Q1,6.58,20.72,41.67,-35.09,-0.642,0.955,0.762,1.189
2017-07-16,2017-07-31,2017-07_Q2,13.03,20.88,41.67,-28.64,-0.609,0.456,0.709,1.249
2017-08-01,2017-08-15,2017-08_Q1,16.8,20.42,39.47,-22.67,-0.152,-0.392,0.915,1.338
2017-08-16,2017-08-31,2017-08_Q2,14.91,20.26,39.47,-24.56,-0.31,-0.0,1.321,1.334
2017-09-01,2017-09-15,2017-09_Q1,52.04,20.33,38.22,13.82,0.49,-0.503,0.861,1.193
2017-09-16,2017-09-30,2017-09_Q2,50.85,20.5,38.22,12.63,0.331,-0.556,0.377,1.058
2017-10-01,2017-10-15,2017-10_Q1,42.04,19.87,37.57,4.47,-1.192,-0.957,0.069,0.127
2017-10-16,2017-10-31,2017-10_Q2,136.76,20.18,37.57,99.19,-0.828,-0.442,-0.106,0.376
2017-11-01,2017-11-15,2017-11_Q1,165.31,19.4,33.84,131.47,1.029,0.26,-0.159,0.446
2017-11-16,2017-11-30,2017-11_Q2,37.74,19.47,33.84,3.9,0.12,-0.221,-0.237,0.305
2017-12-01,2017-12-15,2017-12_Q1,26.9,19.57,35.37,-8.47,-1.191,-0.513,-0.654,0.127
2017-12-16,2017-12-31,2017-12_Q2,96.05,19.56,35.37,60.68,0.073,-0.313,-0.446,0.336
2018-01-01,2018-01-15,2018-01_Q1,94.79,18.84,34.5,60.29,0.795,0.548,0.032,0.495
2018-01-16,2018-01-31,2018-01_Q2,21.03,19.82,34.5,-13.47,0.565,0.28,-0.006,0.378
2018-02-01,2018-02-15,2018-02_Q1,55.17,19.82,31.59,23.58,-0.396,-0.44,-0.047,0.549
2018-02-16,2018-02-28,2018-02_Q2,82.73,18.98,31.59,51.14,0.047,0.085,-0.179,0.675
2018-03-01,2018-03-15,2018-03_Q1,5.69,20.21,37.94,-32.25,-1.293,-0.785,-0.775,-0.078
2018-03-16,2018-03-31,2018-03_Q2,229.95,19.94,37.94,192.01,0.261,0.058,-0.157,0.081
2018-04-01,2018-04-15,2018-04_Q1,138.83,18.95,35.67,103.16,1.772,0.138,0.478,0.354
2018-04-16,2018-04-30,2018-04_Q2,50.87,20.53,35.67,15.2,-0.561,-0.043,-0.168,-0.048
2018-05-01,2018-05-15,2018-05_Q1,131.49,19.83,38.72,92.77,0.122,0.584,-0.14,-0.019
2018-05-16,2018-05-31,2018-05_Q2,74.05,20.43,38.72,35.33,1.187,0.559,0.249,0.073
2018-06-01,2018-06-15,2018-06_Q1,37.73,21.11,40.1,-2.37,-0.465,1.118,0.086,-0.23
2018-06-16,2018-06-30,2018-06_Q2,21.77,20.36,40.1,-18.33,-0.519,-0.108,0.154,-0.241
2018-07-01,2018-07-15,2018-07_Q1,0.0,20.77,41.21,-41.21,-0.62,-0.505,0.055,-0.255
