period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,70.12,5.0,20.01
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,10.21,2.0,6.81
2016-02-16,2016-02-29,2016-02_Q2,27.94,4.0,10.93
2016-03-01,2016-03-15,2016-03_Q1,82.7,9.0,11.82
2016-03-16,2016-03-31,2016-03_Q2,64.42,2.0,52.22
2016-04-01,2016-04-15,2016-04_Q1,92.14,6.0,33.5
2016-04-16,2016-04-30,2016-04_Q2,80.7,10.0,11.53
2016-05-01,2016-05-15,2016-05_Q1,107.37,6.0,42.73
2016-05-16,2016-05-31,2016-05_Q2,87.26,6.0,43.97
2016-06-01,2016-06-15,2016-06_Q1,29.2,2.0,18.02
2016-06-16,2016-06-30,2016-06_Q2,23.67,3.0,7.89
2016-07-01,2016-07-15,2016-07_Q1,6.64,1.0,6.64
2016-07-16,2016-07-31,2016-07_Q2,25.19,3.0,14.56
2016-08-01,2016-08-15,2016-08_Q1,4.76,1.0,4.76
2016-08-16,2016-08-31,2016-08_Q2,20.79,2.0,12.47
2016-09-01,2016-09-15,2016-09_Q1,64.77,4.0,29.21
2016-09-16,2016-09-30,2016-09_Q2,67.83,9.0,9.31
2016-10-01,2016-10-15,2016-10_Q1,91.66,6.0,32.7
2016-10-16,2016-10-31,2016-10_Q2,91.99,6.0,35.84
2016-11-01,2016-11-15,2016-11_Q1,114.68,7.0,31.37
2016-11-16,2016-11-30,2016-11_Q2,17.09,3.0,8.54
2016-12-01,2016-12-15,2016-12_Q1,37.69,3.0,12.56
2016-12-16,2016-12-31,2016-12_Q2,81.91,6.0,31.39
2017-01-01,2017-01-15,2017-01_Q1,47.83,9.0,9.98
2017-01-16,2017-01-31,2017-01_Q2,29.19,3.0,17.17
2017-02-01,2017-02-15,2017-02_Q1,18.77,2.0,13.64
2017-02-16,2017-02-28,2017-02_Q2,20.82,1.0,20.82
2017-03-01,2017-03-15,2017-03_Q1,125.96,9.0,31.79
2017-03-16,2017-03-31,2017-03_Q2,113.64,12.0,14.81
2017-04-01,2017-04-15,2017-04_Q1,92.52,7.0,33.98
2017-04-16,2017-04-30,2017-04_Q2,137.25,9.0,28.81
2017-05-01,2017-05-15,2017-05_Q1,136.69,7.0,43.2
2017-05-16,2017-05-31,2017-05_Q2,40.32,4.0,21.68
2017-06-01,2017-06-15,2017-06_Q1,52.68,4.0,21.45
2017-06-16,2017-06-30,2017-06_Q2,40.75,4.0,16.19
2017-07-01,2017-07-15,2017-07_Q1,5.86,1.0,5.86
2017-07-16,2017-07-31,2017-07_Q2,14.6,2.0,7.63
2017-08-01,2017-08-15,2017-08_Q1,14.78,3.0,6.51
2017-08-16,2017-08-31,2017-08_Q2,17.29,4.0,7.85
2017-09-01,2017-09-15,2017-09_Q1,50.49,4.0,35.19
2017-09-16,2017-09-30,2017-09_Q2,49.92,4.0,16.95
2017-10-01,2017-10-15,2017-10_Q1,60.29,4.0,35.53
2017-10-16,2017-10-31,2017-10_Q2,74.18,8.0,25.52
2017-11-01,2017-11-15,2017-11_Q1,140.34,6.0,43.62
2017-11-16,2017-11-30,2017-11_Q2,0.0,0.0,0.0
2017-12-01,2017-12-15,2017-12_Q1,0.0,0.0,0.0
2017-12-16,2017-12-31,2017-12_Q2,88.73,3.0,45.31
2018-01-01,2018-01-15,2018-01_Q1,74.32,5.0,24.71
2018-01-16,2018-01-31,2018-01_Q2,16.21,5.0,4.32
2018-02-01,2018-02-15,2018-02_Q1,46.92,2.0,28.1
2018-02-16,2018-02-28,2018-02_Q2,50.78,3.0,29.02
2018-03-01,2018-03-15,2018-03_Q1,15.37,2.0,10.91
2018-03-16,2018-03-31,2018-03_Q2,134.9,9.0,29.49
2018-04-01,2018-04-15,2018-04_Q1,122.22,7.0,25.86
2018-04-16,2018-04-30,2018-04_Q2,48.22,10.0,7.92
2018-05-01,2018-05-15,2018-05_Q1,114.36,8.0,25.79
2018-05-16,2018-05-31,2018-05_Q2,58.73,6.0,23.01
2018-06-01,2018-06-15,2018-06_Q1,33.71,5.0,13.43
2018-06-16,2018-06-30,2018-06_Q2,17.16,1.0,17.16
2018-07-01,2018-07-15,2018-07_Q1,10.21,2.0,7.65
2018-07-16,2018-07-31,2018-07_Q2,45.05,3.0,24.34
2018-08-01,2018-08-15,2018-08_Q1,28.59,4.0,7.58
2018-08-16,2018-08-31,2018-08_Q2,0.0,0.0,0.0
2018-09-01,2018-09-15,2018-09_Q1,51.3,4.0,26.25
2018-09-16,2018-09-30,2018-09_Q2,3.83,1.0,3.83
2018-10-01,2018-10-15,2018-10_Q1,95.94,5.0,29.07
2018-10-16,2018-10-31,2018-10_Q2,40.1,3.0,24.06
2018-11-01,2018-11-15,2018-11_Q1,53.64,7.0,12.9
2018-11-16,2018-11-30,2018-11_Q2,104.0,5.0,41.09
2018-12-01,2018-12-15,2018-12_Q1,33.81,2.0,19.91
2018-12-16,2018-12-31,2018-12_Q2,13.25,5.0,5.53
2019-01-01,2019-01-15,2019-01_Q1,26.51,4.0,8.14
2019-01-16,2019-01-31,2019-01_Q2,17.57,1.0,17.57
2019-02-01,2019-02-15,2019-02_Q1,32.28,1.0,32.28
2019-02-16,2019-02-28,2019-02_Q2,73.67,6.0,39.57
2019-03-01,2019-03-15,2019-03_Q1,48.02,8.0,16.49
2019-03-16,2019-03-31,2019-03_Q2,93.19,5.0,37.86
2019-04-01,2019-04-15,2019-04_Q1,124.9,10.0,29.21
2019-04-16,2019-04-30,2019-04_Q2,122.56,12.0,33.7
2019-05-01,2019-05-15,2019-05_Q1,38.01,4.0,21.22
2019-05-16,2019-05-31,2019-05_Q2,132.98,9.0,27.56
2019-06-01,2019-06-15,2019-06_Q1,54.37,8.0,22.65
2019-06-16,2019-06-30,2019-06_Q2,33.73,4.0,13.25
2019-07-01,2019-07-15,2019-07_Q1,4.86,1.0,4.86
2019-07-16,2019-07-31,2019-07_Q2,23.79,2.0,20.59
2019-08-01,2019-08-15,2019-08_Q1,4.83,1.0,4.83
2019-08-16,2019-08-31,2019-08_Q2,5.68,1.0,5.68
2019-09-01,2019-09-15,2019-09_Q1,14.05,2.0,10.57
2019-09-16,2019-09-30,2019-09_Q2,97.64,5.0,41.05
2019-10-01,2019-10-15,2019-10_Q1,54.14,5.0,19.68
2019-10-16,2019-10-31,2019-10_Q2,100.83,7.0,22.74
2019-11-01,2019-11-15,2019-11_Q1,104.87,10.0,22.26
2019-11-16,2019-11-30,2019-11_Q2,43.55,4.0,15.07
2019-12-01,2019-12-15,2019-12_Q1,33.87,2.0,20.06
2019-12-16,2019-12-31,2019-12_Q2,72.88,5.0,19.03
2020-01-01,2020-01-15,2020-01_Q1,14.9,2.0,11.17
2020-01-16,2020-01-31,2020-01_Q2,41.21,3.0,21.55
2020-02-01,2020-02-15,2020-02_Q1,6.16,1.0,6.16
2020-02-16,2020-02-29,2020-02_Q2,66.5,5.0,18.81
2020-03-01,2020-03-15,2020-03_Q1,76.42,4.0,33.72
2020-03-16,2020-03-31,2020-03_Q2,0.0,0.0,0.0
2020-04-01,2020-04-15,2020-04_Q1,101.27,8.0,29.49
2020-04-16,2020-04-30,2020-04_Q2,74.36,6.0,25.6
2020-05-01,2020-05-15,2020-05_Q1,41.33,5.0,16.87
2020-05-16,2020-05-31,2020-05_Q2,54.65,6.0,35.74
2020-06-01,2020-06-15,2020-06_Q1,55.48,10.0,11.0
2020-06-16,2020-06-30,2020-06_Q2,21.07,1.0,21.07
2020-07-01,2020-07-15,2020-07_Q1,40.47,4.0,11.8
2020-07-16,2020-07-31,2020-07_Q2,14.94,1.0,11.13
2020-08-01,2020-08-15,2020-08_Q1,10.46,5.0,4.2
2020-08-16,2020-08-31,2020-08_Q2,42.62,7.0,8.57
2020-09-01,2020-09-15,2020-09_Q1,19.66,1.0,19.66
2020-09-16,2020-09-30,2020-09_Q2,32.8,7.0,7.25
2020-10-01,2020-10-15,2020-10_Q1,11.93,1.0,11.93
2020-10-16,2020-10-31,2020-10_Q2,88.12,8.0,45.07
2020-11-01,2020-11-15,2020-11_Q1,38.71,3.0,15.61
2020-11-16,2020-11-30,2020-11_Q2,81.12,5.0,26.17
2020-12-01,2020-12-15,2020-12_Q1,46.6,5.0,13.58
2020-12-16,2020-12-31,2020-12_Q2,68.55,4.0,48.21
2021-01-01,2021-01-15,2021-01_Q1,30.52,1.0,30.52
2021-01-16,2021-01-31,2021-01_Q2,27.88,3.0,18.64
2021-02-01,2021-02-15,2021-02_Q1,88.69,6.0,42.95
2021-02-16,2021-02-28,2021-02_Q2,36.56,2.0,22.82
2021-03-01,2021-03-15,2021-03_Q1,100.58,8.0,23.01
2021-03-16,2021-03-31,2021-03_Q2,103.2,7.0,26.93
