period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,41.24,21.19,42.3,-1.06,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,21.61,42.3,-42.3,-1.339,,,
2016-02-01,2016-02-15,2016-02_Q1,63.53,21.57,39.47,24.06,-1.16,,,
2016-02-16,2016-02-29,2016-02_Q2,57.33,21.69,39.47,17.86,-0.334,,,
2016-03-01,2016-03-15,2016-03_Q1,103.13,21.23,43.26,59.87,-0.521,,,
2016-03-16,2016-03-31,2016-03_Q2,53.98,21.64,43.26,10.72,-0.663,-1.072,,
2016-04-01,2016-04-15,2016-04_Q1,133.62,20.95,40.37,93.25,-0.903,-1.01,,
2016-04-16,2016-04-30,2016-04_Q2,123.09,21.01,40.37,82.72,0.103,-0.653,,
2016-05-01,2016-05-15,2016-05_Q1,141.15,20.92,42.26,98.89,0.438,-0.428,,
2016-05-16,2016-05-31,2016-05_Q2,91.5,21.11,42.26,49.24,0.004,-0.43,,
2016-06-01,2016-06-15,2016-06_Q1,51.48,20.3,38.9,12.58,-1.31,-0.825,,
2016-06-16,2016-06-30,2016-06_Q2,67.03,20.71,38.9,28.13,-0.869,-0.545,-1.398,
2016-07-01,2016-07-15,2016-07_Q1,86.18,20.45,39.24,46.94,0.479,-0.299,-1.37,
2016-07-16,2016-07-31,2016-07_Q2,51.34,20.16,39.24,12.1,0.573,-0.552,-0.887,
2016-08-01,2016-08-15,2016-08_Q1,45.89,20.66,40.12,5.77,-0.479,-0.943,-0.809,
2016-08-16,2016-08-31,2016-08_Q2,77.08,20.5,40.12,36.96,-0.334,-0.837,-0.641,
2016-09-01,2016-09-15,2016-09_Q1,131.83,19.94,36.7,95.13,0.896,0.425,-0.628,
2016-09-16,2016-09-30,2016-09_Q2,74.37,20.4,36.7,37.67,1.299,0.582,-0.307,
2016-10-01,2016-10-15,2016-10_Q1,129.2,20.35,38.0,91.2,0.085,0.242,-0.28,
2016-10-16,2016-10-31,2016-10_Q2,133.18,20.23,38.0,95.18,0.219,0.408,-0.322,
2016-11-01,2016-11-15,2016-11_Q1,157.24,20.61,37.55,119.69,0.517,0.772,-0.148,
2016-11-16,2016-11-30,2016-11_Q2,126.98,20.53,37.55,89.43,0.518,0.68,0.066,
2016-12-01,2016-12-15,2016-12_Q1,112.98,20.25,37.61,75.37,1.094,0.525,0.803,
2016-12-16,2016-12-31,2016-12_Q2,113.16,20.41,37.61,75.55,1.422,0.884,1.158,-0.395
2017-01-01,2017-01-15,2017-01_Q1,71.05,20.29,36.98,34.07,0.331,0.783,0.705,-0.291
2017-01-16,2017-01-31,2017-01_Q2,68.87,20.02,36.98,31.89,0.374,1.233,0.731,-0.06
2017-02-01,2017-02-15,2017-02_Q1,22.27,20.67,33.59,-11.32,-0.339,0.275,0.494,-0.254
2017-02-16,2017-02-28,2017-02_Q2,62.08,19.59,33.59,28.49,-0.978,0.148,0.179,-0.385
2017-03-01,2017-03-15,2017-03_Q1,163.9,19.96,37.18,126.72,0.33,0.19,0.227,-0.278
2017-03-16,2017-03-31,2017-03_Q2,175.24,20.11,37.18,138.06,1.351,0.354,0.525,0.078
2017-04-01,2017-04-15,2017-04_Q1,96.85,20.73,39.47,57.38,0.778,0.301,0.383,-0.036
2017-04-16,2017-04-30,2017-04_Q2,147.69,20.81,39.47,108.22,-0.255,0.513,0.608,0.097
2017-05-01,2017-05-15,2017-05_Q1,282.8,20.2,40.39,242.41,1.751,1.497,1.095,0.841
2017-05-16,2017-05-31,2017-05_Q2,132.79,20.99,40.39,92.4,1.679,1.707,1.197,0.982
2017-06-01,2017-06-15,2017-06_Q1,79.15,20.71,39.49,39.66,0.195,1.549,1.021,1.096
2017-06-16,2017-06-30,2017-06_Q2,106.11,20.58,39.49,66.62,0.294,1.344,1.167,1.317
2017-07-01,2017-07-15,2017-07_Q1,35.78,20.64,40.82,-5.04,0.234,1.259,1.255,1.259
2017-07-16,2017-07-31,2017-07_Q2,34.89,20.69,40.82,-5.93,-0.902,1.242,1.13,1.159
2017-08-01,2017-08-15,2017-08_Q1,59.91,20.63,39.84,20.07,-0.561,-0.535,1.166,1.214
2017-08-16,2017-08-31,2017-08_Q2,176.97,20.4,39.84,137.13,1.494,0.566,1.704,1.375
2017-09-01,2017-09-15,2017-09_Q1,111.6,20.48,38.52,73.08,1.639,1.493,1.765,1.268
2017-09-16,2017-09-30,2017-09_Q2,94.41,20.74,38.52,55.89,1.209,1.328,1.766,1.25
2017-10-01,2017-10-15,2017-10_Q1,119.84,20.39,38.97,80.87,0.236,1.23,1.664,1.209
2017-10-16,2017-10-31,2017-10_Q2,146.39,20.65,38.97,107.42,0.257,1.393,1.587,1.256
2017-11-01,2017-11-15,2017-11_Q1,122.31,20.53,37.46,84.85,0.204,1.189,0.733,1.111
