period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,0.0,0.0,0.0
2016-01-16,2016-01-31,2016-01_Q2,120.35,5.0,56.32
2016-02-01,2016-02-15,2016-02_Q1,182.3,6.0,43.34
2016-02-16,2016-02-29,2016-02_Q2,0.0,0.0,0.0
2016-03-01,2016-03-15,2016-03_Q1,226.92,4.0,86.01
2016-03-16,2016-03-31,2016-03_Q2,16.87,3.0,10.12
2016-04-01,2016-04-15,2016-04_Q1,141.24,1.0,141.24
2016-04-16,2016-04-30,2016-04_Q2,0.0,0.0,0.0
2016-05-01,2016-05-15,2016-05_Q1,27.9,1.0,27.9
2016-05-16,2016-05-31,2016-05_Q2,0.0,0.0,0.0
2016-06-01,2016-06-15,2016-06_Q1,0.0,0.0,0.0
2016-06-16,2016-06-30,2016-06_Q2,105.98,2.0,52.99
2016-07-01,2016-07-15,2016-07_Q1,26.58,4.0,8.38
2016-07-16,2016-07-31,2016-07_Q2,30.01,3.0,19.19
2016-08-01,2016-08-15,2016-08_Q1,17.94,2.0,10.45
2016-08-16,2016-08-31,2016-08_Q2,12.01,2.0,6.34
2016-09-01,2016-09-15,2016-09_Q1,0.0,0.0,0.0
2016-09-16,2016-09-30,2016-09_Q2,22.21,3.0,17.36
2016-10-01,2016-10-15,2016-10_Q1,20.5,3.0,9.11
2016-10-16,2016-10-31,2016-10_Q2,13.09,2.0,7.79
2016-11-01,2016-11-15,2016-11_Q1,35.01,2.0,20.35
2016-11-16,2016-11-30,2016-11_Q2,0.0,0.0,0.0
2016-12-01,2016-12-15,2016-12_Q1,49.62,1.0,49.62
2016-12-16,2016-12-31,2016-12_Q2,43.32,2.0,30.94
2017-01-01,2017-01-15,2017-01_Q1,284.76,5.0,111.37
2017-01-16,2017-01-31,2017-01_Q2,154.62,2.0,132.53
2017-02-01,2017-02-15,2017-02_Q1,44.19,1.0,44.19
2017-02-16,2017-02-28,2017-02_Q2,30.92,1.0,30.92
2017-03-01,2017-03-15,2017-03_Q1,26.24,1.0,26.24
2017-03-16,2017-03-31,2017-03_Q2,537.35,9.0,96.76
2017-04-01,2017-04-15,2017-04_Q1,24.46,3.0,8.88
2017-04-16,2017-04-30,2017-04_Q2,39.12,4.0,14.05
2017-05-01,2017-05-15,2017-05_Q1,0.0,0.0,0.0
2017-05-16,2017-05-31,2017-05_Q2,127.25,2.0,63.63
2017-06-01,2017-06-15,2017-06_Q1,24.33,3.0,14.02
2017-06-16,2017-06-30,2017-06_Q2,2.79,1.0,2.79
2017-07-01,2017-07-15,2017-07_Q1,5.73,1.0,5.73
2017-07-16,2017-07-31,2017-07_Q2,5.92,1.0,5.92
2017-08-01,2017-08-15,2017-08_Q1,4.44,1.0,4.44
2017-08-16,2017-08-31,2017-08_Q2,4.76,1.0,4.76
2017-09-01,2017-09-15,2017-09_Q1,11.54,1.0,11.54
2017-09-16,2017-09-30,2017-09_Q2,0.0,0.0,0.0
2017-10-01,2017-10-15,2017-10_Q1,22.03,1.0,22.03
2017-10-16,2017-10-31,2017-10_Q2,66.68,2.0,33.34
2017-11-01,2017-11-15,2017-11_Q1,0.0,0.0,0.0
2017-11-16,2017-11-30,2017-11_Q2,90.16,1.0,90.16
2017-12-01,2017-12-15,2017-12_Q1,54.22,1.0,54.22
2017-12-16,2017-12-31,2017-12_Q2,0.0,0.0,0.0
2018-01-01,2018-01-15,2018-01_Q1,86.09,2.0,51.12
2018-01-16,2018-01-31,2018-01_Q2,20.71,3.0,7.55
2018-02-01,2018-02-15,2018-02_Q1,59.45,2.0,49.0
2018-02-16,2018-02-28,2018-02_Q2,263.44,10.0,45.16
2018-03-01,2018-03-15,2018-03_Q1,21.6,1.0,21.6
2018-03-16,2018-03-31,2018-03_Q2,169.38,4.0,132.25
2018-04-01,2018-04-15,2018-04_Q1,188.6,2.0,141.74
2018-04-16,2018-04-30,2018-04_Q2,13.29,1.0,13.29
2018-05-01,2018-05-15,2018-05_Q1,24.96,3.0,11.4
2018-05-16,2018-05-31,2018-05_Q2,15.52,2.0,8.36
2018-06-01,2018-06-15,2018-06_Q1,0.0,0.0,0.0
2018-06-16,2018-06-30,2018-06_Q2,29.87,1.0,29.87
2018-07-01,2018-07-15,2018-07_Q1,6.62,1.0,6.62
2018-07-16,2018-07-31,2018-07_Q2,5.6,1.0,5.6
2018-08-01,2018-08-15,2018-08_Q1,0.0,0.0,0.0
2018-08-16,2018-08-31,2018-08_Q2,7.71,2.0,4.29
2018-09-01,2018-09-15,2018-09_Q1,4.22,1.0,4.22
2018-09-16,2018-09-30,2018-09_Q2,5.51,1.0,5.51
2018-10-01,2018-10-15,2018-10_Q1,22.52,2.0,15.01
2018-10-16,2018-10-31,2018-10_Q2,0.0,0.0,0.0
2018-11-01,2018-11-15,2018-11_Q1,0.0,0.0,0.0
2018-11-16,2018-11-30,2018-11_Q2,21.53,3.0,9.34
2018-12-01,2018-12-15,2018-12_Q1,299.44,8.0,85.19
2018-12-16,2018-12-31,2018-12_Q2,60.64,3.0,45.5
2019-01-01,2019-01-15,2019-01_Q1,104.62,2.0,55.8
2019-01-16,2019-01-31,2019-01_Q2,283.4,4.0,157.45
2019-02-01,2019-02-15,2019-02_Q1,300.87,5.0,175.85
2019-02-16,2019-02-28,2019-02_Q2,0.0,0.0,0.0
2019-03-01,2019-03-15,2019-03_Q1,105.12,4.0,50.75
2019-03-16,2019-03-31,2019-03_Q2,91.71,3.0,68.69
2019-04-01,2019-04-15,2019-04_Q1,0.0,0.0,0.0
