period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,0.0,28.24,94.08,-94.08,,,,
2016-01-16,2016-01-31,2016-01_Q2,92.92,28.6,94.08,-1.16,-1.442,,,
2016-02-01,2016-02-15,2016-02_Q1,70.36,28.13,84.48,-14.12,-0.201,,,
2016-02-16,2016-02-29,2016-02_Q2,0.0,29.23,84.48,-84.48,-1.457,,,
2016-03-01,2016-03-15,2016-03_Q1,109.73,26.37,68.1,41.63,-0.391,,,
2016-03-16,2016-03-31,2016-03_Q2,52.58,25.91,68.1,-15.52,0.445,-1.331,,
2016-04-01,2016-04-15,2016-04_Q1,5.05,25.32,53.9,-48.85,-0.053,-0.833,,
2016-04-16,2016-04-30,2016-04_Q2,15.87,24.37,53.9,-38.03,-0.677,-1.249,,
2016-05-01,2016-05-15,2016-05_Q1,12.83,24.28,48.57,-35.74,-0.239,-1.262,,
2016-05-16,2016-05-31,2016-05_Q2,3.33,23.86,48.57,-45.24,-2.221,-0.593,,
2016-06-01,2016-06-15,2016-06_Q1,23.89,21.56,29.35,-5.46,-0.33,-0.932,,
2016-06-16,2016-06-30,2016-06_Q2,38.41,19.85,29.35,9.06,2.035,-0.58,-2.199,
2016-07-01,2016-07-15,2016-07_Q1,0.0,18.29,23.99,-23.99,0.716,-0.306,-1.587,
2016-07-16,2016-07-31,2016-07_Q2,55.21,19.86,23.99,31.22,0.824,0.286,-1.606,
2016-08-01,2016-08-15,2016-08_Q1,14.62,18.84,26.47,-11.85,1.599,0.625,-1.043,
2016-08-16,2016-08-31,2016-08_Q2,0.0,20.1,26.47,-26.47,0.807,1.507,0.078,
2016-09-01,2016-09-15,2016-09_Q1,0.0,22.47,48.63,-48.63,-1.377,1.183,-0.653,
2016-09-16,2016-09-30,2016-09_Q2,8.93,25.05,48.63,-39.7,-1.536,0.423,-0.322,
2016-10-01,2016-10-15,2016-10_Q1,6.63,24.15,58.4,-51.77,0.293,1.416,0.047,
2016-10-16,2016-10-31,2016-10_Q2,15.75,25.05,58.4,-42.65,0.326,0.012,0.217,
2016-11-01,2016-11-15,2016-11_Q1,20.93,27.58,78.08,-57.15,0.387,0.13,0.484,
2016-11-16,2016-11-30,2016-11_Q2,0.0,26.56,78.08,-78.08,-0.945,-0.751,0.476,
2016-12-01,2016-12-15,2016-12_Q1,0.0,27.54,87.85,-87.85,-1.445,-1.074,-0.505,
2016-12-16,2016-12-31,2016-12_Q2,41.54,27.84,87.85,-46.31,-0.942,-1.194,-1.045,-2.031
2017-01-01,2017-01-15,2017-01_Q1,114.64,27.56,87.26,27.38,-0.271,-0.875,-0.707,-1.705
2017-01-16,2017-01-31,2017-01_Q2,43.19,27.86,87.26,-44.07,-0.695,-1.245,-1.37,-1.66
2017-02-01,2017-02-15,2017-02_Q1,37.53,28.51,77.99,-40.46,-0.872,-1.052,-1.201,-1.218
2017-02-16,2017-02-28,2017-02_Q2,27.44,27.33,77.99,-50.55,-1.349,-1.544,-1.724,-1.555
2017-03-01,2017-03-15,2017-03_Q1,58.12,27.31,76.02,-17.9,-0.709,-1.489,-1.648,-1.551
2017-03-16,2017-03-31,2017-03_Q2,122.87,26.94,76.02,46.85,0.492,-0.872,-1.352,-1.348
2017-04-01,2017-04-15,2017-04_Q1,1.4,24.34,46.84,-45.44,0.791,-1.131,-1.36,-1.312
2017-04-16,2017-04-30,2017-04_Q2,4.15,23.06,46.84,-42.69,-0.763,-1.045,-1.561,-1.421
2017-05-01,2017-05-15,2017-05_Q1,0.0,22.61,36.11,-36.11,-0.696,-0.822,-1.575,-1.487
2017-05-16,2017-05-31,2017-05_Q2,157.72,20.96,36.11,121.61,1.617,1.375,-1.218,-1.003
2017-06-01,2017-06-15,2017-06_Q1,16.25,17.73,22.22,-5.97,1.991,1.353,-1.035,-1.047
2017-06-16,2017-06-30,2017-06_Q2,0.0,19.98,22.22,-22.22,0.146,1.265,-0.503,-1.266
2017-07-01,2017-07-15,2017-07_Q1,4.44,20.77,27.32,-22.88,-1.222,1.25,-0.512,-1.204
2017-07-16,2017-07-31,2017-07_Q2,10.59,19.08,27.32,-16.73,-1.016,1.225,-0.08,-1.426
2017-08-01,2017-08-15,2017-08_Q1,13.17,20.36,31.48,-18.31,-0.662,1.579,0.285,-1.558
2017-08-16,2017-08-31,2017-08_Q2,0.0,20.92,31.48,-31.48,-0.878,-1.12,0.941,-1.548
2017-09-01,2017-09-15,2017-09_Q1,0.0,21.98,42.57,-42.57,-1.052,-1.835,0.966,-1.427
2017-09-16,2017-09-30,2017-09_Q2,0.0,23.46,42.57,-42.57,-0.422,-1.538,0.786,-1.435
2017-10-01,2017-10-15,2017-10_Q1,26.87,25.31,59.96,-33.09,1.495,-0.496,1.018,-1.354
2017-10-16,2017-10-31,2017-10_Q2,80.94,24.33,59.96,20.98,1.866,1.872,1.493,-0.967
2017-11-01,2017-11-15,2017-11_Q1,0.0,25.16,64.16,-64.16,1.647,1.672,1.71,-1.009
2017-11-16,2017-11-30,2017-11_Q2,20.74,25.52,64.16,-43.42,0.562,1.376,0.808,-0.776
2017-12-01,2017-12-15,2017-12_Q1,28.0,27.47,88.33,-60.33,-0.054,1.179,0.416,-0.757
2017-12-16,2017-12-31,2017-12_Q2,0.0,28.01,88.33,-88.33,-1.189,-0.056,-0.519,-0.682
2018-01-01,2018-01-15,2018-01_Q1,95.17,28.8,87.64,7.53,-0.797,-0.464,-0.556,-0.62
2018-01-16,2018-01-31,2018-01_Q2,10.97,26.7,87.64,-76.67,-1.203,-1.433,-1.146,-0.822
2018-02-01,2018-02-15,2018-02_Q1,11.83,27.42,70.87,-59.04,-1.551,-1.307,-1.066,-0.734
2018-02-16,2018-02-28,2018-02_Q2,318.65,26.65,70.87,247.78,1.018,-0.46,-0.105,0.185
2018-03-01,2018-03-15,2018-03_Q1,19.09,25.71,64.75,-45.66,1.509,-0.584,-0.239,0.013
2018-03-16,2018-03-31,2018-03_Q2,126.0,25.69,64.75,61.25,0.273,0.202,0.15,0.207
2018-04-01,2018-04-15,2018-04_Q1,21.71,24.68,48.54,-26.83,1.078,0.618,0.125,0.301
2018-04-16,2018-04-30,2018-04_Q2,0.0,23.29,48.54,-48.54,-0.041,1.136,-0.224,0.283
2018-05-01,2018-05-15,2018-05_Q1,11.4,22.04,34.22,-22.82,-0.081,1.806,-0.33,0.27
2018-05-16,2018-05-31,2018-05_Q2,4.49,20.75,34.22,-29.73,-0.31,-0.228,-0.447,-0.244
2018-06-01,2018-06-15,2018-06_Q1,0.0,18.94,22.79,-22.79,-0.532,0.329,-0.613,-0.352
2018-06-16,2018-06-30,2018-06_Q2,15.35,19.09,22.79,-7.44,-0.037,-0.401,0.046,-0.239
2018-07-01,2018-07-15,2018-07_Q1,7.34,18.81,24.86,-17.52,0.295,-0.613,0.281,-0.25
2018-07-16,2018-07-31,2018-07_Q2,14.53,19.8,24.86,-10.33,-0.436,-0.555,0.928,-0.162
2018-08-01,2018-08-15,2018-08_Q1,10.43,19.63,28.69,-18.26,-0.168,-0.65,1.727,-0.174
2018-08-16,2018-08-31,2018-08_Q2,5.17,20.38,28.69,-23.52,0.466,-0.497,-0.421,-0.134
2018-09-01,2018-09-15,2018-09_Q1,0.0,22.56,41.85,-41.85,0.433,-0.615,0.052,-0.029
2018-09-16,2018-09-30,2018-09_Q2,0.0,22.62,41.85,-41.85,-0.074,-0.861,-1.044,-0.033
2018-10-01,2018-10-15,2018-10_Q1,13.92,24.05,62.11,-48.19,0.417,-0.463,-0.961,-0.109
2018-10-16,2018-10-31,2018-10_Q2,14.05,26.18,62.11,-48.06,0.252,-0.021,-0.695,-0.584
2018-11-01,2018-11-15,2018-11_Q1,5.25,26.19,83.69,-78.44,-0.754,-0.468,-1.005,-0.695
2018-11-16,2018-11-30,2018-11_Q2,32.75,29.23,83.69,-50.94,-0.431,-0.464,-0.957,-0.913
2018-12-01,2018-12-15,2018-12_Q1,126.48,26.94,81.19,45.29,1.559,1.185,0.967,-0.089
2018-12-16,2018-12-31,2018-12_Q2,36.7,26.99,81.19,-44.49,1.134,0.559,0.343,0.123
2019-01-01,2019-01-15,2019-01_Q1,43.93,26.09,71.88,-27.95,-0.726,-0.287,-0.364,0.161
2019-01-16,2019-01-31,2019-01_Q2,204.34,25.83,71.88,132.46,0.501,0.514,0.568,0.797
2019-02-01,2019-02-15,2019-02_Q1,206.96,26.26,67.42,139.54,1.193,0.799,0.805,1.087
2019-02-16,2019-02-28,2019-02_Q2,0.0,26.91,67.42,-67.42,0.339,0.525,0.378,0.098
2019-03-01,2019-03-15,2019-03_Q1,79.42,25.9,66.6,12.82,-0.534,0.241,0.487,0.281
2019-03-16,2019-03-31,2019-03_Q2,93.62,25.99,66.6,27.02,0.672,0.561,0.625,0.274
2019-04-01,2019-04-15,2019-04_Q1,0.0,23.8,47.67,-47.67,0.556,0.972,0.564,0.229
2019-04-16,2019-04-30,2019-04_Q2,21.13,23.88,47.67,-26.54,0.011,0.78,0.627,0.309
2019-05-01,2019-05-15,2019-05_Q1,15.93,22.15,37.13,-21.2,0.74,-0.541,0.569,0.251
2019-05-16,2019-05-31,2019-05_Q2,6.7,21.83,37.13,-30.43,-0.275,0.103,0.822,0.535
2019-06-01,2019-06-15,2019-06_Q1,6.52,19.33,21.89,-15.37,0.066,0.054,0.49,0.599
2019-06-16,2019-06-30,2019-06_Q2,7.7,18.19,21.89,-14.19,0.023,-0.327,0.498,0.55
2019-07-01,2019-07-15,2019-07_Q1,8.87,18.78,20.71,-11.84,0.241,0.158,0.869,0.526
2019-07-16,2019-07-31,2019-07_Q2,22.21,17.53,20.71,1.5,0.28,-0.105,0.55,0.569
2019-08-01,2019-08-15,2019-08_Q1,0.0,19.14,26.63,-26.63,0.058,-0.415,-0.961,0.552
2019-08-16,2019-08-31,2019-08_Q2,9.44,19.88,26.63,-17.19,0.213,0.055,0.072,0.561
2019-09-01,2019-09-15,2019-09_Q1,0.0,20.71,36.5,-36.5,1.241,-0.059,-0.083,0.63
2019-09-16,2019-09-30,2019-09_Q2,0.0,22.44,36.5,-36.5,1.266,0.124,-0.298,0.643
2019-10-01,2019-10-15,2019-10_Q1,3.87,24.17,58.36,-54.49,0.334,0.216,0.002,0.648
2019-10-16,2019-10-31,2019-10_Q2,8.11,25.02,58.36,-50.25,-0.152,-0.013,-0.193,0.762
2019-11-01,2019-11-15,2019-11_Q1,5.42,25.9,72.18,-66.76,-0.295,0.285,-0.297,0.806
2019-11-16,2019-11-30,2019-11_Q2,5.35,26.83,72.18,-66.83,-0.781,-0.528,-0.56,0.742
2019-12-01,2019-12-15,2019-12_Q1,19.78,28.89,93.88,-74.1,-0.884,-0.947,-0.986,0.087
2019-12-16,2019-12-31,2019-12_Q2,6.53,27.74,93.88,-87.35,-1.402,-1.525,-1.569,-0.216
2020-01-01,2020-01-15,2020-01_Q1,5.55,28.02,90.58,-85.03,-1.557,-1.738,-1.788,-0.297
2020-01-16,2020-01-31,2020-01_Q2,239.69,28.1,90.58,149.11,0.115,-0.949,-1.011,-0.291
2020-02-01,2020-02-15,2020-02_Q1,0.0,28.85,81.36,-81.36,0.37,-0.935,-1.032,-1.095
2020-02-16,2020-02-29,2020-02_Q2,163.26,27.79,81.36,81.9,-0.271,-0.808,-0.986,-0.957
2020-03-01,2020-03-15,2020-03_Q1,85.92,26.26,63.89,22.03,0.963,-0.508,-0.79,-0.822
2020-03-16,2020-03-31,2020-03_Q2,0.0,24.91,63.89,-63.89,-0.582,-0.348,-1.007,-1.074
2020-04-01,2020-04-15,2020-04_Q1,2.14,25.25,54.74,-52.6,-1.137,0.408,-1.035,-1.061
2020-04-16,2020-04-30,2020-04_Q2,26.24,24.7,54.74,-28.5,-0.327,-0.558,-1.059,-1.145
2020-05-01,2020-05-15,2020-05_Q1,0.0,21.87,29.27,-29.27,0.488,0.068,-1.087,-1.271
2020-05-16,2020-05-31,2020-05_Q2,82.81,18.73,29.27,53.54,1.162,-0.057,-0.979,-1.287
2020-06-01,2020-06-15,2020-06_Q1,17.48,19.93,24.45,-6.97,1.681,-0.108,-0.952,-1.263
2020-06-16,2020-06-30,2020-06_Q2,0.0,19.01,24.45,-24.45,-0.147,0.794,-0.214,-1.263
2020-07-01,2020-07-15,2020-07_Q1,0.0,18.35,19.86,-19.86,-1.134,0.941,0.534,-1.278
2020-07-16,2020-07-31,2020-07_Q2,58.99,17.45,19.86,39.13,1.116,1.184,0.13,-0.848
2020-08-01,2020-08-15,2020-08_Q1,9.11,19.83,27.84,-18.73,1.619,1.467,0.909,-0.836
2020-08-16,2020-08-31,2020-08_Q2,0.0,19.78,27.84,-27.84,-0.212,0.801,0.215,-0.895
2020-09-01,2020-09-15,2020-09_Q1,0.0,21.21,41.41,-41.41,-0.058,0.397,-0.107,-0.82
2020-09-16,2020-09-30,2020-09_Q2,1.39,23.81,41.41,-40.02,0.355,0.821,0.861,-0.844
2020-10-01,2020-10-15,2020-10_Q1,0.0,23.51,59.71,-59.71,-0.455,1.342,0.939,-0.925
2020-10-16,2020-10-31,2020-10_Q2,26.2,26.06,59.71,-33.51,0.373,0.003,1.072,-0.931
2020-11-01,2020-11-15,2020-11_Q1,7.89,26.62,74.69,-66.8,0.369,0.026,1.168,-0.896
2020-11-16,2020-11-30,2020-11_Q2,6.96,26.72,74.69,-67.73,-0.874,-0.459,0.069,-1.064
2020-12-01,2020-12-15,2020-12_Q1,17.8,28.01,88.56,-70.76,-0.829,-0.782,-0.577,-1.476
2020-12-16,2020-12-31,2020-12_Q2,77.38,27.52,88.56,-11.18,-0.048,-0.596,-0.19,-0.312
2021-01-01,2021-01-15,2021-01_Q1,292.29,25.27,68.55,223.74,1.337,1.109,1.393,1.027
2021-01-16,2021-01-31,2021-01_Q2,23.26,25.83,68.55,-45.29,1.124,0.402,0.464,0.314
2021-02-01,2021-02-15,2021-02_Q1,26.16,26.78,63.76,-37.6,-0.853,0.114,0.125,0.272
2021-02-16,2021-02-28,2021-02_Q2,98.63,25.4,63.76,34.87,-0.303,0.148,-0.015,-0.035
2021-03-01,2021-03-15,2021-03_Q1,67.4,25.9,67.48,-0.08,0.424,0.33,0.059,-0.155
2021-03-16,2021-03-31,2021-03_Q2,50.4,26.22,67.48,-17.08,-0.236,0.309,0.075,0.172
2021-04-01,2021-04-15,2021-04_Q1,28.1,24.51,45.65,-17.55,0.385,-0.48,0.196,0.324
2021-04-16,2021-04-30,2021-04_Q2,9.67,22.48,45.65,-35.98,0.706,0.028,0.158,0.302
2021-05-01,2021-05-15,2021-05_Q1,12.39,21.75,31.55,-19.16,0.563,0.232,0.062,0.278
2021-05-16,2021-05-31,2021-05_Q2,4.05,19.89,31.55,-27.5,-0.103,-0.292,0.337,0.186
2021-06-01,2021-06-15,2021-06_Q1,9.5,19.63,25.13,-15.63,0.225,-0.173,0.495,0.166
2021-06-16,2021-06-30,2021-06_Q2,10.83,19.67,25.13,-14.3,-0.009,0.219,0.332,0.207
2021-07-01,2021-07-15,2021-07_Q1,0.0,19.95,27.25,-27.25,-0.852,-0.318,-1.12,0.115
2021-07-16,2021-07-31,2021-07_Q2,16.38,19.87,27.25,-10.87,-0.939,-0.667,-0.787,-0.125
2021-08-01,2021-08-15,2021-08_Q1,17.59,19.94,31.03,-13.44,0.108,-0.728,-0.318,-0.105
2021-08-16,2021-08-31,2021-08_Q2,24.91,21.14,31.03,-6.12,1.774,-0.074,-0.338,0.007
2021-09-01,2021-09-15,2021-09_Q1,4.2,20.85,34.36,-30.16,1.804,0.048,-0.298,0.155
2021-09-16,2021-09-30,2021-09_Q2,1.49,21.43,34.36,-32.87,1.795,0.374,0.257,0.182
2021-10-01,2021-10-15,2021-10_Q1,0.0,25.72,73.35,-73.35,-1.024,0.372,-0.315,0.131
2021-10-16,2021-10-31,2021-10_Q2,18.21,27.4,73.35,-55.14,-2.146,0.451,-0.504,0.112
2021-11-01,2021-11-15,2021-11_Q1,49.57,26.77,72.47,-22.9,1.007,1.265,0.236,0.362
2021-11-16,2021-11-30,2021-11_Q2,91.61,26.03,72.47,19.14,1.808,1.462,1.238,0.731
2021-12-01,2021-12-15,2021-12_Q1,0.0,27.7,84.87,-84.87,0.692,0.745,0.807,0.705
2021-12-16,2021-12-31,2021-12_Q2,102.24,27.04,84.87,17.37,0.188,0.915,1.027,0.646
2022-01-01,2022-01-15,2022-01_Q1,25.7,28.83,90.05,-64.35,-0.509,-0.179,-0.105,-0.676
2022-01-16,2022-01-31,2022-01_Q2,129.06,27.18,90.05,39.01,-0.781,-0.054,0.085,-0.239
2022-02-01,2022-02-15,2022-02_Q1,95.11,26.62,71.61,23.5,0.339,-0.051,0.156,-0.081
2022-02-16,2022-02-28,2022-02_Q2,19.2,27.64,71.61,-52.41,-0.578,-0.937,-0.523,-0.715
2022-03-01,2022-03-15,2022-03_Q1,28.79,29.66,84.3,-55.51,-1.237,-1.027,-0.754,-0.854
2022-03-16,2022-03-31,2022-03_Q2,9.74,26.51,84.3,-74.56,-1.532,-1.415,-1.044,-0.972
2022-04-01,2022-04-15,2022-04_Q1,0.0,26.56,56.02,-56.02,-1.524,-1.412,-0.992,-1.099
2022-04-16,2022-04-30,2022-04_Q2,137.23,23.78,56.02,81.21,1.79,-0.739,-0.391,-0.654
2022-05-01,2022-05-15,2022-05_Q1,176.72,23.2,39.07,137.65,2.129,0.578,0.037,-0.092
2022-05-16,2022-05-31,2022-05_Q2,0.0,21.54,39.07,-39.07,1.687,1.042,-0.337,0.08
2022-06-01,2022-06-15,2022-06_Q1,6.43,18.16,21.96,-15.53,-0.831,1.325,-0.135,0.105
2022-06-16,2022-06-30,2022-06_Q2,11.9,19.4,21.96,-10.06,0.37,1.833,-0.347,0.118
2022-07-01,2022-07-15,2022-07_Q1,75.88,15.16,15.35,60.53,1.917,1.936,0.713,0.494
2022-07-16,2022-07-31,2022-07_Q2,0.0,17.67,15.35,-15.35,1.592,1.755,0.766,0.474
2022-08-01,2022-08-15,2022-08_Q1,8.3,19.67,26.95,-18.65,-0.576,0.752,0.816,0.464
2022-08-16,2022-08-31,2022-08_Q2,0.0,19.51,26.95,-26.95,-0.05,1.535,1.5,0.357
2022-09-01,2022-09-15,2022-09_Q1,0.0,21.44,44.75,-44.75,-0.491,1.632,1.556,0.362
2022-09-16,2022-09-30,2022-09_Q2,8.09,24.77,44.75,-36.66,0.359,1.694,1.878,0.338
2022-10-01,2022-10-15,2022-10_Q1,0.0,24.17,66.35,-66.35,-0.748,-1.362,1.83,0.392
2022-10-16,2022-10-31,2022-10_Q2,61.32,27.19,66.35,-5.03,1.019,0.883,1.671,0.721
2022-11-01,2022-11-15,2022-11_Q1,0.0,25.49,72.75,-72.75,1.013,0.56,0.754,0.518
2022-11-16,2022-11-30,2022-11_Q2,95.15,27.38,72.75,22.4,1.476,1.391,1.647,0.511
2022-12-01,2022-12-15,2022-12_Q1,0.0,27.01,75.17,-75.17,0.91,1.01,1.611,0.569
2022-12-16,2022-12-31,2022-12_Q2,75.59,25.54,75.17,0.42,0.071,0.96,1.45,0.306
2023-01-01,2023-01-15,2023-01_Q1,226.13,26.06,72.83,153.3,1.004,1.459,1.313,1.092
2023-01-16,2023-01-31,2023-01_Q2,158.56,26.09,72.83,85.73,1.55,1.609,1.657,1.131
2023-02-01,2023-02-15,2023-02_Q1,149.76,27.07,64.19,85.57,0.858,1.012,1.097,1.065
2023-02-16,2023-02-28,2023-02_Q2,25.26,25.23,64.19,-38.93,0.142,0.664,0.952,1.412
2023-03-01,2023-03-15,2023-03_Q1,28.33,26.54,69.31,-40.98,-0.858,0.674,0.838,1.292
2023-03-16,2023-03-31,2023-03_Q2,34.45,26.05,69.31,-34.86,-0.998,0.533,0.698,1.302
