crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
sugarcane,2016-01-01,2016-01-15,2016-01_Q1,22.5,2.51,6.32,VIABLE,optimal temperature range,1.0
sugarcane,2016-01-16,2016-01-31,2016-01_Q2,23.78,2.62,6.88,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-01,2016-02-15,2016-02_Q1,23.01,1.53,2.33,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-16,2016-02-29,2016-02_Q2,24.22,1.12,1.26,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-01,2016-03-15,2016-03_Q1,22.96,0.54,0.29,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-16,2016-03-31,2016-03_Q2,21.47,1.67,2.78,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-01,2016-04-15,2016-04_Q1,21.2,1.44,2.07,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-16,2016-04-30,2016-04_Q2,19.2,0.73,0.53,VIABLE_WITH_RESERVE,cool for crop,0.84
sugarcane,2016-05-01,2016-05-15,2016-05_Q1,18.59,1.69,2.84,VIABLE_WITH_RESERVE,cool for crop,0.718
sugarcane,2016-05-16,2016-05-31,2016-05_Q2,16.3,2.17,4.72,VIABLE_WITH_RESERVE,cool for crop,0.26
sugarcane,2016-06-01,2016-06-15,2016-06_Q1,14.81,1.18,1.38,NOT_RECOMMENDED,too cold for crop,0.0
sugarcane,2016-06-16,2016-06-30,2016-06_Q2,12.77,2.33,5.41,NOT_RECOMMENDED,too cold for crop,0.0
sugarcane,2016-07-01,2016-07-15,2016-07_Q1,12.18,1.62,2.63,NOT_RECOMMENDED,too cold for crop,0.0
sugarcane,2016-07-16,2016-07-31,2016-07_Q2,14.05,2.39,5.73,NOT_RECOMMENDED,too cold for crop,0.0
sugarcane,2016-08-01,2016-08-15,2016-08_Q1,13.38,1.02,1.05,NOT_RECOMMENDED,too cold for crop,0.0
