period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,170.0,7.0,58.25
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,51.21,5.0,16.7
2016-02-16,2016-02-29,2016-02_Q2,43.34,4.0,16.58
2016-03-01,2016-03-15,2016-03_Q1,100.12,9.0,18.36
2016-03-16,2016-03-31,2016-03_Q2,119.94,7.0,54.61
2016-04-01,2016-04-15,2016-04_Q1,118.41,6.0,39.66
2016-04-16,2016-04-30,2016-04_Q2,111.29,11.0,15.85
2016-05-01,2016-05-15,2016-05_Q1,125.26,10.0,30.16
2016-05-16,2016-05-31,2016-05_Q2,69.43,5.0,36.7
2016-06-01,2016-06-15,2016-06_Q1,32.77,2.0,17.29
2016-06-16,2016-06-30,2016-06_Q2,17.34,1.0,17.34
2016-07-01,2016-07-15,2016-07_Q1,33.21,2.0,28.5
2016-07-16,2016-07-31,2016-07_Q2,71.01,3.0,26.18
2016-08-01,2016-08-15,2016-08_Q1,0.0,0.0,0.0
2016-08-16,2016-08-31,2016-08_Q2,52.04,2.0,29.73
2016-09-01,2016-09-15,2016-09_Q1,74.15,8.0,32.73
2016-09-16,2016-09-30,2016-09_Q2,72.57,9.0,15.24
2016-10-01,2016-10-15,2016-10_Q1,162.04,8.0,32.61
2016-10-16,2016-10-31,2016-10_Q2,143.02,8.0,25.3
2016-11-01,2016-11-15,2016-11_Q1,121.36,7.0,26.38
2016-11-16,2016-11-30,2016-11_Q2,92.88,7.0,26.9
2016-12-01,2016-12-15,2016-12_Q1,80.6,7.0,30.26
2016-12-16,2016-12-31,2016-12_Q2,111.12,6.0,32.08
2017-01-01,2017-01-15,2017-01_Q1,235.47,7.0,52.77
2017-01-16,2017-01-31,2017-01_Q2,16.12,1.0,16.12
2017-02-01,2017-02-15,2017-02_Q1,23.73,2.0,11.86
2017-02-16,2017-02-28,2017-02_Q2,65.61,2.0,46.65
2017-03-01,2017-03-15,2017-03_Q1,184.7,10.0,39.84
2017-03-16,2017-03-31,2017-03_Q2,190.83,10.0,35.68
2017-04-01,2017-04-15,2017-04_Q1,129.33,9.0,30.17
2017-04-16,2017-04-30,2017-04_Q2,117.37,10.0,31.44
2017-05-01,2017-05-15,2017-05_Q1,196.84,7.0,47.06
2017-05-16,2017-05-31,2017-05_Q2,68.4,3.0,30.5
2017-06-01,2017-06-15,2017-06_Q1,138.38,5.0,37.44
2017-06-16,2017-06-30,2017-06_Q2,20.89,2.0,13.93
2017-07-01,2017-07-15,2017-07_Q1,0.0,0.0,0.0
2017-07-16,2017-07-31,2017-07_Q2,26.69,4.0,8.43
2017-08-01,2017-08-15,2017-08_Q1,41.77,2.0,34.93
2017-08-16,2017-08-31,2017-08_Q2,42.03,2.0,21.02
2017-09-01,2017-09-15,2017-09_Q1,56.73,2.0,35.95
2017-09-16,2017-09-30,2017-09_Q2,46.25,4.0,15.02
2017-10-01,2017-10-15,2017-10_Q1,116.05,9.0,42.15
2017-10-16,2017-10-31,2017-10_Q2,104.69,6.0,46.94
2017-11-01,2017-11-15,2017-11_Q1,282.85,8.0,58.54
2017-11-16,2017-11-30,2017-11_Q2,52.58,2.0,33.6
2017-12-01,2017-12-15,2017-12_Q1,102.15,5.0,47.86
2017-12-16,2017-12-31,2017-12_Q2,51.44,2.0,25.72
2018-01-01,2018-01-15,2018-01_Q1,103.64,4.0,43.53
2018-01-16,2018-01-31,2018-01_Q2,50.41,7.0,10.36
2018-02-01,2018-02-15,2018-02_Q1,109.69,5.0,44.73
2018-02-16,2018-02-28,2018-02_Q2,107.43,5.0,35.15
2018-03-01,2018-03-15,2018-03_Q1,33.27,1.0,33.27
2018-03-16,2018-03-31,2018-03_Q2,181.66,13.0,36.22
2018-04-01,2018-04-15,2018-04_Q1,123.61,5.0,45.04
2018-04-16,2018-04-30,2018-04_Q2,89.66,11.0,16.38
2018-05-01,2018-05-15,2018-05_Q1,138.06,6.0,35.03
2018-05-16,2018-05-31,2018-05_Q2,108.0,9.0,19.91
2018-06-01,2018-06-15,2018-06_Q1,57.34,5.0,24.86
2018-06-16,2018-06-30,2018-06_Q2,39.22,2.0,26.14
2018-07-01,2018-07-15,2018-07_Q1,5.7,1.0,5.7
2018-07-16,2018-07-31,2018-07_Q2,70.71,3.0,30.6
2018-08-01,2018-08-15,2018-08_Q1,43.94,5.0,10.86
2018-08-16,2018-08-31,2018-08_Q2,0.0,0.0,0.0
2018-09-01,2018-09-15,2018-09_Q1,85.25,3.0,36.77
2018-09-16,2018-09-30,2018-09_Q2,54.38,3.0,21.35
2018-10-01,2018-10-15,2018-10_Q1,142.27,5.0,46.44
2018-10-16,2018-10-31,2018-10_Q2,87.95,4.0,36.91
2018-11-01,2018-11-15,2018-11_Q1,180.51,10.0,39.08
2018-11-16,2018-11-30,2018-11_Q2,183.32,8.0,38.77
2018-12-01,2018-12-15,2018-12_Q1,24.82,2.0,16.55
2018-12-16,2018-12-31,2018-12_Q2,40.85,6.0,11.47
2019-01-01,2019-01-15,2019-01_Q1,53.35,3.0,30.73
2019-01-16,2019-01-31,2019-01_Q2,56.98,2.0,50.1
2019-02-01,2019-02-15,2019-02_Q1,45.43,2.0,22.71
2019-02-16,2019-02-28,2019-02_Q2,173.32,9.0,41.59
2019-03-01,2019-03-15,2019-03_Q1,100.6,9.0,22.92
2019-03-16,2019-03-31,2019-03_Q2,132.65,9.0,17.77
2019-04-01,2019-04-15,2019-04_Q1,170.35,10.0,44.25
2019-04-16,2019-04-30,2019-04_Q2,145.94,12.0,28.84
2019-05-01,2019-05-15,2019-05_Q1,34.7,5.0,14.0
2019-05-16,2019-05-31,2019-05_Q2,202.49,9.0,41.3
2019-06-01,2019-06-15,2019-06_Q1,74.1,10.0,26.73
2019-06-16,2019-06-30,2019-06_Q2,30.48,6.0,8.91
2019-07-01,2019-07-15,2019-07_Q1,19.89,4.0,5.93
2019-07-16,2019-07-31,2019-07_Q2,27.35,2.0,21.26
2019-08-01,2019-08-15,2019-08_Q1,17.33,3.0,6.41
2019-08-16,2019-08-31,2019-08_Q2,0.0,0.0,0.0
2019-09-01,2019-09-15,2019-09_Q1,23.95,2.0,15.54
2019-09-16,2019-09-30,2019-09_Q2,149.73,5.0,55.96
