period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,0.0,26.12,71.28,-71.28,,,,
2016-01-16,2016-01-31,2016-01_Q2,194.59,25.77,71.28,123.31,-1.74,,,
2016-02-01,2016-02-15,2016-02_Q1,74.72,26.58,68.04,6.68,-1.45,,,
2016-02-16,2016-02-29,2016-02_Q2,56.15,26.93,68.04,-11.89,-1.982,,,
2016-03-01,2016-03-15,2016-03_Q1,201.57,25.01,61.03,140.54,-0.724,,,
2016-03-16,2016-03-31,2016-03_Q2,110.8,25.17,61.03,49.77,-0.765,-1.724,,
2016-04-01,2016-04-15,2016-04_Q1,69.06,24.16,48.49,20.57,-0.709,-1.24,,
2016-04-16,2016-04-30,2016-04_Q2,129.36,23.25,48.49,80.87,0.099,-1.298,,
2016-05-01,2016-05-15,2016-05_Q1,0.0,23.77,46.14,-46.14,-0.253,-1.197,,
2016-05-16,2016-05-31,2016-05_Q2,157.04,22.84,46.14,110.9,0.306,-0.78,,
2016-06-01,2016-06-15,2016-06_Q1,49.53,21.35,34.72,14.81,1.349,-0.743,,
2016-06-16,2016-06-30,2016-06_Q2,41.0,21.45,34.72,6.28,0.441,0.118,-1.541,
2016-07-01,2016-07-15,2016-07_Q1,49.61,19.9,30.91,18.7,0.93,0.505,-1.326,
2016-07-16,2016-07-31,2016-07_Q2,53.08,20.5,30.91,22.17,1.193,1.093,-1.247,
2016-08-01,2016-08-15,2016-08_Q1,27.77,19.27,29.62,-1.85,1.407,1.645,-0.898,
2016-08-16,2016-08-31,2016-08_Q2,18.52,20.05,29.62,-11.1,0.525,1.183,-0.593,
2016-09-01,2016-09-15,2016-09_Q1,21.41,21.62,43.31,-21.9,-0.337,1.144,-0.468,
2016-09-16,2016-09-30,2016-09_Q2,35.55,23.44,43.31,-7.76,0.174,0.968,0.294,
2016-10-01,2016-10-15,2016-10_Q1,17.73,22.77,49.43,-31.7,0.152,0.689,0.421,
2016-10-16,2016-10-31,2016-10_Q2,14.02,23.28,49.43,-35.41,-0.151,-0.099,0.472,
2016-11-01,2016-11-15,2016-11_Q1,35.43,25.22,60.1,-24.67,0.724,0.121,1.345,
2016-11-16,2016-11-30,2016-11_Q2,0.0,24.25,60.1,-60.1,-0.777,-0.556,0.17,
2016-12-01,2016-12-15,2016-12_Q1,28.67,25.24,68.19,-39.52,-1.253,-1.114,-0.438,
2016-12-16,2016-12-31,2016-12_Q2,51.72,25.67,68.19,-16.47,-0.808,-1.224,-0.85,-1.421
2017-01-01,2017-01-15,2017-01_Q1,365.13,25.31,68.87,296.26,0.234,-0.315,-0.161,-1.072
2017-01-16,2017-01-31,2017-01_Q2,82.53,25.93,68.87,13.66,-0.359,-0.978,-1.062,-1.252
2017-02-01,2017-02-15,2017-02_Q1,188.69,25.8,60.24,128.45,-1.225,-0.775,-0.809,-0.917
2017-02-16,2017-02-28,2017-02_Q2,108.35,25.37,60.24,48.11,-0.194,-0.889,-1.147,-1.024
2017-03-01,2017-03-15,2017-03_Q1,101.3,25.61,68.02,33.28,-0.963,-1.428,-1.501,-1.36
2017-03-16,2017-03-31,2017-03_Q2,145.91,26.61,68.02,77.89,-1.229,-0.809,-1.379,-1.228
2017-04-01,2017-04-15,2017-04_Q1,37.09,23.91,45.38,-8.29,-0.715,-1.351,-1.318,-1.266
2017-04-16,2017-04-30,2017-04_Q2,88.6,22.36,45.38,43.22,-0.638,-1.21,-1.363,-1.306
2017-05-01,2017-05-15,2017-05_Q1,67.27,21.59,37.33,29.94,0.14,-1.223,-1.327,-1.151
2017-05-16,2017-05-31,2017-05_Q2,109.45,21.53,37.33,72.12,1.081,-1.164,-1.289,-1.26
2017-06-01,2017-06-15,2017-06_Q1,46.63,18.9,26.92,19.71,0.996,-0.721,-1.281,-1.288
2017-06-16,2017-06-30,2017-06_Q2,38.46,20.08,26.92,11.54,0.969,-0.027,-0.894,-1.251
2017-07-01,2017-07-15,2017-07_Q1,10.86,20.42,30.82,-19.96,-0.262,0.338,-1.458,-1.298
2017-07-16,2017-07-31,2017-07_Q2,30.74,19.94,30.82,-0.08,-0.879,0.921,-1.188,-1.351
2017-08-01,2017-08-15,2017-08_Q1,3.79,20.59,33.02,-29.23,-0.443,0.559,-1.27,-1.382
2017-08-16,2017-08-31,2017-08_Q2,13.41,20.33,33.02,-19.61,-1.653,-0.803,-1.282,-1.39
2017-09-01,2017-09-15,2017-09_Q1,22.6,21.0,37.31,-14.71,-0.432,-0.744,-0.852,-1.32
2017-09-16,2017-09-30,2017-09_Q2,20.7,21.66,37.31,-16.61,0.075,-1.257,-0.39,-1.34
2017-10-01,2017-10-15,2017-10_Q1,32.2,23.31,49.87,-17.67,0.411,-0.474,0.01,-1.299
2017-10-16,2017-10-31,2017-10_Q2,106.64,22.89,49.87,56.77,1.84,1.445,1.257,-1.167
2017-11-01,2017-11-15,2017-11_Q1,40.1,23.5,53.53,-13.43,1.938,1.964,1.273,-1.118
2017-11-16,2017-11-30,2017-11_Q2,39.75,23.91,53.53,-13.78,1.146,1.639,1.343,-1.076
2017-12-01,2017-12-15,2017-12_Q1,36.45,25.43,67.5,-31.05,-0.47,0.475,0.377,-1.162
2017-12-16,2017-12-31,2017-12_Q2,0.0,25.29,67.5,-67.5,-1.176,-0.348,-0.673,-0.964
2018-01-01,2018-01-15,2018-01_Q1,146.82,25.99,66.16,80.66,-1.283,-0.79,-0.805,-1.41
2018-01-16,2018-01-31,2018-01_Q2,190.3,24.5,66.16,124.14,-1.088,-1.368,-1.174,-1.25
2018-02-01,2018-02-15,2018-02_Q1,98.59,25.18,60.69,37.9,-0.91,-1.313,-1.09,-1.247
2018-02-16,2018-02-28,2018-02_Q2,205.2,26.13,60.69,144.51,-0.142,-1.367,-1.065,-1.328
2018-03-01,2018-03-15,2018-03_Q1,355.13,24.31,56.82,298.31,1.161,-0.93,-0.574,-0.943
2018-03-16,2018-03-31,2018-03_Q2,315.24,24.57,56.82,258.42,1.263,0.242,-0.195,-0.521
2018-04-01,2018-04-15,2018-04_Q1,46.94,24.49,48.1,-1.16,0.397,0.327,-0.253,-0.512
2018-04-16,2018-04-30,2018-04_Q2,51.24,22.78,48.1,3.14,-1.223,0.03,-0.772,-0.59
2018-05-01,2018-05-15,2018-05_Q1,43.92,21.81,35.57,8.35,-0.583,0.278,-0.86,-0.621
2018-05-16,2018-05-31,2018-05_Q2,50.61,20.55,35.57,15.04,-1.231,0.09,-0.901,-0.718
2018-06-01,2018-06-15,2018-06_Q1,39.3,19.08,25.74,13.56,0.009,-0.378,-0.888,-0.74
2018-06-16,2018-06-30,2018-06_Q2,17.62,19.26,25.74,-8.12,-0.373,-1.894,-0.414,-0.788
2018-07-01,2018-07-15,2018-07_Q1,32.01,19.08,27.92,4.09,-0.06,-0.889,-0.369,-0.737
2018-07-16,2018-07-31,2018-07_Q2,27.82,19.84,27.92,-0.1,0.111,-1.212,-0.148,-0.746
2018-08-01,2018-08-15,2018-08_Q1,4.44,19.76,30.41,-25.97,-0.247,-0.308,0.149,-0.752
2018-08-16,2018-08-31,2018-08_Q2,11.74,19.94,30.41,-18.67,-1.391,-0.742,-0.043,-0.76
2018-09-01,2018-09-15,2018-09_Q1,14.04,21.29,37.19,-23.15,-1.013,-0.738,-0.55,-0.692
2018-09-16,2018-09-30,2018-09_Q2,6.49,21.32,37.19,-30.7,-1.225,-1.104,-1.566,-0.721
2018-10-01,2018-10-15,2018-10_Q1,5.06,22.46,51.17,-46.11,-1.411,-1.389,-1.708,-0.768
2018-10-16,2018-10-31,2018-10_Q2,19.57,24.18,51.17,-31.6,-0.878,-1.749,-1.573,-0.95
2018-11-01,2018-11-15,2018-11_Q1,0.0,24.14,65.79,-65.79,-1.32,-1.783,-1.24,-1.025
2018-11-16,2018-11-30,2018-11_Q2,57.39,27.0,65.79,-8.4,-0.18,-1.279,-1.387,-1.058
2018-12-01,2018-12-15,2018-12_Q1,407.98,25.41,68.27,339.71,1.593,1.469,1.337,-0.395
2018-12-16,2018-12-31,2018-12_Q2,401.69,25.52,68.27,333.42,1.522,1.492,1.406,0.455
2019-01-01,2019-01-15,2019-01_Q1,6.08,25.03,62.66,-56.58,0.218,1.059,0.856,0.218
