period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,61.68,4.0,22.35
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,14.15,2.0,8.8
2016-02-16,2016-02-29,2016-02_Q2,14.77,2.0,7.39
2016-03-01,2016-03-15,2016-03_Q1,71.47,9.0,14.16
2016-03-16,2016-03-31,2016-03_Q2,54.28,2.0,41.09
2016-04-01,2016-04-15,2016-04_Q1,84.21,6.0,25.09
2016-04-16,2016-04-30,2016-04_Q2,47.98,5.0,9.95
2016-05-01,2016-05-15,2016-05_Q1,84.66,7.0,35.66
2016-05-16,2016-05-31,2016-05_Q2,69.84,9.0,17.89
2016-06-01,2016-06-15,2016-06_Q1,23.75,2.0,12.33
2016-06-16,2016-06-30,2016-06_Q2,26.78,3.0,10.71
2016-07-01,2016-07-15,2016-07_Q1,13.89,2.0,10.68
2016-07-16,2016-07-31,2016-07_Q2,13.74,4.0,4.78
2016-08-01,2016-08-15,2016-08_Q1,4.64,1.0,4.64
2016-08-16,2016-08-31,2016-08_Q2,41.64,6.0,20.56
2016-09-01,2016-09-15,2016-09_Q1,51.06,4.0,19.53
2016-09-16,2016-09-30,2016-09_Q2,46.71,8.0,12.88
2016-10-01,2016-10-15,2016-10_Q1,66.48,6.0,20.52
2016-10-16,2016-10-31,2016-10_Q2,76.18,6.0,17.3
2016-11-01,2016-11-15,2016-11_Q1,69.66,8.0,22.21
2016-11-16,2016-11-30,2016-11_Q2,32.79,3.0,21.98
2016-12-01,2016-12-15,2016-12_Q1,58.87,5.0,17.27
2016-12-16,2016-12-31,2016-12_Q2,53.01,6.0,28.27
2017-01-01,2017-01-15,2017-01_Q1,43.35,7.0,9.54
2017-01-16,2017-01-31,2017-01_Q2,20.0,3.0,9.7
2017-02-01,2017-02-15,2017-02_Q1,0.0,0.0,0.0
2017-02-16,2017-02-28,2017-02_Q2,35.95,1.0,35.95
2017-03-01,2017-03-15,2017-03_Q1,97.37,10.0,22.94
2017-03-16,2017-03-31,2017-03_Q2,96.56,11.0,15.26
2017-04-01,2017-04-15,2017-04_Q1,67.42,8.0,25.64
2017-04-16,2017-04-30,2017-04_Q2,104.43,8.0,26.59
2017-05-01,2017-05-15,2017-05_Q1,113.34,6.0,28.45
2017-05-16,2017-05-31,2017-05_Q2,25.26,4.0,10.81
2017-06-01,2017-06-15,2017-06_Q1,43.64,6.0,21.44
2017-06-16,2017-06-30,2017-06_Q2,38.54,4.0,19.78
2017-07-01,2017-07-15,2017-07_Q1,0.0,0.0,0.0
2017-07-16,2017-07-31,2017-07_Q2,16.41,3.0,5.86
2017-08-01,2017-08-15,2017-08_Q1,21.87,3.0,10.86
2017-08-16,2017-08-31,2017-08_Q2,22.05,4.0,7.19
2017-09-01,2017-09-15,2017-09_Q1,36.57,4.0,10.37
2017-09-16,2017-09-30,2017-09_Q2,54.46,5.0,17.55
2017-10-01,2017-10-15,2017-10_Q1,40.05,6.0,22.21
2017-10-16,2017-10-31,2017-10_Q2,73.46,7.0,28.59
2017-11-01,2017-11-15,2017-11_Q1,61.71,3.0,30.38
2017-11-16,2017-11-30,2017-11_Q2,14.05,1.0,14.05
2017-12-01,2017-12-15,2017-12_Q1,20.95,1.0,20.95
2017-12-16,2017-12-31,2017-12_Q2,55.98,1.0,55.98
2018-01-01,2018-01-15,2018-01_Q1,42.75,1.0,42.75
2018-01-16,2018-01-31,2018-01_Q2,40.56,7.0,7.57
2018-02-01,2018-02-15,2018-02_Q1,27.14,5.0,17.12
2018-02-16,2018-02-28,2018-02_Q2,42.46,4.0,18.87
2018-03-01,2018-03-15,2018-03_Q1,0.0,0.0,0.0
2018-03-16,2018-03-31,2018-03_Q2,78.72,9.0,15.11
2018-04-01,2018-04-15,2018-04_Q1,83.34,5.0,22.43
2018-04-16,2018-04-30,2018-04_Q2,48.65,10.0,9.41
2018-05-01,2018-05-15,2018-05_Q1,118.23,8.0,28.51
2018-05-16,2018-05-31,2018-05_Q2,55.49,7.0,12.61
2018-06-01,2018-06-15,2018-06_Q1,21.72,7.0,6.46
2018-06-16,2018-06-30,2018-06_Q2,14.59,2.0,10.68
2018-07-01,2018-07-15,2018-07_Q1,2.7,1.0,2.7
2018-07-16,2018-07-31,2018-07_Q2,39.66,3.0,22.12
2018-08-01,2018-08-15,2018-08_Q1,34.16,5.0,9.22
2018-08-16,2018-08-31,2018-08_Q2,0.0,0.0,0.0
2018-09-01,2018-09-15,2018-09_Q1,30.85,3.0,19.29
2018-09-16,2018-09-30,2018-09_Q2,19.63,3.0,10.09
2018-10-01,2018-10-15,2018-10_Q1,60.05,5.0,19.86
2018-10-16,2018-10-31,2018-10_Q2,38.67,5.0,11.04
2018-11-01,2018-11-15,2018-11_Q1,50.31,7.0,15.52
2018-11-16,2018-11-30,2018-11_Q2,72.19,6.0,17.46
2018-12-01,2018-12-15,2018-12_Q1,25.14,3.0,12.81
2018-12-16,2018-12-31,2018-12_Q2,6.78,4.0,2.33
2019-01-01,2019-01-15,2019-01_Q1,12.65,2.0,7.59
2019-01-16,2019-01-31,2019-01_Q2,12.56,2.0,8.15
2019-02-01,2019-02-15,2019-02_Q1,27.74,3.0,16.29
2019-02-16,2019-02-28,2019-02_Q2,37.59,5.0,22.73
2019-03-01,2019-03-15,2019-03_Q1,36.2,6.0,13.31
2019-03-16,2019-03-31,2019-03_Q2,71.84,4.0,37.28
2019-04-01,2019-04-15,2019-04_Q1,94.35,10.0,23.83
2019-04-16,2019-04-30,2019-04_Q2,100.57,12.0,24.58
2019-05-01,2019-05-15,2019-05_Q1,29.84,5.0,17.44
2019-05-16,2019-05-31,2019-05_Q2,86.49,8.0,16.79
2019-06-01,2019-06-15,2019-06_Q1,44.49,7.0,23.11
2019-06-16,2019-06-30,2019-06_Q2,29.63,6.0,7.46
2019-07-01,2019-07-15,2019-07_Q1,5.55,1.0,5.55
2019-07-16,2019-07-31,2019-07_Q2,20.88,4.0,8.29
2019-08-01,2019-08-15,2019-08_Q1,0.0,0.0,0.0
2019-08-16,2019-08-31,2019-08_Q2,14.22,1.0,14.22
2019-09-01,2019-09-15,2019-09_Q1,21.45,5.0,11.58
2019-09-16,2019-09-30,2019-09_Q2,106.38,6.0,54.61
2019-10-01,2019-10-15,2019-10_Q1,73.9,6.0,20.18
2019-10-16,2019-10-31,2019-10_Q2,64.38,5.0,27.24
2019-11-01,2019-11-15,2019-11_Q1,77.59,9.0,14.7
2019-11-16,2019-11-30,2019-11_Q2,17.91,4.0,6.23
2019-12-01,2019-12-15,2019-12_Q1,14.22,1.0,14.22
2019-12-16,2019-12-31,2019-12_Q2,59.19,5.0,20.23
2020-01-01,2020-01-15,2020-01_Q1,4.83,1.0,4.83
2020-01-16,2020-01-31,2020-01_Q2,28.87,4.0,13.52
2020-02-01,2020-02-15,2020-02_Q1,2.56,1.0,2.56
2020-02-16,2020-02-29,2020-02_Q2,42.56,7.0,11.8
2020-03-01,2020-03-15,2020-03_Q1,57.07,5.0,20.99
2020-03-16,2020-03-31,2020-03_Q2,0.0,0.0,0.0
2020-04-01,2020-04-15,2020-04_Q1,69.74,7.0,23.44
2020-04-16,2020-04-30,2020-04_Q2,40.15,3.0,19.8
2020-05-01,2020-05-15,2020-05_Q1,41.04,7.0,15.25
2020-05-16,2020-05-31,2020-05_Q2,44.31,10.0,17.53
2020-06-01,2020-06-15,2020-06_Q1,61.85,11.0,20.56
2020-06-16,2020-06-30,2020-06_Q2,5.33,1.0,5.33
2020-07-01,2020-07-15,2020-07_Q1,30.13,5.0,8.59
2020-07-16,2020-07-31,2020-07_Q2,14.68,2.0,5.83
2020-08-01,2020-08-15,2020-08_Q1,18.9,5.0,6.77
2020-08-16,2020-08-31,2020-08_Q2,50.51,6.0,21.05
2020-09-01,2020-09-15,2020-09_Q1,24.94,4.0,8.47
2020-09-16,2020-09-30,2020-09_Q2,18.28,6.0,6.33
2020-10-01,2020-10-15,2020-10_Q1,17.4,2.0,11.6
2020-10-16,2020-10-31,2020-10_Q2,66.28,9.0,21.94
2020-11-01,2020-11-15,2020-11_Q1,24.06,3.0,8.43
2020-11-16,2020-11-30,2020-11_Q2,53.09,4.0,18.51
2020-12-01,2020-12-15,2020-12_Q1,37.41,2.0,23.11
2020-12-16,2020-12-31,2020-12_Q2,38.47,5.0,15.91
2021-01-01,2021-01-15,2021-01_Q1,31.69,3.0,20.78
2021-01-16,2021-01-31,2021-01_Q2,11.49,1.0,11.49
2021-02-01,2021-02-15,2021-02_Q1,37.87,1.0,37.87
2021-02-16,2021-02-28,2021-02_Q2,33.87,4.0,10.85
2021-03-01,2021-03-15,2021-03_Q1,89.27,6.0,28.29
2021-03-16,2021-03-31,2021-03_Q2,85.48,7.0,18.32
2021-04-01,2021-04-15,2021-04_Q1,102.14,6.0,29.9
2021-04-16,2021-04-30,2021-04_Q2,71.93,9.0,12.66
2021-05-01,2021-05-15,2021-05_Q1,58.07,7.0,14.19
2021-05-16,2021-05-31,2021-05_Q2,71.75,5.0,26.67
2021-06-01,2021-06-15,2021-06_Q1,99.28,8.0,29.35
2021-06-16,2021-06-30,2021-06_Q2,16.67,2.0,12.65
2021-07-01,2021-07-15,2021-07_Q1,11.73,3.0,4.38
2021-07-16,2021-07-31,2021-07_Q2,46.12,7.0,13.08
2021-08-01,2021-08-15,2021-08_Q1,38.16,5.0,23.38
2021-08-16,2021-08-31,2021-08_Q2,49.43,5.0,14.74
2021-09-01,2021-09-15,2021-09_Q1,51.92,1.0,51.92
2021-09-16,2021-09-30,2021-09_Q2,30.76,2.0,20.06
2021-10-01,2021-10-15,2021-10_Q1,52.25,8.0,10.02
2021-10-16,2021-10-31,2021-10_Q2,82.77,6.0,31.07
2021-11-01,2021-11-15,2021-11_Q1,14.35,1.0,14.35
2021-11-16,2021-11-30,2021-11_Q2,70.61,4.0,18.61
2021-12-01,2021-12-15,2021-12_Q1,44.01,4.0,28.7
2021-12-16,2021-12-31,2021-12_Q2,14.6,1.0,14.6
2022-01-01,2022-01-15,2022-01_Q1,0.0,0.0,0.0
2022-01-16,2022-01-31,2022-01_Q2,35.52,2.0,23.68
2022-02-01,2022-02-15,2022-02_Q1,36.57,3.0,18.29
2022-02-16,2022-02-28,2022-02_Q2,67.7,7.0,13.64
2022-03-01,2022-03-15,2022-03_Q1,40.37,5.0,13.26
2022-03-16,2022-03-31,2022-03_Q2,70.05,8.0,13.18
2022-04-01,2022-04-15,2022-04_Q1,35.55,6.0,7.62
2022-04-16,2022-04-30,2022-04_Q2,74.71,7.0,22.27
2022-05-01,2022-05-15,2022-05_Q1,29.09,6.0,7.34
