period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,32.22,22.62,59.69,-27.47,,,,
2016-01-16,2016-01-31,2016-01_Q2,129.09,23.85,59.69,69.4,-0.085,,,
2016-02-01,2016-02-15,2016-02_Q1,133.65,23.68,55.05,78.6,0.821,,,
2016-02-16,2016-02-29,2016-02_Q2,0.0,24.31,55.05,-55.05,-0.602,,,
2016-03-01,2016-03-15,2016-03_Q1,126.08,23.15,50.73,75.35,-0.919,,,
2016-03-16,2016-03-31,2016-03_Q2,111.5,22.18,50.73,60.77,-0.237,-0.764,,
2016-04-01,2016-04-15,2016-04_Q1,33.69,21.94,39.42,-5.73,-0.449,-0.624,,
2016-04-16,2016-04-30,2016-04_Q2,34.12,20.44,39.42,-5.3,-1.123,-1.091,,
2016-05-01,2016-05-15,2016-05_Q1,124.23,20.17,31.24,92.99,-0.039,-0.639,,
2016-05-16,2016-05-31,2016-05_Q2,35.5,18.45,31.24,4.26,0.303,-0.578,,
2016-06-01,2016-06-15,2016-06_Q1,180.61,16.28,18.98,161.63,0.812,-0.023,,
2016-06-16,2016-06-30,2016-06_Q2,180.67,15.33,18.98,161.69,1.975,1.584,-0.048,
2016-07-01,2016-07-15,2016-07_Q1,16.35,14.78,19.45,-3.1,1.725,1.505,0.155,
2016-07-16,2016-07-31,2016-07_Q2,20.29,16.48,19.45,0.84,-0.779,1.643,-0.078,
2016-08-01,2016-08-15,2016-08_Q1,47.37,15.48,21.1,26.27,0.295,1.636,0.107,
2016-08-16,2016-08-31,2016-08_Q2,40.86,16.12,21.1,19.76,1.461,1.921,0.481,
2016-09-01,2016-09-15,2016-09_Q1,0.0,18.0,29.4,-29.4,0.648,1.374,0.479,
2016-09-16,2016-09-30,2016-09_Q2,54.61,18.18,29.4,25.21,0.44,0.219,1.38,
2016-10-01,2016-10-15,2016-10_Q1,17.48,18.71,37.75,-20.27,0.073,0.009,1.524,
2016-10-16,2016-10-31,2016-10_Q2,26.14,20.05,37.75,-11.61,-1.172,-0.108,1.348,
2016-11-01,2016-11-15,2016-11_Q1,58.0,22.66,51.47,6.53,-0.346,-0.352,0.999,
2016-11-16,2016-11-30,2016-11_Q2,17.86,21.64,51.47,-33.61,-0.414,-0.779,1.007,
2016-12-01,2016-12-15,2016-12_Q1,121.86,23.75,63.41,58.45,-0.164,-0.456,0.194,
2016-12-16,2016-12-31,2016-12_Q2,11.02,23.76,63.41,-52.39,0.008,-1.034,-0.776,-0.556
2017-01-01,2017-01-15,2017-01_Q1,187.26,24.72,69.31,117.95,0.476,-0.323,-0.292,-0.252
2017-01-16,2017-01-31,2017-01_Q2,29.59,25.11,69.31,-39.72,0.37,-0.308,-0.317,-0.398
